uuid,plane_element_id,story,room_index,plane_index,length_m,edge_azimuth_xz_deg,y_mid,dy,plane_inclination_deg,label,partner_plane_id,partner_angle_deg
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::0:3:0,0,3,0,0.497,130.27,-2.1142,0.0,0.0,eave,,
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::0:3:0,0,3,0,1.0,10.47,-2.1142,0.0,0.0,ridge_or_hip,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::0:3:3,34.22
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::0:3:0,0,3,0,0.868,40.27,-2.1142,0.0,0.0,eave,,
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::0:3:2,0,3,2,0.453,40.26,-2.1142,0.0,30.55,eave,,
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::0:3:3,0,3,3,1.0,10.47,-2.1142,0.0,34.22,ridge_or_hip,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::0:3:0,34.22
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::0:3:4,0,3,4,2.796,141.21,-1.8202,0.0,0.0,ridge_or_hip,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::0:3:6,11.27
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::0:3:4,0,3,4,2.834,115.88,-1.8202,0.0,0.0,ridge_or_hip,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::0:3:8,19.23
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::0:3:4,0,3,4,4.394,130.27,-1.8202,0.0,0.0,eave,,
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::0:3:4,0,3,4,1.235,40.27,-1.8202,0.0,0.0,isolated,,
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::0:3:4,0,3,4,1.037,130.26,-1.8202,0.0,0.0,isolated,,
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::0:3:4,0,3,4,2.351,40.27,-1.8202,0.0,0.0,eave,,
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::0:3:4,0,3,4,5.43,130.27,-1.8202,0.0,0.0,eave,,
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::0:3:4,0,3,4,2.351,40.27,-1.8202,0.0,0.0,eave,,
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::0:3:5,0,3,5,1.568,40.27,-1.8202,0.0,4.18,isolated,,
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::0:3:6,0,3,6,2.796,141.21,-1.8202,0.0,11.27,ridge_or_hip,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::0:3:4,11.27
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::0:3:7,0,3,7,4.017,130.27,-1.8202,0.0,18.71,eave,,
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::0:3:8,0,3,8,2.834,115.88,-1.8202,0.0,19.23,ridge_or_hip,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::0:3:4,19.23
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::0:3:9,0,3,9,4.018,130.27,-1.8202,0.0,22.78,eave,,
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::0:4:0,0,4,0,2.018,40.27,-1.8019,0.0147,0.55,isolated,,
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::0:4:0,0,4,0,3.041,130.27,-1.7998,0.019,0.55,isolated,,
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::0:4:0,0,4,0,2.195,40.28,-1.7983,0.016,0.55,eave,,
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::0:4:0,0,4,0,2.562,130.27,-1.7983,0.016,0.55,eave,,
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::0:4:0,0,4,0,4.213,40.27,-1.775,0.0307,0.55,eave,,
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::0:4:0,0,4,0,5.602,130.27,-1.7771,0.035,0.55,eave,,
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::0:4:1,0,4,1,6.112,128.8,-1.8582,0.0,0.0,eave,,
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::0:4:1,0,4,1,2.164,45.99,-1.8582,0.0,0.0,eave,,
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::0:4:1,0,4,1,6.383,128.61,-1.8582,0.0,0.0,isolated,,
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::0:4:1,0,4,1,2.127,38.8,-1.8582,0.0,0.0,eave,,
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::0:4:2,0,4,2,6.151,128.8,-2.1732,0.0,9.62,eave,,
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::0:4:2,0,4,2,6.112,128.8,-1.8582,0.0,9.62,eave,,
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::0:4:3,0,4,3,1.858,38.8,-2.1732,0.0,48.99,eave,,
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::1:5:0,1,5,0,1.087,129.04,1.9804,0.0,0.0,isolated,,
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::1:5:0,1,5,0,1.2,151.47,1.9804,0.0,0.0,ridge_or_hip,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::1:5:6,48.08
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::1:5:0,1,5,0,0.458,36.28,1.9804,0.0,0.0,isolated,,
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::1:5:1,1,5,1,0.792,93.69,1.9804,0.0,4.33,ridge_or_hip,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::1:5:4,50.14
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::1:5:2,1,5,2,3.069,137.62,1.9804,0.0,43.91,ridge_or_hip,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::1:5:3,88.38
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::1:5:3,1,5,3,3.069,137.62,1.9804,0.0,44.47,ridge_or_hip,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::1:5:2,88.38
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::1:5:4,1,5,4,0.792,93.69,1.9804,0.0,45.81,ridge_or_hip,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::1:5:1,50.14
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::1:5:6,1,5,6,1.2,151.47,1.9804,0.0,48.08,ridge_or_hip,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::1:5:0,48.08
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::1:5:7,1,5,7,3.921,129.04,-0.7067,0.0,48.65,eave,,
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::1:5:8,1,5,8,0.874,39.03,1.9804,0.0,54.75,ridge_or_hip,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::1:5:9,54.75
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::1:5:9,1,5,9,0.874,39.03,1.9804,0.0,0.0,ridge_or_hip,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::1:5:8,54.75
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::1:5:9,1,5,9,5.327,112.74,1.9804,0.0,0.0,ridge_or_hip,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::1:5:12,43.16
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::1:5:9,1,5,9,5.138,127.22,1.9804,0.0,0.0,ridge_or_hip,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::1:5:10,27.63
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::1:5:9,1,5,9,0.458,36.28,1.9804,0.0,0.0,isolated,,
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::1:5:10,1,5,10,5.138,127.22,1.9804,0.0,27.63,ridge_or_hip,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::1:5:9,27.63
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::1:5:12,1,5,12,5.327,112.74,1.9804,0.0,43.16,ridge_or_hip,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::1:5:9,43.16
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::1:5:14,1,5,14,5.981,129.04,-0.7067,0.0,60.98,eave,,
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::1:5:15,1,5,15,0.866,140.86,1.8325,0.0479,4.3,ridge_or_hip,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::1:5:18,41.45
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::1:5:17,1,5,17,4.633,128.81,-0.7063,0.0186,44.55,eave,,
cf982769-994b-4193-a621-91d46d1a3344,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::1:5:18,1,5,18,0.866,140.86,1.8325,0.0479,44.46,ridge_or_hip,cf982769-994b-4193-a621-91d46d1a3344::ceiling-raw::1:5:15,41.45
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:0:0,0,0,0,3.882,105.66,-1.7697,0.0132,0.29,isolated,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:0:0,0,0,0,0.795,15.65,-1.7778,0.003,0.29,isolated,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:0:0,0,0,0,0.699,105.66,-1.7782,0.0023,0.29,isolated,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:0:0,0,0,0,4.629,15.66,-1.7858,0.0177,0.29,eave,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:0:0,0,0,0,0.698,105.59,-1.7959,0.0024,0.29,ridge_or_hip,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:0:3,12.08
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:0:0,0,0,0,1.448,15.66,-1.7943,0.0056,0.29,ridge_or_hip,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:0:4,12.69
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:0:0,0,0,0,1.503,0.04,-1.795,0.0069,0.29,eave,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:0:0,0,0,0,1.577,39.03,-1.7967,0.0034,0.29,eave,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:0:0,0,0,0,2.674,138.48,-1.8016,0.0132,0.29,eave,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:0:0,0,0,0,1.449,15.66,-1.8054,0.0056,0.29,eave,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:0:0,0,0,0,3.181,15.66,-1.7965,0.0121,0.29,isolated,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:0:0,0,0,0,4.585,15.66,-1.7817,0.0176,0.29,isolated,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:0:0,0,0,0,7.159,105.65,-1.7607,0.0243,0.29,isolated,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:0:0,0,0,0,3.789,15.66,-1.7558,0.0145,0.29,isolated,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:0:1,0,0,1,0.545,158.84,-1.8454,0.0,0.0,ridge_or_hip,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:0:7,20.0
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:0:1,0,0,1,1.321,178.74,-1.8454,0.0,0.0,ridge_or_hip,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:0:8,20.67
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:0:1,0,0,1,1.7,15.66,-1.8454,0.0,0.0,eave,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:0:1,0,0,1,0.711,105.66,-1.8454,0.0,0.0,eave,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:0:3,0,0,3,0.698,105.59,-1.75,0.0001,12.29,ridge_or_hip,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:0:0,12.08
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:0:3,0,0,3,1.103,105.65,-1.8453,0.0001,12.29,eave,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:0:4,0,0,4,1.447,15.66,-1.7507,0.0,12.88,ridge_or_hip,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:0:0,12.69
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:0:4,0,0,4,0.436,15.66,-1.9861,0.0,12.88,ridge_or_hip,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:3:1,12.88
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:0:7,0,0,7,0.545,158.84,-1.8454,0.0,20.0,ridge_or_hip,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:0:1,20.0
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:0:8,0,0,8,1.321,178.74,-1.8454,0.0,20.67,ridge_or_hip,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:0:1,20.67
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:0:9,0,0,9,1.264,15.66,-1.7501,0.0,35.61,eave,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:1:0,0,1,0,3.353,15.66,-1.7153,0.0,0.0,isolated,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:1:0,0,1,0,3.103,113.37,-1.7153,0.0,0.0,ridge_or_hip,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:1:1,14.13
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:1:0,0,1,0,3.77,15.66,-1.7153,0.0,0.0,isolated,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:1:0,0,1,0,3.075,105.66,-1.7153,0.0,0.0,isolated,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:1:1,0,1,1,3.103,113.37,-1.7153,0.0,14.13,ridge_or_hip,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:1:0,14.13
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:2:0,0,2,0,3.566,15.66,-1.8417,0.0,0.0,isolated,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:2:0,0,2,0,0.481,105.66,-1.8417,0.0,0.0,isolated,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:2:0,0,2,0,3.201,15.66,-1.8417,0.0,0.0,eave,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:2:0,0,2,0,1.342,105.65,-1.8417,0.0,0.0,eave,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:2:0,0,2,0,6.767,15.66,-1.8417,0.0,0.0,eave,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:2:0,0,2,0,1.823,105.66,-1.8417,0.0,0.0,eave,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:3:0,0,3,0,1.053,15.66,-2.0514,0.0,0.0,eave,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:3:0,0,3,0,1.369,105.66,-2.0514,0.0,0.0,eave,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:3:0,0,3,0,1.053,15.66,-2.0514,0.0,0.0,isolated,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:3:0,0,3,0,1.369,105.65,-2.0514,0.0,0.0,eave,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:3:1,0,3,1,0.436,15.65,-2.0514,0.0,0.0,ridge_or_hip,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:0:4,12.88
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:3:1,0,3,1,1.194,105.65,-2.0514,0.0,0.0,eave,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:3:1,0,3,1,1.681,15.66,-2.0514,0.0,0.0,eave,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:3:1,0,3,1,1.873,105.65,-2.0514,0.0,0.0,isolated,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:3:1,0,3,1,0.311,15.67,-2.0514,0.0,0.0,isolated,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:3:1,0,3,1,1.369,105.66,-2.0514,0.0,0.0,eave,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:3:1,0,3,1,2.427,15.66,-2.0514,0.0,0.0,eave,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:3:1,0,3,1,2.048,105.65,-2.0514,0.0,0.0,eave,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:4:0,0,4,0,1.719,105.66,-2.0054,0.0,0.0,isolated,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:4:0,0,4,0,1.275,15.66,-2.0054,0.0,0.0,isolated,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:4:0,0,4,0,1.719,105.66,-2.0054,0.0,0.0,isolated,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:4:0,0,4,0,1.275,15.65,-2.0054,0.0,0.0,isolated,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:5:0,0,5,0,2.599,15.66,-1.9235,0.0,0.0,eave,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:5:0,0,5,0,1.794,105.66,-1.9235,0.0,0.0,isolated,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:5:0,0,5,0,2.115,15.66,-1.9235,0.0,0.0,isolated,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:5:0,0,5,0,4.972,105.66,-1.9235,0.0,0.0,eave,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:5:0,0,5,0,4.714,15.66,-1.9235,0.0,0.0,eave,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:5:0,0,5,0,3.178,105.66,-1.9235,0.0,0.0,eave,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:6:0,0,6,0,1.699,105.66,-1.9025,0.0,0.0,isolated,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:6:0,0,6,0,2.502,15.66,-1.9025,0.0,0.0,eave,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:6:0,0,6,0,1.699,105.66,-1.9025,0.0,0.0,eave,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:6:0,0,6,0,2.502,15.66,-1.9025,0.0,0.0,eave,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:7:0,0,7,0,2.784,105.66,-1.8793,0.0,0.0,eave,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:7:0,0,7,0,3.66,15.66,-1.8793,0.0,0.0,isolated,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:7:0,0,7,0,0.236,105.66,-1.8793,0.0,0.0,isolated,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:7:0,0,7,0,1.235,15.65,-1.8793,0.0,0.0,isolated,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:7:0,0,7,0,0.784,13.44,-1.8793,0.0,0.0,isolated,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:7:0,0,7,0,2.768,15.65,-1.8793,0.0,0.0,eave,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:7:0,0,7,0,2.99,105.66,-1.8793,0.0,0.0,eave,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:7:0,0,7,0,8.447,15.66,-1.8793,0.0,0.0,eave,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:8:0,0,8,0,5.626,15.66,-2.0112,0.0,2.26,eave,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:8:0,0,8,0,5.626,15.66,-1.8653,0.0,2.26,eave,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:9:0,0,9,0,0.412,15.65,0.3328,0.0,0.0,eave,,
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:9:0,0,9,0,3.285,105.65,0.3328,0.0,0.0,ridge_or_hip,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:9:8,56.12
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:9:0,0,9,0,0.412,15.66,0.3328,0.0,0.0,ridge_or_hip,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:9:6,49.49
d28b528a-475b-4ac0-a38d-ee992cd877db,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:9:0,0,9,0,3.285,105.66,0.3328,0.0,0.0,ridge_or_hip,d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-raw::0:9:4,45.71
