uuid,story,candidate_count,committed_count,split_target_count,top_retention_targets,top_orientation_targets
c72ad855-9e52-46f1-886d-a9f37911521f,1,2,2,0,"[{""element_id"": ""c72ad855-9e52-46f1-886d-a9f37911521f::ceiling-oblique::ceiling-oblique:1"", ""retention_support_score"": 0.91054, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""c72ad855-9e52-46f1-886d-a9f37911521f::ceiling-oblique::ceiling-oblique:0"", ""retention_support_score"": 0.895311, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""c72ad855-9e52-46f1-886d-a9f37911521f::roof-oblique::oblique:1"", ""retention_support_score"": 0.761201, ""target_kind"": ""committed_oblique""}]","[{""element_id"": ""c72ad855-9e52-46f1-886d-a9f37911521f::ceiling-oblique::ceiling-oblique:1"", ""orientation_support_score"": 0.906673, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""c72ad855-9e52-46f1-886d-a9f37911521f::ceiling-oblique::ceiling-oblique:0"", ""orientation_support_score"": 0.898323, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""c72ad855-9e52-46f1-886d-a9f37911521f::roof-oblique::oblique:1"", ""orientation_support_score"": 0.84817, ""target_kind"": ""committed_oblique""}]"
c7898e89-b45b-47f3-96b7-8c1fa96ef9fd,1,2,2,0,"[{""element_id"": ""c7898e89-b45b-47f3-96b7-8c1fa96ef9fd::ceiling-oblique::ceiling-oblique:1"", ""retention_support_score"": 0.514429, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""c7898e89-b45b-47f3-96b7-8c1fa96ef9fd::ridge-eave-candidate::plane-group::6b72750d027f"", ""retention_support_score"": 0.47259, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""c7898e89-b45b-47f3-96b7-8c1fa96ef9fd::roof-oblique::oblique:0"", ""retention_support_score"": 0.437146, ""target_kind"": ""committed_oblique""}]","[{""element_id"": ""c7898e89-b45b-47f3-96b7-8c1fa96ef9fd::ridge-eave-candidate::plane-group::6b72750d027f"", ""orientation_support_score"": 0.600625, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""c7898e89-b45b-47f3-96b7-8c1fa96ef9fd::ceiling-oblique::ceiling-oblique:1"", ""orientation_support_score"": 0.576529, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""c7898e89-b45b-47f3-96b7-8c1fa96ef9fd::roof-oblique::oblique:1"", ""orientation_support_score"": 0.511734, ""target_kind"": ""committed_oblique""}]"
c87c1e25-ff00-44ec-b823-b0966c81af70,0,0,0,0,"[{""element_id"": ""c87c1e25-ff00-44ec-b823-b0966c81af70::ridge-eave-candidate::plane-group::1bc8ebae0d30"", ""retention_support_score"": 0.774478, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""c87c1e25-ff00-44ec-b823-b0966c81af70::ridge-eave-candidate::plane-group::43aa23800ceb"", ""retention_support_score"": 0.662159, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""c87c1e25-ff00-44ec-b823-b0966c81af70::ridge-eave-candidate::plane-group::c215c09cf929"", ""retention_support_score"": 0.653439, ""target_kind"": ""ridge_eave_plane_group""}]","[{""element_id"": ""c87c1e25-ff00-44ec-b823-b0966c81af70::ridge-eave-candidate::plane-group::1bc8ebae0d30"", ""orientation_support_score"": 0.760475, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""c87c1e25-ff00-44ec-b823-b0966c81af70::ridge-eave-candidate::plane-group::43aa23800ceb"", ""orientation_support_score"": 0.730505, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""c87c1e25-ff00-44ec-b823-b0966c81af70::ridge-eave-candidate::plane-group::c215c09cf929"", ""orientation_support_score"": 0.708704, ""target_kind"": ""ridge_eave_plane_group""}]"
c87c1e25-ff00-44ec-b823-b0966c81af70,1,2,2,0,"[{""element_id"": ""c87c1e25-ff00-44ec-b823-b0966c81af70::ceiling-oblique::ceiling-oblique:1"", ""retention_support_score"": 0.909742, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""c87c1e25-ff00-44ec-b823-b0966c81af70::roof-oblique::oblique:1"", ""retention_support_score"": 0.797267, ""target_kind"": ""committed_oblique""}, {""element_id"": ""c87c1e25-ff00-44ec-b823-b0966c81af70::ceiling-oblique::ceiling-oblique:0"", ""retention_support_score"": 0.710042, ""target_kind"": ""candidate_oblique""}]","[{""element_id"": ""c87c1e25-ff00-44ec-b823-b0966c81af70::ceiling-oblique::ceiling-oblique:1"", ""orientation_support_score"": 0.86737, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""c87c1e25-ff00-44ec-b823-b0966c81af70::ceiling-oblique::ceiling-oblique:0"", ""orientation_support_score"": 0.728059, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""c87c1e25-ff00-44ec-b823-b0966c81af70::roof-oblique::oblique:1"", ""orientation_support_score"": 0.719301, ""target_kind"": ""committed_oblique""}]"
c9a43a7c-7171-484c-ac98-54f9ba59b6e6,2,2,2,0,"[{""element_id"": ""c9a43a7c-7171-484c-ac98-54f9ba59b6e6::ceiling-oblique::ceiling-oblique:0"", ""retention_support_score"": 0.984133, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""c9a43a7c-7171-484c-ac98-54f9ba59b6e6::ceiling-oblique::ceiling-oblique:1"", ""retention_support_score"": 0.867717, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""c9a43a7c-7171-484c-ac98-54f9ba59b6e6::roof-oblique::oblique:0"", ""retention_support_score"": 0.866681, ""target_kind"": ""committed_oblique""}]","[{""element_id"": ""c9a43a7c-7171-484c-ac98-54f9ba59b6e6::ceiling-oblique::ceiling-oblique:0"", ""orientation_support_score"": 0.98254, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""c9a43a7c-7171-484c-ac98-54f9ba59b6e6::ceiling-oblique::ceiling-oblique:1"", ""orientation_support_score"": 0.822867, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""c9a43a7c-7171-484c-ac98-54f9ba59b6e6::roof-oblique::oblique:0"", ""orientation_support_score"": 0.813238, ""target_kind"": ""committed_oblique""}]"
cb711a0b-6e8d-4ae6-b008-af3297446dcc,0,1,1,6,"[{""element_id"": ""cb711a0b-6e8d-4ae6-b008-af3297446dcc::ridge-eave-candidate::plane-group::46dd7c3f09f7"", ""retention_support_score"": 0.790369, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""cb711a0b-6e8d-4ae6-b008-af3297446dcc::roof-oblique::oblique:0"", ""retention_support_score"": 0.789493, ""target_kind"": ""committed_oblique""}, {""element_id"": ""cb711a0b-6e8d-4ae6-b008-af3297446dcc::ridge-eave-candidate::plane-group::0052bf07ce21"", ""retention_support_score"": 0.789043, ""target_kind"": ""ridge_eave_plane_group""}]","[{""element_id"": ""cb711a0b-6e8d-4ae6-b008-af3297446dcc::roof-oblique::oblique:0"", ""orientation_support_score"": 0.799012, ""target_kind"": ""committed_oblique""}, {""element_id"": ""cb711a0b-6e8d-4ae6-b008-af3297446dcc::ceiling-oblique::ceiling-oblique:0"", ""orientation_support_score"": 0.791695, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""cb711a0b-6e8d-4ae6-b008-af3297446dcc::ridge-eave-candidate::plane-group::46dd7c3f09f7"", ""orientation_support_score"": 0.740423, ""target_kind"": ""ridge_eave_plane_group""}]"
cb711a0b-6e8d-4ae6-b008-af3297446dcc,1,4,3,0,"[{""element_id"": ""cb711a0b-6e8d-4ae6-b008-af3297446dcc::ceiling-oblique::ceiling-oblique:2"", ""retention_support_score"": 0.907589, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""cb711a0b-6e8d-4ae6-b008-af3297446dcc::ceiling-oblique::ceiling-oblique:3"", ""retention_support_score"": 0.773565, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""cb711a0b-6e8d-4ae6-b008-af3297446dcc::roof-oblique::oblique:3"", ""retention_support_score"": 0.582463, ""target_kind"": ""committed_oblique""}]","[{""element_id"": ""cb711a0b-6e8d-4ae6-b008-af3297446dcc::ceiling-oblique::ceiling-oblique:2"", ""orientation_support_score"": 0.89413, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""cb711a0b-6e8d-4ae6-b008-af3297446dcc::roof-oblique::oblique:1"", ""orientation_support_score"": 0.83151, ""target_kind"": ""committed_oblique""}, {""element_id"": ""cb711a0b-6e8d-4ae6-b008-af3297446dcc::ceiling-oblique::ceiling-oblique:3"", ""orientation_support_score"": 0.731624, ""target_kind"": ""candidate_oblique""}]"
cf982769-994b-4193-a621-91d46d1a3344,0,0,0,0,"[{""element_id"": ""cf982769-994b-4193-a621-91d46d1a3344::ridge-eave-candidate::plane-group::6d2454bf5666"", ""retention_support_score"": 0.923297, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""cf982769-994b-4193-a621-91d46d1a3344::ridge-eave-candidate::plane-group::23699b2b21d8"", ""retention_support_score"": 0.88019, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""cf982769-994b-4193-a621-91d46d1a3344::ridge-eave-candidate::plane-group::bf34b36a407e"", ""retention_support_score"": 0.876719, ""target_kind"": ""ridge_eave_plane_group""}]","[{""element_id"": ""cf982769-994b-4193-a621-91d46d1a3344::ridge-eave-candidate::plane-group::6d2454bf5666"", ""orientation_support_score"": 0.927321, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""cf982769-994b-4193-a621-91d46d1a3344::ridge-eave-candidate::plane-group::23699b2b21d8"", ""orientation_support_score"": 0.819552, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""cf982769-994b-4193-a621-91d46d1a3344::ridge-eave-candidate::plane-group::bf34b36a407e"", ""orientation_support_score"": 0.810875, ""target_kind"": ""ridge_eave_plane_group""}]"
cf982769-994b-4193-a621-91d46d1a3344,1,2,1,0,"[{""element_id"": ""cf982769-994b-4193-a621-91d46d1a3344::ceiling-oblique::ceiling-oblique:0"", ""retention_support_score"": 0.905478, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""cf982769-994b-4193-a621-91d46d1a3344::ceiling-oblique::ceiling-oblique:1"", ""retention_support_score"": 0.773029, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""cf982769-994b-4193-a621-91d46d1a3344::roof-oblique::oblique:0"", ""retention_support_score"": 0.716019, ""target_kind"": ""committed_oblique""}]","[{""element_id"": ""cf982769-994b-4193-a621-91d46d1a3344::ceiling-oblique::ceiling-oblique:0"", ""orientation_support_score"": 0.896011, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""cf982769-994b-4193-a621-91d46d1a3344::ceiling-oblique::ceiling-oblique:1"", ""orientation_support_score"": 0.825096, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""cf982769-994b-4193-a621-91d46d1a3344::roof-oblique::oblique:0"", ""orientation_support_score"": 0.819878, ""target_kind"": ""committed_oblique""}]"
d28b528a-475b-4ac0-a38d-ee992cd877db,1,3,1,0,"[{""element_id"": ""d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-oblique::ceiling-oblique:2"", ""retention_support_score"": 0.845895, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""d28b528a-475b-4ac0-a38d-ee992cd877db::ridge-eave-candidate::plane-group::68bfc924174e"", ""retention_support_score"": 0.752351, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""d28b528a-475b-4ac0-a38d-ee992cd877db::ridge-eave-candidate::plane-group::14262d807761"", ""retention_support_score"": 0.742585, ""target_kind"": ""ridge_eave_plane_group""}]","[{""element_id"": ""d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-oblique::ceiling-oblique:2"", ""orientation_support_score"": 0.892462, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""d28b528a-475b-4ac0-a38d-ee992cd877db::ceiling-oblique::ceiling-oblique:1"", ""orientation_support_score"": 0.845041, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""d28b528a-475b-4ac0-a38d-ee992cd877db::ridge-eave-candidate::plane-group::68bfc924174e"", ""orientation_support_score"": 0.778332, ""target_kind"": ""ridge_eave_plane_group""}]"
d32d5562-5763-4c71-a816-6732c638fa6a,1,2,2,0,"[{""element_id"": ""d32d5562-5763-4c71-a816-6732c638fa6a::ceiling-oblique::ceiling-oblique:0"", ""retention_support_score"": 0.944717, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""d32d5562-5763-4c71-a816-6732c638fa6a::roof-oblique::oblique:0"", ""retention_support_score"": 0.87018, ""target_kind"": ""committed_oblique""}, {""element_id"": ""d32d5562-5763-4c71-a816-6732c638fa6a::ceiling-oblique::ceiling-oblique:1"", ""retention_support_score"": 0.812654, ""target_kind"": ""candidate_oblique""}]","[{""element_id"": ""d32d5562-5763-4c71-a816-6732c638fa6a::ceiling-oblique::ceiling-oblique:0"", ""orientation_support_score"": 0.950505, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""d32d5562-5763-4c71-a816-6732c638fa6a::roof-oblique::oblique:0"", ""orientation_support_score"": 0.913236, ""target_kind"": ""committed_oblique""}, {""element_id"": ""d32d5562-5763-4c71-a816-6732c638fa6a::ridge-eave-candidate::plane-group::402a3be0c544"", ""orientation_support_score"": 0.840092, ""target_kind"": ""ridge_eave_plane_group""}]"
d39db17d-0f12-472b-b4ae-0e6e5ce702e1,0,2,2,2,"[{""element_id"": ""d39db17d-0f12-472b-b4ae-0e6e5ce702e1::ceiling-oblique::ceiling-oblique:1"", ""retention_support_score"": 0.959365, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""d39db17d-0f12-472b-b4ae-0e6e5ce702e1::ceiling-oblique::ceiling-oblique:0"", ""retention_support_score"": 0.947568, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""d39db17d-0f12-472b-b4ae-0e6e5ce702e1::roof-oblique::oblique:1"", ""retention_support_score"": 0.942205, ""target_kind"": ""committed_oblique""}]","[{""element_id"": ""d39db17d-0f12-472b-b4ae-0e6e5ce702e1::ceiling-oblique::ceiling-oblique:1"", ""orientation_support_score"": 0.943317, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""d39db17d-0f12-472b-b4ae-0e6e5ce702e1::ceiling-oblique::ceiling-oblique:0"", ""orientation_support_score"": 0.916183, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""d39db17d-0f12-472b-b4ae-0e6e5ce702e1::roof-oblique::oblique:1"", ""orientation_support_score"": 0.900053, ""target_kind"": ""committed_oblique""}]"
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,2,2,0,"[{""element_id"": ""d683f65d-ad08-4f69-ab23-dbd7ec1bcaed::ridge-eave-candidate::plane-group::0f007af2c211"", ""retention_support_score"": 0.987454, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""d683f65d-ad08-4f69-ab23-dbd7ec1bcaed::ridge-eave-candidate::plane-group::d33b6fe3e7ed"", ""retention_support_score"": 0.987228, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""d683f65d-ad08-4f69-ab23-dbd7ec1bcaed::ceiling-oblique::ceiling-oblique:0"", ""retention_support_score"": 0.965664, ""target_kind"": ""candidate_oblique""}]","[{""element_id"": ""d683f65d-ad08-4f69-ab23-dbd7ec1bcaed::ridge-eave-candidate::plane-group::0f007af2c211"", ""orientation_support_score"": 0.971534, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""d683f65d-ad08-4f69-ab23-dbd7ec1bcaed::ridge-eave-candidate::plane-group::d33b6fe3e7ed"", ""orientation_support_score"": 0.970969, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""d683f65d-ad08-4f69-ab23-dbd7ec1bcaed::ceiling-oblique::ceiling-oblique:0"", ""orientation_support_score"": 0.952459, ""target_kind"": ""candidate_oblique""}]"
d7f1aa19-5ca9-4e1b-ac1a-c86d63f9ede7,0,0,0,0,"[{""element_id"": ""d7f1aa19-5ca9-4e1b-ac1a-c86d63f9ede7::ridge-eave-candidate::plane-group::d6305909b4e0"", ""retention_support_score"": 0.98166, ""target_kind"": ""ridge_eave_plane_group""}]","[{""element_id"": ""d7f1aa19-5ca9-4e1b-ac1a-c86d63f9ede7::ridge-eave-candidate::plane-group::d6305909b4e0"", ""orientation_support_score"": 0.982012, ""target_kind"": ""ridge_eave_plane_group""}]"
d8308bfc-c2c1-42bd-8503-282571708b8c,0,3,2,0,"[{""element_id"": ""d8308bfc-c2c1-42bd-8503-282571708b8c::ceiling-oblique::ceiling-oblique:1"", ""retention_support_score"": 0.943201, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""d8308bfc-c2c1-42bd-8503-282571708b8c::roof-oblique::oblique:1"", ""retention_support_score"": 0.925537, ""target_kind"": ""committed_oblique""}, {""element_id"": ""d8308bfc-c2c1-42bd-8503-282571708b8c::ceiling-oblique::ceiling-oblique:2"", ""retention_support_score"": 0.923906, ""target_kind"": ""candidate_oblique""}]","[{""element_id"": ""d8308bfc-c2c1-42bd-8503-282571708b8c::ceiling-oblique::ceiling-oblique:1"", ""orientation_support_score"": 0.888022, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""d8308bfc-c2c1-42bd-8503-282571708b8c::ceiling-oblique::ceiling-oblique:0"", ""orientation_support_score"": 0.848884, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""d8308bfc-c2c1-42bd-8503-282571708b8c::roof-oblique::oblique:1"", ""orientation_support_score"": 0.833402, ""target_kind"": ""committed_oblique""}]"
dd4ba0e6-c9e0-444f-b815-9ad921cd3b87,0,0,0,0,"[{""element_id"": ""dd4ba0e6-c9e0-444f-b815-9ad921cd3b87::ridge-eave-candidate::plane-group::0c4b3fbf06fd"", ""retention_support_score"": 0.919856, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""dd4ba0e6-c9e0-444f-b815-9ad921cd3b87::ridge-eave-candidate::plane-group::4dafa3b11417"", ""retention_support_score"": 0.918041, ""target_kind"": ""ridge_eave_plane_group""}]","[{""element_id"": ""dd4ba0e6-c9e0-444f-b815-9ad921cd3b87::ridge-eave-candidate::plane-group::0c4b3fbf06fd"", ""orientation_support_score"": 0.841629, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""dd4ba0e6-c9e0-444f-b815-9ad921cd3b87::ridge-eave-candidate::plane-group::4dafa3b11417"", ""orientation_support_score"": 0.837092, ""target_kind"": ""ridge_eave_plane_group""}]"
dfb88995-ff0a-4025-878b-b544364f8e92,0,0,0,0,"[{""element_id"": ""dfb88995-ff0a-4025-878b-b544364f8e92::ridge-eave-candidate::plane-group::400c4ddcb3e7"", ""retention_support_score"": 0.802232, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""dfb88995-ff0a-4025-878b-b544364f8e92::ridge-eave-candidate::plane-group::f4624450b2a2"", ""retention_support_score"": 0.79595, ""target_kind"": ""ridge_eave_plane_group""}]","[{""element_id"": ""dfb88995-ff0a-4025-878b-b544364f8e92::ridge-eave-candidate::plane-group::400c4ddcb3e7"", ""orientation_support_score"": 0.768112, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""dfb88995-ff0a-4025-878b-b544364f8e92::ridge-eave-candidate::plane-group::f4624450b2a2"", ""orientation_support_score"": 0.752408, ""target_kind"": ""ridge_eave_plane_group""}]"
dfb88995-ff0a-4025-878b-b544364f8e92,1,2,2,0,"[{""element_id"": ""dfb88995-ff0a-4025-878b-b544364f8e92::ceiling-oblique::ceiling-oblique:0"", ""retention_support_score"": 0.801829, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""dfb88995-ff0a-4025-878b-b544364f8e92::roof-oblique::oblique:0"", ""retention_support_score"": 0.696143, ""target_kind"": ""committed_oblique""}, {""element_id"": ""dfb88995-ff0a-4025-878b-b544364f8e92::roof-oblique::oblique:1"", ""retention_support_score"": 0.576566, ""target_kind"": ""committed_oblique""}]","[{""element_id"": ""dfb88995-ff0a-4025-878b-b544364f8e92::ceiling-oblique::ceiling-oblique:0"", ""orientation_support_score"": 0.79479, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""dfb88995-ff0a-4025-878b-b544364f8e92::roof-oblique::oblique:0"", ""orientation_support_score"": 0.741944, ""target_kind"": ""committed_oblique""}, {""element_id"": ""dfb88995-ff0a-4025-878b-b544364f8e92::roof-oblique::oblique:1"", ""orientation_support_score"": 0.66769, ""target_kind"": ""committed_oblique""}]"
e0155eef-34a5-4642-bca6-39b83ee42af1,0,0,0,0,"[{""element_id"": ""e0155eef-34a5-4642-bca6-39b83ee42af1::ridge-eave-candidate::plane-group::f7408c84a17c"", ""retention_support_score"": 0.856935, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""e0155eef-34a5-4642-bca6-39b83ee42af1::ridge-eave-candidate::plane-group::031659d6f6cf"", ""retention_support_score"": 0.848396, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""e0155eef-34a5-4642-bca6-39b83ee42af1::ridge-eave-candidate::plane-group::a253dbf3b3f2"", ""retention_support_score"": 0.846639, ""target_kind"": ""ridge_eave_plane_group""}]","[{""element_id"": ""e0155eef-34a5-4642-bca6-39b83ee42af1::ridge-eave-candidate::plane-group::f7408c84a17c"", ""orientation_support_score"": 0.795665, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""e0155eef-34a5-4642-bca6-39b83ee42af1::ridge-eave-candidate::plane-group::031659d6f6cf"", ""orientation_support_score"": 0.777402, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""e0155eef-34a5-4642-bca6-39b83ee42af1::ridge-eave-candidate::plane-group::a253dbf3b3f2"", ""orientation_support_score"": 0.773008, ""target_kind"": ""ridge_eave_plane_group""}]"
e0155eef-34a5-4642-bca6-39b83ee42af1,2,2,2,0,"[{""element_id"": ""e0155eef-34a5-4642-bca6-39b83ee42af1::ceiling-oblique::ceiling-oblique:2"", ""retention_support_score"": 0.842223, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""e0155eef-34a5-4642-bca6-39b83ee42af1::roof-oblique::oblique:2"", ""retention_support_score"": 0.519531, ""target_kind"": ""committed_oblique""}, {""element_id"": ""e0155eef-34a5-4642-bca6-39b83ee42af1::ceiling-oblique::ceiling-oblique:3"", ""retention_support_score"": 0.377407, ""target_kind"": ""candidate_oblique""}]","[{""element_id"": ""e0155eef-34a5-4642-bca6-39b83ee42af1::ceiling-oblique::ceiling-oblique:2"", ""orientation_support_score"": 0.862273, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""e0155eef-34a5-4642-bca6-39b83ee42af1::roof-oblique::oblique:2"", ""orientation_support_score"": 0.761026, ""target_kind"": ""committed_oblique""}, {""element_id"": ""e0155eef-34a5-4642-bca6-39b83ee42af1::ceiling-oblique::ceiling-oblique:3"", ""orientation_support_score"": 0.725375, ""target_kind"": ""candidate_oblique""}]"
e0155eef-34a5-4642-bca6-39b83ee42af1,3,2,2,0,"[{""element_id"": ""e0155eef-34a5-4642-bca6-39b83ee42af1::ceiling-oblique::ceiling-oblique:1"", ""retention_support_score"": 0.685577, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""e0155eef-34a5-4642-bca6-39b83ee42af1::roof-oblique::oblique:1"", ""retention_support_score"": 0.636658, ""target_kind"": ""committed_oblique""}, {""element_id"": ""e0155eef-34a5-4642-bca6-39b83ee42af1::ceiling-oblique::ceiling-oblique:0"", ""retention_support_score"": 0.625847, ""target_kind"": ""candidate_oblique""}]","[{""element_id"": ""e0155eef-34a5-4642-bca6-39b83ee42af1::ceiling-oblique::ceiling-oblique:1"", ""orientation_support_score"": 0.760814, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""e0155eef-34a5-4642-bca6-39b83ee42af1::roof-oblique::oblique:1"", ""orientation_support_score"": 0.735174, ""target_kind"": ""committed_oblique""}, {""element_id"": ""e0155eef-34a5-4642-bca6-39b83ee42af1::ceiling-oblique::ceiling-oblique:0"", ""orientation_support_score"": 0.69074, ""target_kind"": ""candidate_oblique""}]"
e028bcc5-73ee-45f9-924b-d7badbc66caf,0,0,0,0,"[{""element_id"": ""e028bcc5-73ee-45f9-924b-d7badbc66caf::ridge-eave-candidate::plane-group::ca2c77f5f6a8"", ""retention_support_score"": 0.537695, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""e028bcc5-73ee-45f9-924b-d7badbc66caf::ridge-eave-candidate::plane-group::982b6ea30d73"", ""retention_support_score"": 0.524848, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""e028bcc5-73ee-45f9-924b-d7badbc66caf::ridge-eave-candidate::plane-group::36c4eee5ed01"", ""retention_support_score"": 0.486306, ""target_kind"": ""ridge_eave_plane_group""}]","[{""element_id"": ""e028bcc5-73ee-45f9-924b-d7badbc66caf::ridge-eave-candidate::plane-group::ca2c77f5f6a8"", ""orientation_support_score"": 0.684499, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""e028bcc5-73ee-45f9-924b-d7badbc66caf::ridge-eave-candidate::plane-group::36c4eee5ed01"", ""orientation_support_score"": 0.670527, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""e028bcc5-73ee-45f9-924b-d7badbc66caf::ridge-eave-candidate::plane-group::c8e1d7773799"", ""orientation_support_score"": 0.665133, ""target_kind"": ""ridge_eave_plane_group""}]"
e028bcc5-73ee-45f9-924b-d7badbc66caf,1,3,3,0,"[{""element_id"": ""e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-oblique::ceiling-oblique:0"", ""retention_support_score"": 0.959035, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-oblique::ceiling-oblique:2"", ""retention_support_score"": 0.950173, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""e028bcc5-73ee-45f9-924b-d7badbc66caf::roof-oblique::oblique:2"", ""retention_support_score"": 0.947976, ""target_kind"": ""committed_oblique""}]","[{""element_id"": ""e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-oblique::ceiling-oblique:0"", ""orientation_support_score"": 0.956008, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""e028bcc5-73ee-45f9-924b-d7badbc66caf::ceiling-oblique::ceiling-oblique:2"", ""orientation_support_score"": 0.925132, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""e028bcc5-73ee-45f9-924b-d7badbc66caf::roof-oblique::oblique:2"", ""orientation_support_score"": 0.924018, ""target_kind"": ""committed_oblique""}]"
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,1,0,0,0,"[{""element_id"": ""e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ridge-eave-candidate::plane-group::4ef87f97f5ac"", ""retention_support_score"": 0.831445, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ridge-eave-candidate::plane-group::5afcff87c91b"", ""retention_support_score"": 0.829608, ""target_kind"": ""ridge_eave_plane_group""}]","[{""element_id"": ""e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ridge-eave-candidate::plane-group::4ef87f97f5ac"", ""orientation_support_score"": 0.815623, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e::ridge-eave-candidate::plane-group::5afcff87c91b"", ""orientation_support_score"": 0.811031, ""target_kind"": ""ridge_eave_plane_group""}]"
