uuid,story,target_kind,target_index,element_id,target_area_xz_m2,target_azimuth_deg,target_inclination_deg,raw_match_count,raw_xz_coverage,raw_room_trust_mean,raw_normal_dot_p50,raw_azimuth_delta_p50_deg,raw_inclination_delta_p50_deg,ridge_edge_support_len_m,eave_edge_support_len_m,supported_eave_chain_count,supported_eave_chain_total_length_m,best_eave_chain_id,best_eave_chain_support_score,conflicting_raw_pair_count,orientation_support_score,retention_support_score,orientation_flag,retention_flag,split_flag,source_edge_ids,source_edge_overlap_m,source_edge_alignment_deg,source_edge_height_residual_m,building_part_ids,source_part_ids,crossed_part_ids,in_main_body,in_extension,crosses_main_extension_boundary
72122129-7ee2-4a14-a645-23d44df3d2b5,2,candidate_oblique,0,72122129-7ee2-4a14-a645-23d44df3d2b5::ceiling-oblique::ceiling-oblique:0,4.871785,25.376769,51.028931,2,0.612818,0.793103,0.998457,0.427058,2.653899,3.935892,3.747469,3,8.663627,72122129-7ee2-4a14-a645-23d44df3d2b5::eave-chain::2:6,0.997758,0,0.859723,0.803439,strong,keep,False,"[""72122129-7ee2-4a14-a645-23d44df3d2b5::eave-chain::2:2"", ""72122129-7ee2-4a14-a645-23d44df3d2b5::eave-chain::2:5"", ""72122129-7ee2-4a14-a645-23d44df3d2b5::eave-chain::2:6""]",8.663627,0.508044,0.007572,"[""building-part:a042e75f277410136975"", ""building-part:ef20b6ec36e87c338731""]","[""building-part:a042e75f277410136975"", ""building-part:ef20b6ec36e87c338731""]","[""building-part:a042e75f277410136975"", ""building-part:ef20b6ec36e87c338731""]",False,True,True
72122129-7ee2-4a14-a645-23d44df3d2b5,2,candidate_oblique,1,72122129-7ee2-4a14-a645-23d44df3d2b5::ceiling-oblique::ceiling-oblique:1,6.732543,205.37678,50.645797,3,0.794198,1.0,0.999967,0.466808,0.295214,12.073484,6.036313,2,6.036313,72122129-7ee2-4a14-a645-23d44df3d2b5::eave-chain::2:10,0.979483,0,0.958823,0.917672,strong,keep,False,"[""72122129-7ee2-4a14-a645-23d44df3d2b5::eave-chain::2:10"", ""72122129-7ee2-4a14-a645-23d44df3d2b5::eave-chain::2:4""]",6.036313,0.178982,0.078175,"[""building-part:a042e75f277410136975"", ""building-part:ef20b6ec36e87c338731""]","[""building-part:a042e75f277410136975"", ""building-part:ef20b6ec36e87c338731""]","[""building-part:a042e75f277410136975"", ""building-part:ef20b6ec36e87c338731""]",False,True,True
72122129-7ee2-4a14-a645-23d44df3d2b5,2,committed_oblique,0,72122129-7ee2-4a14-a645-23d44df3d2b5::roof-oblique::oblique:0,14.269866,25.376548,51.032994,5,0.751575,0.917241,0.628873,154.623452,51.032994,3.935892,12.701942,4,12.701942,72122129-7ee2-4a14-a645-23d44df3d2b5::eave-chain::2:6,0.99776,0,0.739924,0.809853,medium,keep,False,"[""72122129-7ee2-4a14-a645-23d44df3d2b5::eave-chain::2:1"", ""72122129-7ee2-4a14-a645-23d44df3d2b5::eave-chain::2:2"", ""72122129-7ee2-4a14-a645-23d44df3d2b5::eave-chain::2:5"", ""72122129-7ee2-4a14-a645-23d44df3d2b5::eave-chain::2:6""]",12.701942,0.262983,0.008215,"[""building-part:a042e75f277410136975"", ""building-part:ef20b6ec36e87c338731""]","[""building-part:a042e75f277410136975"", ""building-part:ef20b6ec36e87c338731""]","[""building-part:a042e75f277410136975"", ""building-part:ef20b6ec36e87c338731""]",False,True,True
72122129-7ee2-4a14-a645-23d44df3d2b5,2,committed_oblique,1,72122129-7ee2-4a14-a645-23d44df3d2b5::roof-oblique::oblique:1,19.68043,205.375056,50.64428,5,0.733059,1.0,0.634133,25.375056,50.64428,12.073484,7.215565,3,10.074628,72122129-7ee2-4a14-a645-23d44df3d2b5::eave-chain::2:10,0.979516,0,0.763678,0.82005,strong,keep,False,"[""72122129-7ee2-4a14-a645-23d44df3d2b5::eave-chain::2:1"", ""72122129-7ee2-4a14-a645-23d44df3d2b5::eave-chain::2:10"", ""72122129-7ee2-4a14-a645-23d44df3d2b5::eave-chain::2:4""]",10.074628,0.07447,0.082202,"[""building-part:a042e75f277410136975"", ""building-part:ef20b6ec36e87c338731""]","[""building-part:a042e75f277410136975"", ""building-part:ef20b6ec36e87c338731""]","[""building-part:a042e75f277410136975"", ""building-part:ef20b6ec36e87c338731""]",False,True,True
72122129-7ee2-4a14-a645-23d44df3d2b5,1,ridge_eave_plane_group,0,72122129-7ee2-4a14-a645-23d44df3d2b5::ridge-eave-candidate::plane-group::25aa08cd4024,53.426489,25.376769,51.027403,3,0.105154,0.933333,0.628949,154.623231,51.027403,0.0,2.929864,3,5.241806,72122129-7ee2-4a14-a645-23d44df3d2b5::eave-chain::1:4,0.822956,0,0.615505,0.501011,medium,maybe,False,"[""72122129-7ee2-4a14-a645-23d44df3d2b5::eave-chain::1:1"", ""72122129-7ee2-4a14-a645-23d44df3d2b5::eave-chain::1:4"", ""72122129-7ee2-4a14-a645-23d44df3d2b5::eave-chain::1:5""]",5.241806,3.665135,7.371941,"[""building-part:a042e75f277410136975"", ""building-part:ef20b6ec36e87c338731""]","[""building-part:a042e75f277410136975"", ""building-part:ef20b6ec36e87c338731""]","[""building-part:3867411feb150d9f9c12"", ""building-part:b15a3925ddb6ba818959"", ""building-part:de5d5524c0f18d3fffb0""]",False,True,True
72122129-7ee2-4a14-a645-23d44df3d2b5,1,ridge_eave_plane_group,1,72122129-7ee2-4a14-a645-23d44df3d2b5::ridge-eave-candidate::plane-group::bd009f320da6,53.426489,205.37678,50.645815,3,0.105154,0.933333,0.634112,25.37678,50.645815,0.0,2.929864,4,6.278731,72122129-7ee2-4a14-a645-23d44df3d2b5::eave-chain::1:4,0.840929,0,0.618087,0.502044,medium,maybe,False,"[""72122129-7ee2-4a14-a645-23d44df3d2b5::eave-chain::1:1"", ""72122129-7ee2-4a14-a645-23d44df3d2b5::eave-chain::1:4"", ""72122129-7ee2-4a14-a645-23d44df3d2b5::eave-chain::1:5"", ""72122129-7ee2-4a14-a645-23d44df3d2b5::eave-chain::1:7""]",6.278731,3.921695,0.864396,"[""building-part:a042e75f277410136975"", ""building-part:ef20b6ec36e87c338731""]","[""building-part:a042e75f277410136975"", ""building-part:ef20b6ec36e87c338731""]","[""building-part:3867411feb150d9f9c12"", ""building-part:b15a3925ddb6ba818959"", ""building-part:de5d5524c0f18d3fffb0""]",False,True,True
72122129-7ee2-4a14-a645-23d44df3d2b5,1,ridge_eave_plane_group,2,72122129-7ee2-4a14-a645-23d44df3d2b5::ridge-eave-candidate::plane-group::26ee422700b3,53.426489,205.376778,37.79176,3,0.105154,0.933333,0.790243,25.376778,37.79176,0.0,2.929864,4,6.040113,72122129-7ee2-4a14-a645-23d44df3d2b5::eave-chain::1:1,0.851836,0,0.696152,0.53327,medium,maybe,False,"[""72122129-7ee2-4a14-a645-23d44df3d2b5::eave-chain::1:1"", ""72122129-7ee2-4a14-a645-23d44df3d2b5::eave-chain::1:2"", ""72122129-7ee2-4a14-a645-23d44df3d2b5::eave-chain::1:4"", ""72122129-7ee2-4a14-a645-23d44df3d2b5::eave-chain::1:5""]",6.040113,3.921693,0.030268,"[""building-part:a042e75f277410136975"", ""building-part:ef20b6ec36e87c338731""]","[""building-part:a042e75f277410136975"", ""building-part:ef20b6ec36e87c338731""]","[""building-part:3867411feb150d9f9c12"", ""building-part:b15a3925ddb6ba818959"", ""building-part:de5d5524c0f18d3fffb0""]",False,True,True
73465f84-d5f5-4b84-8509-0e818beb5ecd,1,candidate_oblique,0,73465f84-d5f5-4b84-8509-0e818beb5ecd::ceiling-oblique::ceiling-oblique:0,21.647222,186.823651,7.061063,2,0.910042,1.0,1.0,0.000436,0.006702,0.0,14.151939,4,36.69722,73465f84-d5f5-4b84-8509-0e818beb5ecd::eave-chain::1:1,0.995245,0,0.982008,0.964017,strong,keep,False,"[""73465f84-d5f5-4b84-8509-0e818beb5ecd::eave-chain::1:0"", ""73465f84-d5f5-4b84-8509-0e818beb5ecd::eave-chain::1:1"", ""73465f84-d5f5-4b84-8509-0e818beb5ecd::eave-chain::1:10"", ""73465f84-d5f5-4b84-8509-0e818beb5ecd::eave-chain::1:2""]",36.69722,0.731128,0.148423,"[""building-part:8ccd488bb229e0c388c6"", ""building-part:a6ef26f98b2333943f64"", ""building-part:fffe886cffd10ff4f1ab""]","[""building-part:8ccd488bb229e0c388c6"", ""building-part:a6ef26f98b2333943f64"", ""building-part:fffe886cffd10ff4f1ab""]","[""building-part:8ccd488bb229e0c388c6"", ""building-part:a6ef26f98b2333943f64"", ""building-part:fffe886cffd10ff4f1ab""]",True,True,True
73465f84-d5f5-4b84-8509-0e818beb5ecd,1,committed_oblique,0,73465f84-d5f5-4b84-8509-0e818beb5ecd::roof-oblique::oblique:0,25.193381,186.825847,7.051609,4,0.905574,1.0,0.996218,63.062023,2.817853,0.0,10.511147,4,36.69722,73465f84-d5f5-4b84-8509-0e818beb5ecd::eave-chain::1:1,0.995133,0,0.979224,0.961473,strong,keep,False,"[""73465f84-d5f5-4b84-8509-0e818beb5ecd::eave-chain::1:0"", ""73465f84-d5f5-4b84-8509-0e818beb5ecd::eave-chain::1:1"", ""73465f84-d5f5-4b84-8509-0e818beb5ecd::eave-chain::1:10"", ""73465f84-d5f5-4b84-8509-0e818beb5ecd::eave-chain::1:2""]",36.69722,0.731128,0.148109,"[""building-part:8ccd488bb229e0c388c6"", ""building-part:a6ef26f98b2333943f64""]","[""building-part:8ccd488bb229e0c388c6"", ""building-part:a6ef26f98b2333943f64""]","[""building-part:4409cf0574c46024ad92"", ""building-part:8ccd488bb229e0c388c6"", ""building-part:a6ef26f98b2333943f64"", ""building-part:fffe886cffd10ff4f1ab""]",True,True,True
73465f84-d5f5-4b84-8509-0e818beb5ecd,1,ridge_eave_plane_group,0,73465f84-d5f5-4b84-8509-0e818beb5ecd::ridge-eave-candidate::plane-group::cd0cc70e3a75,93.098197,186.659966,10.684678,12,0.928525,0.971133,0.982662,143.417808,10.684678,6.114788,16.855366,4,36.69722,73465f84-d5f5-4b84-8509-0e818beb5ecd::eave-chain::1:10,0.993395,0,0.968376,0.962169,strong,keep,False,"[""73465f84-d5f5-4b84-8509-0e818beb5ecd::eave-chain::1:0"", ""73465f84-d5f5-4b84-8509-0e818beb5ecd::eave-chain::1:1"", ""73465f84-d5f5-4b84-8509-0e818beb5ecd::eave-chain::1:10"", ""73465f84-d5f5-4b84-8509-0e818beb5ecd::eave-chain::1:2""]",36.69722,0.567443,0.284262,"[""building-part:4409cf0574c46024ad92"", ""building-part:8ccd488bb229e0c388c6"", ""building-part:a6ef26f98b2333943f64""]","[""building-part:4409cf0574c46024ad92"", ""building-part:8ccd488bb229e0c388c6"", ""building-part:a6ef26f98b2333943f64""]","[""building-part:4409cf0574c46024ad92"", ""building-part:5a120bb600f36d7188d1"", ""building-part:63799d693baabd21e7dd"", ""building-part:8ccd488bb229e0c388c6"", ""building-part:a6ef26f98b2333943f64"", ""building-part:d80ddc50ef202d618ac2"", ""building-part:fffe886cffd10ff4f1ab""]",True,True,True
74e87bcd-3989-4d5c-8f16-f7782dc3afbd,1,candidate_oblique,0,74e87bcd-3989-4d5c-8f16-f7782dc3afbd::ceiling-oblique::ceiling-oblique:0,4.134272,182.959175,54.956624,0,0.0,0.0,,,,0.0,0.0,0,0.0,74e87bcd-3989-4d5c-8f16-f7782dc3afbd::eave-chain::1:2,0.373696,0,0.0,0.0,weak,drop_candidate,False,[],0.0,,,"[""building-part:7a6ccef250dbbe9aada2""]","[""building-part:7a6ccef250dbbe9aada2""]","[""building-part:7a6ccef250dbbe9aada2""]",False,True,True
74e87bcd-3989-4d5c-8f16-f7782dc3afbd,1,candidate_oblique,1,74e87bcd-3989-4d5c-8f16-f7782dc3afbd::ceiling-oblique::ceiling-oblique:1,29.583346,4.481213,49.403878,5,0.755847,0.710837,0.985377,1.594419,9.810546,24.921952,20.272299,5,54.653838,74e87bcd-3989-4d5c-8f16-f7782dc3afbd::eave-chain::1:6,0.955437,0,0.857109,0.841582,strong,keep,False,"[""74e87bcd-3989-4d5c-8f16-f7782dc3afbd::eave-chain::1:0"", ""74e87bcd-3989-4d5c-8f16-f7782dc3afbd::eave-chain::1:2"", ""74e87bcd-3989-4d5c-8f16-f7782dc3afbd::eave-chain::1:3"", ""74e87bcd-3989-4d5c-8f16-f7782dc3afbd::eave-chain::1:4"", ""74e87bcd-3989-4d5c-8f16-f7782dc3afbd::eave-chain::1:6""]",54.653838,0.432755,0.327109,"[""building-part:7a6ccef250dbbe9aada2""]","[""building-part:7a6ccef250dbbe9aada2""]","[""building-part:7a6ccef250dbbe9aada2""]",False,True,True
74e87bcd-3989-4d5c-8f16-f7782dc3afbd,1,committed_oblique,0,74e87bcd-3989-4d5c-8f16-f7782dc3afbd::roof-oblique::oblique:0,18.972433,182.965981,54.960435,0,0.0,0.0,,,,0.0,0.0,0,0.0,74e87bcd-3989-4d5c-8f16-f7782dc3afbd::eave-chain::1:2,0.373696,0,0.0,0.0,weak,drop_candidate,False,[],0.0,,,"[""building-part:7a6ccef250dbbe9aada2""]","[""building-part:7a6ccef250dbbe9aada2""]","[""building-part:7a6ccef250dbbe9aada2""]",False,True,True
74e87bcd-3989-4d5c-8f16-f7782dc3afbd,1,committed_oblique,1,74e87bcd-3989-4d5c-8f16-f7782dc3afbd::roof-oblique::oblique:1,72.187826,4.481813,49.403784,9,0.703247,0.762726,0.650724,90.002487,7.242378,24.921952,25.566381,5,54.653838,74e87bcd-3989-4d5c-8f16-f7782dc3afbd::eave-chain::1:6,0.976737,0,0.694829,0.763989,medium,keep,False,"[""74e87bcd-3989-4d5c-8f16-f7782dc3afbd::eave-chain::1:0"", ""74e87bcd-3989-4d5c-8f16-f7782dc3afbd::eave-chain::1:2"", ""74e87bcd-3989-4d5c-8f16-f7782dc3afbd::eave-chain::1:3"", ""74e87bcd-3989-4d5c-8f16-f7782dc3afbd::eave-chain::1:4"", ""74e87bcd-3989-4d5c-8f16-f7782dc3afbd::eave-chain::1:6""]",54.653838,0.432755,0.3271,"[""building-part:7a6ccef250dbbe9aada2""]","[""building-part:7a6ccef250dbbe9aada2""]","[""building-part:7a6ccef250dbbe9aada2""]",False,True,True
74e87bcd-3989-4d5c-8f16-f7782dc3afbd,0,ridge_eave_plane_group,0,74e87bcd-3989-4d5c-8f16-f7782dc3afbd::ridge-eave-candidate::plane-group::cdd5dab448d2,130.958786,182.959175,54.95662,1,0.030635,0.75,0.574196,177.040825,54.95662,0.0,1.735995,2,2.062413,74e87bcd-3989-4d5c-8f16-f7782dc3afbd::eave-chain::0:2,0.888616,0,0.518225,0.363893,weak,drop_candidate,False,"[""74e87bcd-3989-4d5c-8f16-f7782dc3afbd::eave-chain::0:1"", ""74e87bcd-3989-4d5c-8f16-f7782dc3afbd::eave-chain::0:2""]",2.062413,0.428819,6.996457,"[""building-part:7a6ccef250dbbe9aada2""]","[""building-part:7a6ccef250dbbe9aada2""]","[""building-part:202a62d06e953f32668b"", ""building-part:c013f2093bd64023afdb""]",False,True,True
74e87bcd-3989-4d5c-8f16-f7782dc3afbd,0,ridge_eave_plane_group,1,74e87bcd-3989-4d5c-8f16-f7782dc3afbd::ridge-eave-candidate::plane-group::eacdce4bdba3,130.394089,93.716577,41.686457,1,0.030767,0.75,0.746795,93.716577,41.686457,0.0,3.148227,2,4.716589,74e87bcd-3989-4d5c-8f16-f7782dc3afbd::eave-chain::0:3,0.868438,0,0.604551,0.469077,medium,maybe,False,"[""74e87bcd-3989-4d5c-8f16-f7782dc3afbd::eave-chain::0:0"", ""74e87bcd-3989-4d5c-8f16-f7782dc3afbd::eave-chain::0:3""]",4.716589,3.956403,7.111673,"[""building-part:7a6ccef250dbbe9aada2""]","[""building-part:7a6ccef250dbbe9aada2""]","[""building-part:202a62d06e953f32668b"", ""building-part:c013f2093bd64023afdb""]",False,True,True
74e87bcd-3989-4d5c-8f16-f7782dc3afbd,0,ridge_eave_plane_group,2,74e87bcd-3989-4d5c-8f16-f7782dc3afbd::ridge-eave-candidate::plane-group::0f5dd403c1ba,130.958784,273.725256,47.367869,1,0.030635,0.75,0.677289,86.274744,47.367869,0.0,3.148227,2,4.716589,74e87bcd-3989-4d5c-8f16-f7782dc3afbd::eave-chain::0:3,0.868206,0,0.569771,0.455123,medium,maybe,False,"[""74e87bcd-3989-4d5c-8f16-f7782dc3afbd::eave-chain::0:0"", ""74e87bcd-3989-4d5c-8f16-f7782dc3afbd::eave-chain::0:3""]",4.716589,3.956403,1.417618,"[""building-part:7a6ccef250dbbe9aada2""]","[""building-part:7a6ccef250dbbe9aada2""]","[""building-part:202a62d06e953f32668b"", ""building-part:c013f2093bd64023afdb""]",False,True,True
74e87bcd-3989-4d5c-8f16-f7782dc3afbd,0,ridge_eave_plane_group,3,74e87bcd-3989-4d5c-8f16-f7782dc3afbd::ridge-eave-candidate::plane-group::8015a0750b14,130.958683,4.481214,49.403897,1,0.030635,0.75,0.650723,4.481214,49.403897,0.0,1.735995,2,2.062413,74e87bcd-3989-4d5c-8f16-f7782dc3afbd::eave-chain::0:2,0.848028,0,0.556488,0.379198,medium,drop_candidate,False,"[""74e87bcd-3989-4d5c-8f16-f7782dc3afbd::eave-chain::0:1"", ""74e87bcd-3989-4d5c-8f16-f7782dc3afbd::eave-chain::0:2""]",2.062413,1.950857,5.977032,"[""building-part:7a6ccef250dbbe9aada2""]","[""building-part:7a6ccef250dbbe9aada2""]","[""building-part:202a62d06e953f32668b"", ""building-part:c013f2093bd64023afdb""]",False,True,True
74e87bcd-3989-4d5c-8f16-f7782dc3afbd,0,ridge_eave_plane_group,4,74e87bcd-3989-4d5c-8f16-f7782dc3afbd::ridge-eave-candidate::plane-group::b819143288aa,130.958784,184.481233,48.940063,1,0.030635,0.75,0.656848,175.518767,48.940063,0.0,1.735995,2,2.062413,74e87bcd-3989-4d5c-8f16-f7782dc3afbd::eave-chain::0:2,0.848028,0,0.559551,0.380423,medium,drop_candidate,False,"[""74e87bcd-3989-4d5c-8f16-f7782dc3afbd::eave-chain::0:1"", ""74e87bcd-3989-4d5c-8f16-f7782dc3afbd::eave-chain::0:2""]",2.062413,1.950876,0.970085,"[""building-part:7a6ccef250dbbe9aada2""]","[""building-part:7a6ccef250dbbe9aada2""]","[""building-part:202a62d06e953f32668b"", ""building-part:c013f2093bd64023afdb""]",False,True,True
777b25c6-42e6-40d3-a0a4-aaafdd23842e,1,candidate_oblique,0,777b25c6-42e6-40d3-a0a4-aaafdd23842e::ceiling-oblique::ceiling-oblique:0,17.457266,351.099019,44.147366,5,0.592882,0.843478,0.99902,1.193753,2.390506,13.227247,0.900439,3,12.781031,777b25c6-42e6-40d3-a0a4-aaafdd23842e::eave-chain::1:3,0.960328,0,0.87113,0.805653,strong,keep,False,"[""777b25c6-42e6-40d3-a0a4-aaafdd23842e::eave-chain::1:2"", ""777b25c6-42e6-40d3-a0a4-aaafdd23842e::eave-chain::1:3"", ""777b25c6-42e6-40d3-a0a4-aaafdd23842e::eave-chain::1:5""]",12.781031,1.293339,0.094443,"[""building-part:5d324b582a54db1b20a0"", ""building-part:8b381f71f14e817f2519""]","[""building-part:5d324b582a54db1b20a0"", ""building-part:8b381f71f14e817f2519""]","[""building-part:5d324b582a54db1b20a0"", ""building-part:8b381f71f14e817f2519""]",False,True,True
777b25c6-42e6-40d3-a0a4-aaafdd23842e,1,candidate_oblique,1,777b25c6-42e6-40d3-a0a4-aaafdd23842e::ceiling-oblique::ceiling-oblique:1,2.368084,173.265215,44.149819,2,0.515601,0.916667,0.995948,4.584093,2.599534,0.0,0.0,0,0.0,777b25c6-42e6-40d3-a0a4-aaafdd23842e::eave-chain::1:4,0.722809,0,0.876094,0.588763,strong,maybe,False,[],0.0,,,"[""building-part:5d324b582a54db1b20a0"", ""building-part:8b381f71f14e817f2519""]","[""building-part:5d324b582a54db1b20a0"", ""building-part:8b381f71f14e817f2519""]","[""building-part:5d324b582a54db1b20a0"", ""building-part:8b381f71f14e817f2519""]",False,True,True
777b25c6-42e6-40d3-a0a4-aaafdd23842e,1,committed_oblique,0,777b25c6-42e6-40d3-a0a4-aaafdd23842e::roof-oblique::oblique:0,18.344465,351.096978,44.143554,5,0.928743,0.843478,0.999017,1.195795,2.394318,13.227247,7.51228,3,12.781031,777b25c6-42e6-40d3-a0a4-aaafdd23842e::eave-chain::1:3,0.960388,0,0.938301,0.939996,strong,keep,False,"[""777b25c6-42e6-40d3-a0a4-aaafdd23842e::eave-chain::1:2"", ""777b25c6-42e6-40d3-a0a4-aaafdd23842e::eave-chain::1:3"", ""777b25c6-42e6-40d3-a0a4-aaafdd23842e::eave-chain::1:5""]",12.781031,1.293339,0.094426,"[""building-part:5d324b582a54db1b20a0"", ""building-part:8b381f71f14e817f2519""]","[""building-part:5d324b582a54db1b20a0"", ""building-part:8b381f71f14e817f2519""]","[""building-part:5d324b582a54db1b20a0"", ""building-part:8b381f71f14e817f2519""]",False,True,True
777b25c6-42e6-40d3-a0a4-aaafdd23842e,1,committed_oblique,1,777b25c6-42e6-40d3-a0a4-aaafdd23842e::roof-oblique::oblique:1,11.069933,173.273498,44.147606,4,0.25419,0.762681,0.995953,4.57581,2.599534,0.0,4.275292,3,8.306853,777b25c6-42e6-40d3-a0a4-aaafdd23842e::eave-chain::1:4,0.863873,0,0.777619,0.653403,strong,keep,False,"[""777b25c6-42e6-40d3-a0a4-aaafdd23842e::eave-chain::1:2"", ""777b25c6-42e6-40d3-a0a4-aaafdd23842e::eave-chain::1:4"", ""777b25c6-42e6-40d3-a0a4-aaafdd23842e::eave-chain::1:5""]",8.306853,0.248607,0.135434,"[""building-part:5d324b582a54db1b20a0"", ""building-part:8b381f71f14e817f2519""]","[""building-part:5d324b582a54db1b20a0"", ""building-part:8b381f71f14e817f2519""]","[""building-part:5d324b582a54db1b20a0"", ""building-part:8b381f71f14e817f2519""]",False,True,True
777b25c6-42e6-40d3-a0a4-aaafdd23842e,1,ridge_eave_plane_group,0,777b25c6-42e6-40d3-a0a4-aaafdd23842e::ridge-eave-candidate::plane-group::4083be9b64a2,53.667253,351.099042,44.144124,8,0.477747,0.783514,0.71759,8.900958,2.011406,13.227247,0.0,3,12.781031,777b25c6-42e6-40d3-a0a4-aaafdd23842e::eave-chain::1:3,0.953943,0,0.689399,0.69132,medium,keep,False,"[""777b25c6-42e6-40d3-a0a4-aaafdd23842e::eave-chain::1:2"", ""777b25c6-42e6-40d3-a0a4-aaafdd23842e::eave-chain::1:3"", ""777b25c6-42e6-40d3-a0a4-aaafdd23842e::eave-chain::1:5""]",12.781031,1.293362,0.112278,"[""building-part:5d324b582a54db1b20a0"", ""building-part:8b381f71f14e817f2519""]","[""building-part:5d324b582a54db1b20a0"", ""building-part:8b381f71f14e817f2519""]","[""building-part:5d324b582a54db1b20a0"", ""building-part:8b381f71f14e817f2519""]",False,True,True
777b25c6-42e6-40d3-a0a4-aaafdd23842e,1,ridge_eave_plane_group,1,777b25c6-42e6-40d3-a0a4-aaafdd23842e::ridge-eave-candidate::plane-group::34a72fd6131d,53.667253,173.260129,44.149715,8,0.477747,0.783514,0.717522,173.260129,2.011406,13.227247,0.0,3,12.781031,777b25c6-42e6-40d3-a0a4-aaafdd23842e::eave-chain::1:2,0.939186,0,0.689365,0.691306,medium,keep,False,"[""777b25c6-42e6-40d3-a0a4-aaafdd23842e::eave-chain::1:2"", ""777b25c6-42e6-40d3-a0a4-aaafdd23842e::eave-chain::1:3"", ""777b25c6-42e6-40d3-a0a4-aaafdd23842e::eave-chain::1:5""]",12.781031,1.331938,2.254513,"[""building-part:5d324b582a54db1b20a0"", ""building-part:8b381f71f14e817f2519""]","[""building-part:5d324b582a54db1b20a0"", ""building-part:8b381f71f14e817f2519""]","[""building-part:5d324b582a54db1b20a0"", ""building-part:8b381f71f14e817f2519""]",False,True,True
795ceae3-b6ef-42bc-bd48-9b69f06e9de6,0,candidate_oblique,0,795ceae3-b6ef-42bc-bd48-9b69f06e9de6::ceiling-oblique::ceiling-oblique:0,6.208134,306.948428,26.466716,2,0.965907,1.0,0.999999,0.057673,0.052529,9.086442,7.231686,6,48.619393,795ceae3-b6ef-42bc-bd48-9b69f06e9de6::eave-chain::0:2,0.992426,0,0.993181,0.986362,strong,keep,False,"[""795ceae3-b6ef-42bc-bd48-9b69f06e9de6::eave-chain::0:1"", ""795ceae3-b6ef-42bc-bd48-9b69f06e9de6::eave-chain::0:14"", ""795ceae3-b6ef-42bc-bd48-9b69f06e9de6::eave-chain::0:2"", ""795ceae3-b6ef-42bc-bd48-9b69f06e9de6::eave-chain::0:4"", ""795ceae3-b6ef-42bc-bd48-9b69f06e9de6::eave-chain::0:6"", ""795ceae3-b6ef-42bc-bd48-9b69f06e9de6::eave-chain::0:9""]",48.619393,0.250674,0.373664,"[""building-part:81101cff1a242dc378d0""]","[""building-part:81101cff1a242dc378d0""]","[""building-part:81101cff1a242dc378d0""]",True,False,False
795ceae3-b6ef-42bc-bd48-9b69f06e9de6,0,committed_oblique,0,795ceae3-b6ef-42bc-bd48-9b69f06e9de6::roof-oblique::oblique:0,8.579702,306.944621,26.458619,4,0.952096,1.0,0.947628,26.583267,13.259495,9.086442,9.887669,6,48.619393,795ceae3-b6ef-42bc-bd48-9b69f06e9de6::eave-chain::0:2,0.99239,0,0.964233,0.970364,strong,keep,False,"[""795ceae3-b6ef-42bc-bd48-9b69f06e9de6::eave-chain::0:1"", ""795ceae3-b6ef-42bc-bd48-9b69f06e9de6::eave-chain::0:14"", ""795ceae3-b6ef-42bc-bd48-9b69f06e9de6::eave-chain::0:2"", ""795ceae3-b6ef-42bc-bd48-9b69f06e9de6::eave-chain::0:4"", ""795ceae3-b6ef-42bc-bd48-9b69f06e9de6::eave-chain::0:6"", ""795ceae3-b6ef-42bc-bd48-9b69f06e9de6::eave-chain::0:9""]",48.619393,0.250674,0.37338,"[""building-part:81101cff1a242dc378d0""]","[""building-part:81101cff1a242dc378d0""]","[""building-part:81101cff1a242dc378d0""]",True,False,False
795ceae3-b6ef-42bc-bd48-9b69f06e9de6,0,ridge_eave_plane_group,0,795ceae3-b6ef-42bc-bd48-9b69f06e9de6::ridge-eave-candidate::plane-group::768a65d9215d,138.906854,306.948428,26.466716,12,0.958783,1.0,0.895193,90.0,26.466716,9.086442,38.483424,6,48.619393,795ceae3-b6ef-42bc-bd48-9b69f06e9de6::eave-chain::0:2,0.992429,0,0.939353,0.962552,strong,keep,False,"[""795ceae3-b6ef-42bc-bd48-9b69f06e9de6::eave-chain::0:1"", ""795ceae3-b6ef-42bc-bd48-9b69f06e9de6::eave-chain::0:14"", ""795ceae3-b6ef-42bc-bd48-9b69f06e9de6::eave-chain::0:2"", ""795ceae3-b6ef-42bc-bd48-9b69f06e9de6::eave-chain::0:4"", ""795ceae3-b6ef-42bc-bd48-9b69f06e9de6::eave-chain::0:6"", ""795ceae3-b6ef-42bc-bd48-9b69f06e9de6::eave-chain::0:9""]",48.619393,0.250674,0.373674,"[""building-part:81101cff1a242dc378d0""]","[""building-part:81101cff1a242dc378d0""]","[""building-part:57b505c1d1aedddeda0e"", ""building-part:81101cff1a242dc378d0"", ""building-part:b6e7c50e151d64206890""]",True,True,True
