uuid,story,room_index,n_planes,n_oblique_raw,raw_majority_class,pipeline_class,raw_vs_pipeline_agrees,incl_p50_deg,classification_counts
d28b528a-475b-4ac0-a38d-ee992cd877db,1,11,21,13,oblique,oblique,True,44.54,"{""flat_covered_by_oblique"": 8, ""oblique_matched"": 8, ""oblique_wrong_orientation"": 4, ""near_vertical_skip"": 1}"
d28b528a-475b-4ac0-a38d-ee992cd877db,1,12,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d28b528a-475b-4ac0-a38d-ee992cd877db,1,13,7,5,oblique,flat,False,40.4,"{""flat_matched"": 2, ""oblique_covered_by_flat"": 4, ""near_vertical_skip"": 1}"
d28b528a-475b-4ac0-a38d-ee992cd877db,1,14,2,1,flat,flat,True,21.24,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 1}"
d28b528a-475b-4ac0-a38d-ee992cd877db,1,15,8,7,oblique,flat,False,42.41,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 7}"
d28b528a-475b-4ac0-a38d-ee992cd877db,1,16,18,17,oblique,flat,False,47.36,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 15, ""oblique_partial"": 2}"
d32d5562-5763-4c71-a816-6732c638fa6a,0,0,6,3,flat,flat,True,4.69,"{""flat_matched"": 3, ""oblique_covered_by_flat"": 3}"
d32d5562-5763-4c71-a816-6732c638fa6a,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d32d5562-5763-4c71-a816-6732c638fa6a,1,5,2,2,oblique,oblique,True,45.96,"{""oblique_matched"": 2}"
d32d5562-5763-4c71-a816-6732c638fa6a,1,6,3,1,flat,oblique,False,0.0,"{""flat_covered_by_oblique"": 2, ""oblique_matched"": 1}"
d32d5562-5763-4c71-a816-6732c638fa6a,1,7,2,1,flat,oblique,False,15.72,"{""flat_covered_by_oblique"": 1, ""oblique_wrong_orientation"": 1}"
d32d5562-5763-4c71-a816-6732c638fa6a,1,8,4,3,oblique,oblique,True,29.99,"{""flat_covered_by_oblique"": 1, ""oblique_matched"": 3}"
d32d5562-5763-4c71-a816-6732c638fa6a,1,9,2,1,flat,oblique,False,22.52,"{""flat_covered_by_oblique"": 1, ""oblique_matched"": 1}"
d4665def-0566-4ccc-aa62-8d562ec6e424,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d4665def-0566-4ccc-aa62-8d562ec6e424,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d4665def-0566-4ccc-aa62-8d562ec6e424,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d4665def-0566-4ccc-aa62-8d562ec6e424,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d4665def-0566-4ccc-aa62-8d562ec6e424,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d4665def-0566-4ccc-aa62-8d562ec6e424,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,0,4,0,flat,mixed,False,0.0,"{""flat_matched"": 4}"
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,1,1,0,flat,mixed,False,0.0,"{""flat_matched"": 1}"
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,2,1,0,flat,mixed,False,0.0,"{""flat_matched"": 1}"
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,3,1,0,flat,mixed,False,0.0,"{""flat_matched"": 1}"
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,4,5,4,oblique,mixed,False,19.8,"{""flat_matched"": 1, ""oblique_matched"": 4}"
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,5,1,0,flat,mixed,False,0.0,"{""flat_matched"": 1}"
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,6,1,0,flat,mixed,False,0.0,"{""flat_matched"": 1}"
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,7,1,0,flat,mixed,False,0.0,"{""flat_matched"": 1}"
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,8,1,0,flat,mixed,False,0.0,"{""flat_matched"": 1}"
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,9,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,10,2,0,flat,mixed,False,0.0,"{""flat_matched"": 2}"
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,11,1,0,flat,mixed,False,0.0,"{""flat_matched"": 1}"
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,12,2,0,flat,mixed,False,0.0,"{""flat_matched"": 2}"
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,13,1,0,flat,mixed,False,0.0,"{""flat_matched"": 1}"
d7f1aa19-5ca9-4e1b-ac1a-c86d63f9ede7,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d7f1aa19-5ca9-4e1b-ac1a-c86d63f9ede7,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d7f1aa19-5ca9-4e1b-ac1a-c86d63f9ede7,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d7f1aa19-5ca9-4e1b-ac1a-c86d63f9ede7,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d7f1aa19-5ca9-4e1b-ac1a-c86d63f9ede7,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d7f1aa19-5ca9-4e1b-ac1a-c86d63f9ede7,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d8308bfc-c2c1-42bd-8503-282571708b8c,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d8308bfc-c2c1-42bd-8503-282571708b8c,0,1,1,1,oblique,flat,False,19.46,"{""oblique_covered_by_flat"": 1}"
d8308bfc-c2c1-42bd-8503-282571708b8c,0,2,6,4,oblique,mixed,False,14.91,"{""flat_matched"": 2, ""oblique_wrong_orientation"": 4}"
d8308bfc-c2c1-42bd-8503-282571708b8c,0,3,1,0,flat,mixed,False,0.0,"{""flat_matched"": 1}"
d8308bfc-c2c1-42bd-8503-282571708b8c,0,4,1,0,flat,mixed,False,0.0,"{""flat_matched"": 1}"
d8308bfc-c2c1-42bd-8503-282571708b8c,0,5,2,1,flat,flat,True,3.73,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 1}"
d8308bfc-c2c1-42bd-8503-282571708b8c,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d8308bfc-c2c1-42bd-8503-282571708b8c,0,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d8308bfc-c2c1-42bd-8503-282571708b8c,0,8,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d8308bfc-c2c1-42bd-8503-282571708b8c,0,9,3,2,oblique,mixed,False,44.94,"{""flat_matched"": 1, ""oblique_matched"": 2}"
d8308bfc-c2c1-42bd-8503-282571708b8c,0,10,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d8308bfc-c2c1-42bd-8503-282571708b8c,0,12,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d8308bfc-c2c1-42bd-8503-282571708b8c,0,13,8,4,flat,flat,True,5.75,"{""flat_matched"": 4, ""oblique_covered_by_flat"": 4}"
d904fdad-775d-4382-ba44-a4289889745e,0,0,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
d904fdad-775d-4382-ba44-a4289889745e,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d904fdad-775d-4382-ba44-a4289889745e,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d904fdad-775d-4382-ba44-a4289889745e,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d904fdad-775d-4382-ba44-a4289889745e,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d904fdad-775d-4382-ba44-a4289889745e,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d904fdad-775d-4382-ba44-a4289889745e,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d904fdad-775d-4382-ba44-a4289889745e,0,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d904fdad-775d-4382-ba44-a4289889745e,0,8,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d928da15-65c0-490c-84df-613a196930f0,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d928da15-65c0-490c-84df-613a196930f0,0,2,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
d928da15-65c0-490c-84df-613a196930f0,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d928da15-65c0-490c-84df-613a196930f0,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d928da15-65c0-490c-84df-613a196930f0,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d928da15-65c0-490c-84df-613a196930f0,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d928da15-65c0-490c-84df-613a196930f0,0,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d98923f0-3373-4d3c-ba03-c0df5d8b29d8,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d98923f0-3373-4d3c-ba03-c0df5d8b29d8,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d98923f0-3373-4d3c-ba03-c0df5d8b29d8,0,2,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
d98923f0-3373-4d3c-ba03-c0df5d8b29d8,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d98923f0-3373-4d3c-ba03-c0df5d8b29d8,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d98923f0-3373-4d3c-ba03-c0df5d8b29d8,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d98923f0-3373-4d3c-ba03-c0df5d8b29d8,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
d98923f0-3373-4d3c-ba03-c0df5d8b29d8,0,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
dd4ba0e6-c9e0-444f-b815-9ad921cd3b87,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
dd4ba0e6-c9e0-444f-b815-9ad921cd3b87,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
dd4ba0e6-c9e0-444f-b815-9ad921cd3b87,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
dd4ba0e6-c9e0-444f-b815-9ad921cd3b87,0,3,10,6,oblique,flat,False,8.4,"{""flat_matched"": 4, ""oblique_covered_by_flat"": 6}"
dd4ba0e6-c9e0-444f-b815-9ad921cd3b87,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
dd4ba0e6-c9e0-444f-b815-9ad921cd3b87,0,6,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
dd4ba0e6-c9e0-444f-b815-9ad921cd3b87,0,8,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
df1f5f4f-8801-4d5d-9c64-f0ea8e1ce027,0,0,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
df1f5f4f-8801-4d5d-9c64-f0ea8e1ce027,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
df1f5f4f-8801-4d5d-9c64-f0ea8e1ce027,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
df1f5f4f-8801-4d5d-9c64-f0ea8e1ce027,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
df1f5f4f-8801-4d5d-9c64-f0ea8e1ce027,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
df1f5f4f-8801-4d5d-9c64-f0ea8e1ce027,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
df1f5f4f-8801-4d5d-9c64-f0ea8e1ce027,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
dfb88995-ff0a-4025-878b-b544364f8e92,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
dfb88995-ff0a-4025-878b-b544364f8e92,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
dfb88995-ff0a-4025-878b-b544364f8e92,1,4,2,1,flat,mixed,False,35.4,"{""flat_matched"": 1, ""oblique_wrong_orientation"": 1}"
dfb88995-ff0a-4025-878b-b544364f8e92,1,5,2,1,flat,mixed,False,25.16,"{""flat_matched"": 1, ""oblique_matched"": 1}"
dfb88995-ff0a-4025-878b-b544364f8e92,1,6,9,7,oblique,mixed,False,50.86,"{""flat_matched"": 2, ""oblique_wrong_orientation"": 1, ""oblique_matched"": 6}"
dfb88995-ff0a-4025-878b-b544364f8e92,1,7,2,1,flat,mixed,False,23.22,"{""flat_matched"": 1, ""oblique_matched"": 1}"
e0155eef-34a5-4642-bca6-39b83ee42af1,3,0,21,17,oblique,oblique,True,47.92,"{""flat_covered_by_oblique"": 4, ""oblique_wrong_orientation"": 2, ""oblique_matched"": 15}"
e0155eef-34a5-4642-bca6-39b83ee42af1,3,1,5,4,oblique,oblique,True,45.73,"{""flat_covered_by_oblique"": 1, ""oblique_matched"": 4}"
e0155eef-34a5-4642-bca6-39b83ee42af1,3,2,4,3,oblique,oblique,True,13.74,"{""flat_covered_by_oblique"": 1, ""uncovered"": 1, ""oblique_partial"": 2}"
e0155eef-34a5-4642-bca6-39b83ee42af1,2,3,9,8,oblique,oblique,True,42.5,"{""flat_covered_by_oblique"": 1, ""oblique_wrong_orientation"": 4, ""oblique_matched"": 4}"
e0155eef-34a5-4642-bca6-39b83ee42af1,0,6,18,10,oblique,flat,False,8.7,"{""flat_matched"": 8, ""oblique_covered_by_flat"": 10}"
e0155eef-34a5-4642-bca6-39b83ee42af1,0,7,4,0,flat,flat,True,0.0,"{""flat_matched"": 4}"
e0155eef-34a5-4642-bca6-39b83ee42af1,0,8,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e0155eef-34a5-4642-bca6-39b83ee42af1,0,9,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e0155eef-34a5-4642-bca6-39b83ee42af1,0,10,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
e0155eef-34a5-4642-bca6-39b83ee42af1,0,11,2,1,flat,flat,True,11.35,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 1}"
e01a968a-24dd-4ca3-b46f-5aff03b1779f,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e01a968a-24dd-4ca3-b46f-5aff03b1779f,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e01a968a-24dd-4ca3-b46f-5aff03b1779f,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e01a968a-24dd-4ca3-b46f-5aff03b1779f,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e01a968a-24dd-4ca3-b46f-5aff03b1779f,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e01a968a-24dd-4ca3-b46f-5aff03b1779f,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e01a968a-24dd-4ca3-b46f-5aff03b1779f,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e028bcc5-73ee-45f9-924b-d7badbc66caf,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e028bcc5-73ee-45f9-924b-d7badbc66caf,1,10,3,2,oblique,mixed,False,44.05,"{""flat_matched"": 1, ""oblique_matched"": 2}"
e028bcc5-73ee-45f9-924b-d7badbc66caf,1,11,2,1,flat,mixed,False,23.0,"{""flat_matched"": 1, ""oblique_matched"": 1}"
e028bcc5-73ee-45f9-924b-d7badbc66caf,1,12,4,3,oblique,mixed,False,35.34,"{""flat_matched"": 1, ""oblique_matched"": 3}"
e028bcc5-73ee-45f9-924b-d7badbc66caf,1,13,18,15,oblique,mixed,False,19.01,"{""flat_matched"": 3, ""oblique_covered_by_flat"": 13, ""oblique_wrong_orientation"": 1, ""oblique_matched"": 1}"
e028bcc5-73ee-45f9-924b-d7badbc66caf,1,14,2,1,flat,mixed,False,21.99,"{""flat_matched"": 1, ""oblique_matched"": 1}"
e028bcc5-73ee-45f9-924b-d7badbc66caf,1,15,9,8,oblique,mixed,False,46.63,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 7, ""near_vertical_skip"": 1}"
e0796748-79fd-40ae-be1f-e5977a9fe1e5,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e0796748-79fd-40ae-be1f-e5977a9fe1e5,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e0796748-79fd-40ae-be1f-e5977a9fe1e5,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e0796748-79fd-40ae-be1f-e5977a9fe1e5,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e0796748-79fd-40ae-be1f-e5977a9fe1e5,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e0796748-79fd-40ae-be1f-e5977a9fe1e5,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e0796748-79fd-40ae-be1f-e5977a9fe1e5,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e0796748-79fd-40ae-be1f-e5977a9fe1e5,0,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e0796748-79fd-40ae-be1f-e5977a9fe1e5,0,8,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
e0796748-79fd-40ae-be1f-e5977a9fe1e5,0,9,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e0796748-79fd-40ae-be1f-e5977a9fe1e5,0,10,6,3,flat,flat,True,9.44,"{""flat_matched"": 3, ""oblique_covered_by_flat"": 3}"
e0796748-79fd-40ae-be1f-e5977a9fe1e5,0,11,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,2,5,3,2,oblique,mixed,False,40.46,"{""flat_matched"": 1, ""oblique_matched"": 2}"
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,2,7,1,0,flat,mixed,False,0.0,"{""flat_matched"": 1}"
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,2,8,2,1,flat,mixed,False,20.83,"{""flat_matched"": 1, ""oblique_matched"": 1}"
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,2,10,2,1,flat,mixed,False,21.73,"{""flat_matched"": 1, ""oblique_matched"": 1}"
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,2,11,8,6,oblique,mixed,False,42.97,"{""flat_matched"": 2, ""oblique_matched"": 5, ""oblique_wrong_orientation"": 1}"
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,1,13,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,1,14,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,1,17,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e4fe9821-2270-4d23-bc74-703743b5d282,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e4fe9821-2270-4d23-bc74-703743b5d282,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e4fe9821-2270-4d23-bc74-703743b5d282,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e4fe9821-2270-4d23-bc74-703743b5d282,0,3,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
e4fe9821-2270-4d23-bc74-703743b5d282,0,4,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
e4fe9821-2270-4d23-bc74-703743b5d282,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e4fe9821-2270-4d23-bc74-703743b5d282,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e4fe9821-2270-4d23-bc74-703743b5d282,0,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e4fe9821-2270-4d23-bc74-703743b5d282,0,9,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
e4fe9821-2270-4d23-bc74-703743b5d282,0,10,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e5adc187-70eb-4828-aa90-5fe3c46dfbce,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e5adc187-70eb-4828-aa90-5fe3c46dfbce,1,8,3,2,oblique,mixed,False,46.98,"{""flat_matched"": 1, ""oblique_matched"": 2}"
e5adc187-70eb-4828-aa90-5fe3c46dfbce,1,9,4,3,oblique,mixed,False,43.91,"{""flat_matched"": 1, ""oblique_matched"": 3}"
e5adc187-70eb-4828-aa90-5fe3c46dfbce,1,10,3,2,oblique,mixed,False,43.4,"{""flat_matched"": 1, ""oblique_matched"": 1, ""oblique_covered_by_flat"": 1}"
e721a943-1c4f-4bd6-b8a3-f9558de79921,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e721a943-1c4f-4bd6-b8a3-f9558de79921,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e721a943-1c4f-4bd6-b8a3-f9558de79921,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e721a943-1c4f-4bd6-b8a3-f9558de79921,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e721a943-1c4f-4bd6-b8a3-f9558de79921,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e721a943-1c4f-4bd6-b8a3-f9558de79921,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e721a943-1c4f-4bd6-b8a3-f9558de79921,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e721a943-1c4f-4bd6-b8a3-f9558de79921,0,7,1,1,oblique,mixed,False,18.75,"{""oblique_matched"": 1}"
e721a943-1c4f-4bd6-b8a3-f9558de79921,0,8,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e7452ac7-517e-4321-9201-d52bf7f0cae9,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e7452ac7-517e-4321-9201-d52bf7f0cae9,0,1,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
e7452ac7-517e-4321-9201-d52bf7f0cae9,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e7452ac7-517e-4321-9201-d52bf7f0cae9,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e7452ac7-517e-4321-9201-d52bf7f0cae9,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e7452ac7-517e-4321-9201-d52bf7f0cae9,0,5,5,3,oblique,mixed,False,8.73,"{""flat_matched"": 2, ""oblique_matched"": 3}"
e7452ac7-517e-4321-9201-d52bf7f0cae9,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e7452ac7-517e-4321-9201-d52bf7f0cae9,0,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e7452ac7-517e-4321-9201-d52bf7f0cae9,0,8,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e7452ac7-517e-4321-9201-d52bf7f0cae9,0,9,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e7452ac7-517e-4321-9201-d52bf7f0cae9,0,10,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
e7452ac7-517e-4321-9201-d52bf7f0cae9,0,11,3,2,oblique,mixed,False,8.13,"{""flat_matched"": 1, ""oblique_matched"": 2}"
e93694c4-b9a9-4184-ab47-4d0d0a8504b2,0,0,2,1,flat,mixed,False,7.37,"{""flat_matched"": 1, ""oblique_matched"": 1}"
e93694c4-b9a9-4184-ab47-4d0d0a8504b2,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e93694c4-b9a9-4184-ab47-4d0d0a8504b2,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e93694c4-b9a9-4184-ab47-4d0d0a8504b2,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e93694c4-b9a9-4184-ab47-4d0d0a8504b2,0,4,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
e93694c4-b9a9-4184-ab47-4d0d0a8504b2,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e93694c4-b9a9-4184-ab47-4d0d0a8504b2,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e9a5d5e2-17c8-4879-89f2-f6a3af5cfd38,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e9a5d5e2-17c8-4879-89f2-f6a3af5cfd38,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e9a5d5e2-17c8-4879-89f2-f6a3af5cfd38,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e9a5d5e2-17c8-4879-89f2-f6a3af5cfd38,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e9a5d5e2-17c8-4879-89f2-f6a3af5cfd38,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e9a5d5e2-17c8-4879-89f2-f6a3af5cfd38,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e9a5d5e2-17c8-4879-89f2-f6a3af5cfd38,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e9a5d5e2-17c8-4879-89f2-f6a3af5cfd38,0,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e9dddee6-297a-43f5-b862-90091889ea39,0,0,1,0,flat,flat,True,1.1,"{""flat_matched"": 1}"
e9dddee6-297a-43f5-b862-90091889ea39,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e9dddee6-297a-43f5-b862-90091889ea39,0,2,3,2,oblique,flat,False,5.42,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 2}"
e9dddee6-297a-43f5-b862-90091889ea39,1,6,3,2,oblique,flat,False,16.91,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 2}"
e9dddee6-297a-43f5-b862-90091889ea39,1,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e9dddee6-297a-43f5-b862-90091889ea39,2,9,2,1,flat,oblique,False,22.27,"{""flat_covered_by_oblique"": 1, ""oblique_matched"": 1}"
e9dddee6-297a-43f5-b862-90091889ea39,2,10,2,1,flat,oblique,False,22.77,"{""flat_covered_by_oblique"": 1, ""oblique_matched"": 1}"
e9dddee6-297a-43f5-b862-90091889ea39,2,11,5,3,oblique,oblique,True,13.93,"{""flat_covered_by_oblique"": 2, ""oblique_matched"": 2, ""oblique_wrong_orientation"": 1}"
e9dddee6-297a-43f5-b862-90091889ea39,2,12,2,1,flat,oblique,False,22.23,"{""flat_covered_by_oblique"": 1, ""oblique_matched"": 1}"
e9f0631f-ae34-4d30-af21-d3369327755f,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e9f0631f-ae34-4d30-af21-d3369327755f,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
e9f0631f-ae34-4d30-af21-d3369327755f,0,6,12,9,oblique,mixed,False,10.96,"{""flat_matched"": 3, ""oblique_covered_by_flat"": 2, ""oblique_matched"": 7}"
