uuid,story,room_index,n_planes,n_corners_total,trust_score,p50_dist_m,p95_dist_m
bfd05652-9331-4260-886d-1b6779ee1bfa,0,3,1,5,1.0,0.0,0.0
bfd05652-9331-4260-886d-1b6779ee1bfa,0,4,5,21,0.81,0.0,1.194
bfd05652-9331-4260-886d-1b6779ee1bfa,0,5,1,4,1.0,0.0,0.0
bfd05652-9331-4260-886d-1b6779ee1bfa,1,6,1,4,1.0,0.0,0.0
bfd05652-9331-4260-886d-1b6779ee1bfa,1,7,1,4,1.0,0.0,0.0
bfd05652-9331-4260-886d-1b6779ee1bfa,1,8,1,4,1.0,0.0,0.0
bfd05652-9331-4260-886d-1b6779ee1bfa,1,9,1,6,1.0,0.0,0.0
bfd05652-9331-4260-886d-1b6779ee1bfa,1,10,4,18,1.0,0.0,0.002
bfd05652-9331-4260-886d-1b6779ee1bfa,1,11,1,8,1.0,0.0,0.0
bfd05652-9331-4260-886d-1b6779ee1bfa,1,12,1,4,1.0,0.0,0.0
bfd05652-9331-4260-886d-1b6779ee1bfa,1,13,2,9,1.0,0.0,0.009
bfd05652-9331-4260-886d-1b6779ee1bfa,1,14,1,4,1.0,0.0,0.0
c001b1ca-ea07-472d-b888-6ab457d4e7d9,0,0,1,4,1.0,0.0,0.0
c001b1ca-ea07-472d-b888-6ab457d4e7d9,0,1,1,4,1.0,0.0,0.0
c001b1ca-ea07-472d-b888-6ab457d4e7d9,0,2,1,4,1.0,0.0,0.0
c001b1ca-ea07-472d-b888-6ab457d4e7d9,0,3,1,4,1.0,0.0,0.0
c001b1ca-ea07-472d-b888-6ab457d4e7d9,0,4,3,12,1.0,0.055,0.296
c001b1ca-ea07-472d-b888-6ab457d4e7d9,0,5,1,5,0.8,0.0,0.66
c001b1ca-ea07-472d-b888-6ab457d4e7d9,1,6,1,4,1.0,0.0,0.0
c001b1ca-ea07-472d-b888-6ab457d4e7d9,1,7,1,8,0.875,0.0,0.339
c001b1ca-ea07-472d-b888-6ab457d4e7d9,1,8,1,4,1.0,0.0,0.0
c001b1ca-ea07-472d-b888-6ab457d4e7d9,1,9,1,6,1.0,0.0,0.202
c2800052-b0e7-4c30-a881-f813cb0b2043,0,0,1,4,1.0,0.0,0.0
c2800052-b0e7-4c30-a881-f813cb0b2043,0,1,4,15,1.0,0.0,0.053
c2800052-b0e7-4c30-a881-f813cb0b2043,0,2,1,6,1.0,0.0,0.0
c2800052-b0e7-4c30-a881-f813cb0b2043,0,3,3,14,1.0,0.0,0.18
c2800052-b0e7-4c30-a881-f813cb0b2043,0,4,14,54,0.981,0.0,0.15
c2800052-b0e7-4c30-a881-f813cb0b2043,0,5,1,5,1.0,0.0,0.0
c2800052-b0e7-4c30-a881-f813cb0b2043,0,6,1,4,1.0,0.0,0.0
c2800052-b0e7-4c30-a881-f813cb0b2043,1,7,1,4,1.0,0.0,0.0
c2800052-b0e7-4c30-a881-f813cb0b2043,1,8,12,39,0.59,0.0,0.914
c2800052-b0e7-4c30-a881-f813cb0b2043,2,9,1,4,1.0,0.0,0.0
c2800052-b0e7-4c30-a881-f813cb0b2043,2,10,1,6,1.0,0.0,0.0
c2800052-b0e7-4c30-a881-f813cb0b2043,2,11,1,6,1.0,0.0,0.0
c3ddcac0-827d-48dc-9223-4b219d874fa5,0,0,1,6,1.0,0.0,0.0
c3ddcac0-827d-48dc-9223-4b219d874fa5,0,1,6,24,1.0,0.0,0.204
c3ddcac0-827d-48dc-9223-4b219d874fa5,0,2,1,4,1.0,0.0,0.0
c3ddcac0-827d-48dc-9223-4b219d874fa5,1,3,2,12,1.0,0.0,0.013
c3ddcac0-827d-48dc-9223-4b219d874fa5,1,4,1,6,1.0,0.0,0.0
c3ddcac0-827d-48dc-9223-4b219d874fa5,1,6,1,4,1.0,0.0,0.0
c3ddcac0-827d-48dc-9223-4b219d874fa5,1,7,1,4,1.0,0.0,0.0
c3ddcac0-827d-48dc-9223-4b219d874fa5,1,8,2,10,0.4,1.015,2.491
c3ddcac0-827d-48dc-9223-4b219d874fa5,1,9,1,4,1.0,0.0,0.0
c72ad855-9e52-46f1-886d-a9f37911521f,0,0,1,6,1.0,0.0,0.0
c72ad855-9e52-46f1-886d-a9f37911521f,0,1,1,4,1.0,0.0,0.0
c72ad855-9e52-46f1-886d-a9f37911521f,0,2,1,4,1.0,0.0,0.0
c72ad855-9e52-46f1-886d-a9f37911521f,0,3,1,4,1.0,0.0,0.0
c72ad855-9e52-46f1-886d-a9f37911521f,0,4,1,4,1.0,0.0,0.0
c72ad855-9e52-46f1-886d-a9f37911521f,0,5,3,14,1.0,0.099,0.184
c72ad855-9e52-46f1-886d-a9f37911521f,1,6,2,8,1.0,0.003,0.009
c72ad855-9e52-46f1-886d-a9f37911521f,1,7,8,35,0.514,0.032,1.072
c72ad855-9e52-46f1-886d-a9f37911521f,1,8,1,4,0.5,0.662,1.337
c72ad855-9e52-46f1-886d-a9f37911521f,1,9,2,8,1.0,0.002,0.006
c7898e89-b45b-47f3-96b7-8c1fa96ef9fd,0,0,1,4,1.0,0.0,0.0
c7898e89-b45b-47f3-96b7-8c1fa96ef9fd,0,1,1,4,1.0,0.0,0.0
c7898e89-b45b-47f3-96b7-8c1fa96ef9fd,0,2,1,4,1.0,0.094,0.094
c7898e89-b45b-47f3-96b7-8c1fa96ef9fd,0,3,1,4,1.0,0.0,0.0
c7898e89-b45b-47f3-96b7-8c1fa96ef9fd,0,4,1,4,1.0,0.227,0.227
c7898e89-b45b-47f3-96b7-8c1fa96ef9fd,1,5,31,105,0.257,1.337,3.271
c7f2456f-91fe-4aaa-a9ba-d886ec8e0648,0,0,1,6,1.0,0.0,0.0
c7f2456f-91fe-4aaa-a9ba-d886ec8e0648,0,1,4,20,0.9,0.0,1.095
c7f2456f-91fe-4aaa-a9ba-d886ec8e0648,0,2,1,4,1.0,0.0,0.0
c7f2456f-91fe-4aaa-a9ba-d886ec8e0648,0,3,1,4,1.0,0.0,0.0
c7f2456f-91fe-4aaa-a9ba-d886ec8e0648,0,4,1,4,1.0,0.0,0.0
c7f2456f-91fe-4aaa-a9ba-d886ec8e0648,0,5,2,8,1.0,0.0,0.21
c7f2456f-91fe-4aaa-a9ba-d886ec8e0648,0,6,1,6,0.833,0.0,0.845
c7f2456f-91fe-4aaa-a9ba-d886ec8e0648,0,8,4,14,1.0,0.0,0.216
c7f2456f-91fe-4aaa-a9ba-d886ec8e0648,0,9,1,6,0.5,0.452,2.628
c814dd8d-190b-4da2-ae80-d41c71e2b797,0,0,1,6,1.0,0.0,0.0
c814dd8d-190b-4da2-ae80-d41c71e2b797,0,1,1,4,1.0,0.0,0.0
c814dd8d-190b-4da2-ae80-d41c71e2b797,0,2,1,8,1.0,0.0,0.0
c814dd8d-190b-4da2-ae80-d41c71e2b797,0,3,2,8,1.0,0.0,0.0
c814dd8d-190b-4da2-ae80-d41c71e2b797,0,4,1,4,1.0,0.0,0.0
c814dd8d-190b-4da2-ae80-d41c71e2b797,0,5,1,4,1.0,0.0,0.0
c814dd8d-190b-4da2-ae80-d41c71e2b797,0,6,2,8,1.0,0.0,0.0
c814dd8d-190b-4da2-ae80-d41c71e2b797,0,7,1,4,1.0,0.0,0.0
c87c1e25-ff00-44ec-b823-b0966c81af70,0,0,1,5,1.0,0.0,0.0
c87c1e25-ff00-44ec-b823-b0966c81af70,0,1,15,47,0.894,0.158,0.52
c87c1e25-ff00-44ec-b823-b0966c81af70,0,2,1,10,1.0,0.0,0.0
c87c1e25-ff00-44ec-b823-b0966c81af70,0,3,1,4,1.0,0.0,0.0
c87c1e25-ff00-44ec-b823-b0966c81af70,0,4,2,13,1.0,0.0,0.104
c87c1e25-ff00-44ec-b823-b0966c81af70,0,5,2,12,1.0,0.0,0.0
c87c1e25-ff00-44ec-b823-b0966c81af70,0,6,15,49,0.612,0.054,0.614
c87c1e25-ff00-44ec-b823-b0966c81af70,1,7,3,10,0.8,0.0,2.08
c87c1e25-ff00-44ec-b823-b0966c81af70,1,9,7,32,0.562,0.003,1.352
c87c1e25-ff00-44ec-b823-b0966c81af70,1,10,3,12,0.75,0.0,1.548
c9a43a7c-7171-484c-ac98-54f9ba59b6e6,1,0,1,4,1.0,0.0,0.0
c9a43a7c-7171-484c-ac98-54f9ba59b6e6,1,1,2,10,1.0,0.0,0.0
c9a43a7c-7171-484c-ac98-54f9ba59b6e6,1,2,1,4,1.0,0.0,0.0
c9a43a7c-7171-484c-ac98-54f9ba59b6e6,1,3,1,4,1.0,0.0,0.0
c9a43a7c-7171-484c-ac98-54f9ba59b6e6,1,4,1,8,0.875,0.0,0.563
c9a43a7c-7171-484c-ac98-54f9ba59b6e6,1,5,1,6,0.833,0.0,0.701
c9a43a7c-7171-484c-ac98-54f9ba59b6e6,1,6,1,6,1.0,0.0,0.0
c9a43a7c-7171-484c-ac98-54f9ba59b6e6,1,7,1,6,1.0,0.0,0.0
c9a43a7c-7171-484c-ac98-54f9ba59b6e6,1,8,1,4,1.0,0.0,0.0
c9a43a7c-7171-484c-ac98-54f9ba59b6e6,2,9,2,11,1.0,0.0,0.002
c9a43a7c-7171-484c-ac98-54f9ba59b6e6,2,10,2,11,1.0,0.0,0.008
c9a43a7c-7171-484c-ac98-54f9ba59b6e6,2,11,2,14,0.929,0.0,0.295
c9a43a7c-7171-484c-ac98-54f9ba59b6e6,2,12,4,15,1.0,0.0,0.227
c9a43a7c-7171-484c-ac98-54f9ba59b6e6,2,13,2,8,1.0,0.002,0.005
c9a43a7c-7171-484c-ac98-54f9ba59b6e6,2,14,9,30,0.333,1.252,2.388
c9a43a7c-7171-484c-ac98-54f9ba59b6e6,0,15,1,4,1.0,0.0,0.0
cf982769-994b-4193-a621-91d46d1a3344,0,0,1,4,1.0,0.0,0.0
cf982769-994b-4193-a621-91d46d1a3344,0,2,2,8,0.375,0.978,1.822
cf982769-994b-4193-a621-91d46d1a3344,0,3,10,35,0.971,0.0,0.153
cf982769-994b-4193-a621-91d46d1a3344,0,4,4,17,0.765,0.0,2.953
cf982769-994b-4193-a621-91d46d1a3344,1,5,19,60,0.717,0.0,3.532
d28b528a-475b-4ac0-a38d-ee992cd877db,0,0,12,52,0.596,0.027,1.043
d28b528a-475b-4ac0-a38d-ee992cd877db,0,1,3,10,0.7,0.052,1.879
d28b528a-475b-4ac0-a38d-ee992cd877db,0,2,1,6,0.833,0.0,1.367
d28b528a-475b-4ac0-a38d-ee992cd877db,0,3,2,12,1.0,0.0,0.0
d28b528a-475b-4ac0-a38d-ee992cd877db,0,4,1,4,1.0,0.0,0.0
d28b528a-475b-4ac0-a38d-ee992cd877db,0,5,1,6,1.0,0.0,0.0
d28b528a-475b-4ac0-a38d-ee992cd877db,0,6,1,4,1.0,0.0,0.0
d28b528a-475b-4ac0-a38d-ee992cd877db,0,7,1,8,1.0,0.0,0.0
d28b528a-475b-4ac0-a38d-ee992cd877db,0,8,2,9,1.0,0.041,0.116
d28b528a-475b-4ac0-a38d-ee992cd877db,0,9,15,48,0.146,1.476,2.043
d28b528a-475b-4ac0-a38d-ee992cd877db,0,10,2,10,1.0,0.0,0.0
d28b528a-475b-4ac0-a38d-ee992cd877db,1,11,24,79,0.481,0.39,2.337
d28b528a-475b-4ac0-a38d-ee992cd877db,1,12,3,10,0.8,0.0,2.41
d28b528a-475b-4ac0-a38d-ee992cd877db,1,13,10,34,0.412,1.383,3.464
d28b528a-475b-4ac0-a38d-ee992cd877db,1,14,2,8,1.0,0.009,0.024
d28b528a-475b-4ac0-a38d-ee992cd877db,1,15,12,42,0.881,0.102,1.011
d28b528a-475b-4ac0-a38d-ee992cd877db,1,16,20,75,0.48,0.408,1.098
d32d5562-5763-4c71-a816-6732c638fa6a,0,0,7,27,0.741,0.105,0.934
d32d5562-5763-4c71-a816-6732c638fa6a,0,1,1,6,1.0,0.0,0.0
d32d5562-5763-4c71-a816-6732c638fa6a,0,2,1,4,1.0,0.0,0.0
d32d5562-5763-4c71-a816-6732c638fa6a,0,3,1,4,1.0,0.0,0.0
d32d5562-5763-4c71-a816-6732c638fa6a,0,4,1,8,1.0,0.0,0.15
d32d5562-5763-4c71-a816-6732c638fa6a,1,5,3,11,0.636,0.232,3.731
d32d5562-5763-4c71-a816-6732c638fa6a,1,6,4,22,0.909,0.0,1.279
d32d5562-5763-4c71-a816-6732c638fa6a,1,7,4,16,0.875,0.0,0.552
d32d5562-5763-4c71-a816-6732c638fa6a,1,8,5,17,0.647,0.0,0.375
d32d5562-5763-4c71-a816-6732c638fa6a,1,9,2,8,1.0,0.004,0.012
d4665def-0566-4ccc-aa62-8d562ec6e424,0,0,1,4,1.0,0.0,0.0
d4665def-0566-4ccc-aa62-8d562ec6e424,0,1,1,6,1.0,0.0,0.0
d4665def-0566-4ccc-aa62-8d562ec6e424,0,2,1,4,1.0,0.0,0.0
d4665def-0566-4ccc-aa62-8d562ec6e424,0,3,1,4,1.0,0.0,0.0
d4665def-0566-4ccc-aa62-8d562ec6e424,0,4,1,6,1.0,0.0,0.0
d4665def-0566-4ccc-aa62-8d562ec6e424,0,5,1,4,0.75,0.0,0.308
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,0,6,29,0.862,0.0,0.303
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,1,1,8,1.0,0.0,0.0
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,2,1,6,1.0,0.0,0.0
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,3,1,4,1.0,0.0,0.0
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,4,6,22,0.818,0.016,3.784
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,5,1,6,1.0,0.0,0.0
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,6,1,4,1.0,0.0,0.0
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,7,1,4,1.0,0.0,0.0
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,8,1,4,1.0,0.0,0.0
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,9,1,4,1.0,0.0,0.0
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,10,2,11,1.0,0.0,0.0
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,11,1,4,1.0,0.0,0.0
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,12,2,11,1.0,0.0,0.0
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,13,1,4,1.0,0.0,0.0
d7f1aa19-5ca9-4e1b-ac1a-c86d63f9ede7,0,0,1,4,1.0,0.0,0.0
d7f1aa19-5ca9-4e1b-ac1a-c86d63f9ede7,0,1,1,6,1.0,0.0,0.0
d7f1aa19-5ca9-4e1b-ac1a-c86d63f9ede7,0,2,1,4,1.0,0.0,0.0
d7f1aa19-5ca9-4e1b-ac1a-c86d63f9ede7,0,3,1,6,1.0,0.0,0.0
d7f1aa19-5ca9-4e1b-ac1a-c86d63f9ede7,0,4,3,11,1.0,0.0,0.1
d7f1aa19-5ca9-4e1b-ac1a-c86d63f9ede7,0,5,1,4,1.0,0.0,0.0
d8308bfc-c2c1-42bd-8503-282571708b8c,0,0,1,4,1.0,0.0,0.0
d8308bfc-c2c1-42bd-8503-282571708b8c,0,1,1,4,1.0,0.0,0.0
d8308bfc-c2c1-42bd-8503-282571708b8c,0,2,11,34,0.441,1.072,2.396
d8308bfc-c2c1-42bd-8503-282571708b8c,0,3,1,4,1.0,0.0,0.0
d8308bfc-c2c1-42bd-8503-282571708b8c,0,4,1,4,0.75,0.0,2.12
d8308bfc-c2c1-42bd-8503-282571708b8c,0,5,2,12,0.5,0.437,1.114
d8308bfc-c2c1-42bd-8503-282571708b8c,0,6,1,6,1.0,0.0,0.0
d8308bfc-c2c1-42bd-8503-282571708b8c,0,7,1,4,1.0,0.0,0.0
d8308bfc-c2c1-42bd-8503-282571708b8c,0,8,1,4,1.0,0.0,0.0
d8308bfc-c2c1-42bd-8503-282571708b8c,0,9,3,12,1.0,0.005,0.018
d8308bfc-c2c1-42bd-8503-282571708b8c,0,10,1,6,1.0,0.0,0.0
d8308bfc-c2c1-42bd-8503-282571708b8c,0,12,1,6,1.0,0.0,0.037
d8308bfc-c2c1-42bd-8503-282571708b8c,0,13,8,39,0.744,0.129,1.249
d904fdad-775d-4382-ba44-a4289889745e,0,0,2,10,1.0,0.0,0.063
d904fdad-775d-4382-ba44-a4289889745e,0,1,2,8,1.0,0.0,0.0
d904fdad-775d-4382-ba44-a4289889745e,0,2,1,6,1.0,0.0,0.0
d904fdad-775d-4382-ba44-a4289889745e,0,3,1,4,1.0,0.0,0.0
d904fdad-775d-4382-ba44-a4289889745e,0,4,1,4,1.0,0.0,0.0
d904fdad-775d-4382-ba44-a4289889745e,0,5,1,4,1.0,0.0,0.0
d904fdad-775d-4382-ba44-a4289889745e,0,6,1,4,1.0,0.0,0.0
d904fdad-775d-4382-ba44-a4289889745e,0,7,1,6,1.0,0.0,0.0
d904fdad-775d-4382-ba44-a4289889745e,0,8,1,6,1.0,0.0,0.0
d928da15-65c0-490c-84df-613a196930f0,0,0,1,4,0.75,0.0,2.885
d928da15-65c0-490c-84df-613a196930f0,0,2,2,11,0.636,0.106,1.468
d928da15-65c0-490c-84df-613a196930f0,0,3,2,10,0.9,0.0,0.641
d928da15-65c0-490c-84df-613a196930f0,0,4,1,6,0.833,0.0,0.561
d928da15-65c0-490c-84df-613a196930f0,0,5,1,4,1.0,0.0,0.0
d928da15-65c0-490c-84df-613a196930f0,0,6,1,6,1.0,0.0,0.0
d928da15-65c0-490c-84df-613a196930f0,0,7,1,4,1.0,0.0,0.0
d98923f0-3373-4d3c-ba03-c0df5d8b29d8,0,0,1,6,1.0,0.0,0.0
d98923f0-3373-4d3c-ba03-c0df5d8b29d8,0,1,1,6,1.0,0.0,0.0
d98923f0-3373-4d3c-ba03-c0df5d8b29d8,0,2,2,11,1.0,0.0,0.0
d98923f0-3373-4d3c-ba03-c0df5d8b29d8,0,3,1,4,1.0,0.0,0.0
d98923f0-3373-4d3c-ba03-c0df5d8b29d8,0,4,1,4,1.0,0.0,0.0
d98923f0-3373-4d3c-ba03-c0df5d8b29d8,0,5,1,4,1.0,0.0,0.0
d98923f0-3373-4d3c-ba03-c0df5d8b29d8,0,6,1,4,1.0,0.0,0.0
d98923f0-3373-4d3c-ba03-c0df5d8b29d8,0,7,1,4,1.0,0.0,0.0
dd4ba0e6-c9e0-444f-b815-9ad921cd3b87,0,0,1,4,1.0,0.0,0.0
dd4ba0e6-c9e0-444f-b815-9ad921cd3b87,0,1,1,4,1.0,0.0,0.0
dd4ba0e6-c9e0-444f-b815-9ad921cd3b87,0,2,1,4,1.0,0.0,0.0
dd4ba0e6-c9e0-444f-b815-9ad921cd3b87,0,3,12,50,0.94,0.023,0.293
dd4ba0e6-c9e0-444f-b815-9ad921cd3b87,0,4,1,4,0.75,0.0,1.476
dd4ba0e6-c9e0-444f-b815-9ad921cd3b87,0,6,2,8,1.0,0.0,0.0
dd4ba0e6-c9e0-444f-b815-9ad921cd3b87,0,7,7,28,1.0,0.0,0.243
dd4ba0e6-c9e0-444f-b815-9ad921cd3b87,0,8,2,8,1.0,0.0,0.0
df1f5f4f-8801-4d5d-9c64-f0ea8e1ce027,0,0,2,10,0.3,1.091,3.391
df1f5f4f-8801-4d5d-9c64-f0ea8e1ce027,0,1,1,4,1.0,0.0,0.0
df1f5f4f-8801-4d5d-9c64-f0ea8e1ce027,0,2,1,4,1.0,0.0,0.0
df1f5f4f-8801-4d5d-9c64-f0ea8e1ce027,0,3,1,4,1.0,0.0,0.0
df1f5f4f-8801-4d5d-9c64-f0ea8e1ce027,0,4,1,4,1.0,0.0,0.0
df1f5f4f-8801-4d5d-9c64-f0ea8e1ce027,0,5,1,4,1.0,0.0,0.0
df1f5f4f-8801-4d5d-9c64-f0ea8e1ce027,0,6,1,6,1.0,0.0,0.0
dfb88995-ff0a-4025-878b-b544364f8e92,0,0,1,10,1.0,0.0,0.0
dfb88995-ff0a-4025-878b-b544364f8e92,0,1,1,4,1.0,0.0,0.0
dfb88995-ff0a-4025-878b-b544364f8e92,0,2,9,32,0.531,0.243,0.959
dfb88995-ff0a-4025-878b-b544364f8e92,0,3,1,4,1.0,0.0,0.0
dfb88995-ff0a-4025-878b-b544364f8e92,1,4,3,18,0.611,0.0,1.846
dfb88995-ff0a-4025-878b-b544364f8e92,1,5,2,12,0.833,0.004,0.941
dfb88995-ff0a-4025-878b-b544364f8e92,1,6,13,49,0.265,0.634,1.866
dfb88995-ff0a-4025-878b-b544364f8e92,1,7,2,9,1.0,0.0,0.006
e0155eef-34a5-4642-bca6-39b83ee42af1,3,0,25,80,0.438,0.52,3.402
e0155eef-34a5-4642-bca6-39b83ee42af1,3,1,7,26,0.846,0.001,0.324
e0155eef-34a5-4642-bca6-39b83ee42af1,3,2,4,14,1.0,0.0,0.002
e0155eef-34a5-4642-bca6-39b83ee42af1,2,3,12,51,0.706,0.003,0.934
e0155eef-34a5-4642-bca6-39b83ee42af1,1,4,1,4,1.0,0.0,0.0
e0155eef-34a5-4642-bca6-39b83ee42af1,1,5,1,4,1.0,0.0,0.0
e0155eef-34a5-4642-bca6-39b83ee42af1,0,6,18,65,0.831,0.0,0.924
e0155eef-34a5-4642-bca6-39b83ee42af1,0,7,4,18,1.0,0.0,0.0
e0155eef-34a5-4642-bca6-39b83ee42af1,0,8,1,4,1.0,0.0,0.0
e0155eef-34a5-4642-bca6-39b83ee42af1,0,9,1,4,1.0,0.0,0.0
e0155eef-34a5-4642-bca6-39b83ee42af1,0,10,2,10,1.0,0.0,0.0
e0155eef-34a5-4642-bca6-39b83ee42af1,0,11,3,10,0.7,0.083,0.615
e01a968a-24dd-4ca3-b46f-5aff03b1779f,0,0,1,4,1.0,0.0,0.0
e01a968a-24dd-4ca3-b46f-5aff03b1779f,0,1,1,4,1.0,0.0,0.0
e01a968a-24dd-4ca3-b46f-5aff03b1779f,0,2,1,4,1.0,0.0,0.0
e01a968a-24dd-4ca3-b46f-5aff03b1779f,0,3,1,4,1.0,0.0,0.0
e01a968a-24dd-4ca3-b46f-5aff03b1779f,0,4,1,4,1.0,0.0,0.0
e01a968a-24dd-4ca3-b46f-5aff03b1779f,0,5,1,13,1.0,0.0,0.128
e01a968a-24dd-4ca3-b46f-5aff03b1779f,0,6,1,6,1.0,0.0,0.0
e028bcc5-73ee-45f9-924b-d7badbc66caf,0,0,1,6,1.0,0.0,0.0
e028bcc5-73ee-45f9-924b-d7badbc66caf,0,1,9,36,0.639,0.035,1.329
e028bcc5-73ee-45f9-924b-d7badbc66caf,0,2,1,4,1.0,0.0,0.0
e028bcc5-73ee-45f9-924b-d7badbc66caf,0,3,1,10,1.0,0.0,0.0
e028bcc5-73ee-45f9-924b-d7badbc66caf,0,4,1,6,1.0,0.0,0.0
e028bcc5-73ee-45f9-924b-d7badbc66caf,0,5,1,4,1.0,0.0,0.0
e028bcc5-73ee-45f9-924b-d7badbc66caf,0,6,1,4,1.0,0.0,0.0
e028bcc5-73ee-45f9-924b-d7badbc66caf,0,7,1,4,1.0,0.0,0.0
e028bcc5-73ee-45f9-924b-d7badbc66caf,0,8,1,4,1.0,0.0,0.0
e028bcc5-73ee-45f9-924b-d7badbc66caf,0,9,1,4,1.0,0.0,0.0
e028bcc5-73ee-45f9-924b-d7badbc66caf,1,10,3,12,1.0,0.001,0.012
e028bcc5-73ee-45f9-924b-d7badbc66caf,1,11,2,8,1.0,0.004,0.012
e028bcc5-73ee-45f9-924b-d7badbc66caf,1,12,6,21,0.571,0.0,1.269
e028bcc5-73ee-45f9-924b-d7badbc66caf,1,13,19,60,0.417,0.535,1.465
e028bcc5-73ee-45f9-924b-d7badbc66caf,1,14,3,11,1.0,0.0,0.186
e028bcc5-73ee-45f9-924b-d7badbc66caf,1,15,11,36,0.361,1.412,4.361
e0796748-79fd-40ae-be1f-e5977a9fe1e5,0,0,1,4,1.0,0.0,0.0
e0796748-79fd-40ae-be1f-e5977a9fe1e5,0,1,1,6,1.0,0.0,0.0
e0796748-79fd-40ae-be1f-e5977a9fe1e5,0,2,1,4,1.0,0.0,0.0
e0796748-79fd-40ae-be1f-e5977a9fe1e5,0,3,1,4,1.0,0.0,0.0
e0796748-79fd-40ae-be1f-e5977a9fe1e5,0,4,1,4,1.0,0.0,0.0
e0796748-79fd-40ae-be1f-e5977a9fe1e5,0,5,1,6,0.667,0.0,1.282
e0796748-79fd-40ae-be1f-e5977a9fe1e5,0,6,1,8,1.0,0.0,0.0
e0796748-79fd-40ae-be1f-e5977a9fe1e5,0,7,1,4,0.75,0.0,3.294
e0796748-79fd-40ae-be1f-e5977a9fe1e5,0,8,2,10,1.0,0.0,0.128
e0796748-79fd-40ae-be1f-e5977a9fe1e5,0,9,1,6,1.0,0.0,0.0
e0796748-79fd-40ae-be1f-e5977a9fe1e5,0,10,7,22,1.0,0.0,0.0
e0796748-79fd-40ae-be1f-e5977a9fe1e5,0,11,1,4,1.0,0.0,0.0
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,0,0,2,14,1.0,0.0,0.0
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,0,1,2,7,1.0,0.0,0.142
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,0,2,1,4,0.75,0.0,2.931
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,0,3,1,4,1.0,0.0,0.0
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,0,4,1,4,1.0,0.0,0.0
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,2,5,6,25,0.84,0.0,1.006
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,2,6,3,12,0.833,0.0,0.4
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,2,7,2,16,1.0,0.0,0.059
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,2,8,2,10,1.0,0.0,0.006
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,2,9,4,17,0.824,0.0,1.376
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,2,10,2,8,1.0,0.0,0.009
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,2,11,12,47,0.532,0.296,1.534
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,1,12,1,7,1.0,0.0,0.0
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,1,13,1,4,1.0,0.0,0.0
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,1,14,1,5,1.0,0.0,0.0
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,1,15,10,33,0.606,0.252,0.716
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,1,16,1,4,1.0,0.0,0.0
e496ca55-bafb-4b8b-b3f1-5f6fb5ae8c7e,1,17,1,6,1.0,0.0,0.0
e4fe9821-2270-4d23-bc74-703743b5d282,0,0,1,4,1.0,0.0,0.0
e4fe9821-2270-4d23-bc74-703743b5d282,0,1,1,4,1.0,0.0,0.0
e4fe9821-2270-4d23-bc74-703743b5d282,0,2,1,4,0.5,0.199,4.875
e4fe9821-2270-4d23-bc74-703743b5d282,0,3,2,13,0.846,0.0,0.337
e4fe9821-2270-4d23-bc74-703743b5d282,0,4,2,10,0.4,1.77,3.619
e4fe9821-2270-4d23-bc74-703743b5d282,0,5,1,6,0.667,0.0,2.205
e4fe9821-2270-4d23-bc74-703743b5d282,0,6,1,4,1.0,0.0,0.0
e4fe9821-2270-4d23-bc74-703743b5d282,0,7,1,4,1.0,0.0,0.0
e4fe9821-2270-4d23-bc74-703743b5d282,0,8,2,8,1.0,0.0,0.0
