uuid,story,room_index,n_planes_scored,n_disagree,disagreement_rate,building_n_stories,is_top_story,is_ground_story,is_only_story,exterior_edge_frac,perimeter_m,max_floor_dim_m,floor_area_m2,aspect_ratio
72122129-7ee2-4a14-a645-23d44df3d2b5,2,0,2,0,0.0,3,True,False,False,0.479,9.7,3.45,5.67,1.14
72122129-7ee2-4a14-a645-23d44df3d2b5,2,1,2,0,0.0,3,True,False,False,0.416,25.58,5.46,7.45,1.56
72122129-7ee2-4a14-a645-23d44df3d2b5,2,2,5,0,0.0,3,True,False,False,0.254,12.46,4.2,5.23,1.25
72122129-7ee2-4a14-a645-23d44df3d2b5,2,3,2,0,0.0,3,True,False,False,0.714,14.49,4.97,12.63,1.16
72122129-7ee2-4a14-a645-23d44df3d2b5,1,5,2,1,0.5,3,False,False,False,0.214,11.05,2.7,1.68,1.32
72122129-7ee2-4a14-a645-23d44df3d2b5,1,6,1,0,0.0,3,False,False,False,0.113,4.64,1.59,1.32,1.12
72122129-7ee2-4a14-a645-23d44df3d2b5,1,7,1,0,0.0,3,False,False,False,0.478,11.15,3.98,3.78,1.45
72122129-7ee2-4a14-a645-23d44df3d2b5,1,8,1,0,0.0,3,False,False,False,0.74,13.08,4.27,10.69,1.01
72122129-7ee2-4a14-a645-23d44df3d2b5,0,13,1,0,0.0,3,False,True,False,0.295,7.82,2.71,1.51,1.37
73465f84-d5f5-4b84-8509-0e818beb5ecd,1,4,1,0,0.0,2,True,False,False,0.721,13.69,4.0,11.66,1.11
73465f84-d5f5-4b84-8509-0e818beb5ecd,1,5,1,0,0.0,2,True,False,False,0.423,14.48,4.06,9.69,1.14
73465f84-d5f5-4b84-8509-0e818beb5ecd,1,6,1,0,0.0,2,True,False,False,0.492,11.43,3.49,8.04,1.21
73465f84-d5f5-4b84-8509-0e818beb5ecd,1,7,1,0,0.0,2,True,False,False,0.741,7.19,2.0,3.23,1.0
73465f84-d5f5-4b84-8509-0e818beb5ecd,1,8,6,4,0.667,2,True,False,False,0.272,44.79,11.01,14.45,2.51
73465f84-d5f5-4b84-8509-0e818beb5ecd,1,9,1,0,0.0,2,True,False,False,0.156,5.98,1.99,2.09,1.49
73465f84-d5f5-4b84-8509-0e818beb5ecd,1,10,1,0,0.0,2,True,False,False,0.463,5.35,1.9,1.56,1.77
73465f84-d5f5-4b84-8509-0e818beb5ecd,1,11,1,0,0.0,2,True,False,False,0.504,21.26,7.14,19.96,1.59
73465f84-d5f5-4b84-8509-0e818beb5ecd,1,13,1,0,0.0,2,True,False,False,0.669,23.98,7.98,29.73,1.63
73c1d779-2257-4e39-838a-5b026bca2401,0,0,1,0,0.0,1,True,False,True,0.319,17.72,6.56,17.68,1.17
73c1d779-2257-4e39-838a-5b026bca2401,0,1,1,0,0.0,1,True,False,True,0.225,13.3,4.38,9.02,1.01
73c1d779-2257-4e39-838a-5b026bca2401,0,2,1,0,0.0,1,True,False,True,0.472,7.27,2.41,2.89,1.06
73c1d779-2257-4e39-838a-5b026bca2401,0,3,1,0,0.0,1,True,False,True,0.675,24.64,8.52,34.46,1.1
73c1d779-2257-4e39-838a-5b026bca2401,0,4,1,0,0.0,1,True,False,True,0.16,21.12,7.71,25.75,1.14
73c1d779-2257-4e39-838a-5b026bca2401,0,5,1,0,0.0,1,True,False,True,0.29,14.87,5.36,13.25,1.11
73c1d779-2257-4e39-838a-5b026bca2401,0,6,1,0,0.0,1,True,False,True,0.0,157.31,23.83,11.89,1.62
73c1d779-2257-4e39-838a-5b026bca2401,0,7,1,0,0.0,1,True,False,True,0.248,11.87,4.08,8.81,1.01
73c1d779-2257-4e39-838a-5b026bca2401,0,8,1,0,0.0,1,True,False,True,0.236,11.86,4.08,8.79,1.0
73c1d779-2257-4e39-838a-5b026bca2401,0,9,1,0,0.0,1,True,False,True,0.494,16.15,5.55,16.3,1.0
73c1d779-2257-4e39-838a-5b026bca2401,0,10,1,0,0.0,1,True,False,True,0.487,15.25,5.58,13.47,1.15
73c1d779-2257-4e39-838a-5b026bca2401,0,11,3,1,0.333,1,True,False,True,0.198,9.91,3.51,6.04,1.07
73c1d779-2257-4e39-838a-5b026bca2401,0,12,1,0,0.0,1,True,False,True,0.236,11.34,3.9,8.03,1.0
777b25c6-42e6-40d3-a0a4-aaafdd23842e,1,0,2,0,0.0,2,True,False,False,0.721,13.57,4.1,11.44,1.12
777b25c6-42e6-40d3-a0a4-aaafdd23842e,1,1,2,1,0.5,2,True,False,False,0.191,16.92,4.53,9.62,1.07
777b25c6-42e6-40d3-a0a4-aaafdd23842e,1,2,8,3,0.375,2,True,False,False,0.475,19.92,6.25,9.26,1.44
777b25c6-42e6-40d3-a0a4-aaafdd23842e,1,3,4,0,0.0,2,True,False,False,0.17,20.42,5.98,2.2,2.61
777b25c6-42e6-40d3-a0a4-aaafdd23842e,0,5,1,0,0.0,2,False,True,False,0.097,13.34,3.91,4.75,1.18
777b25c6-42e6-40d3-a0a4-aaafdd23842e,0,6,1,0,0.0,2,False,True,False,0.478,10.29,3.38,6.27,1.39
7791ff1d-7641-4da1-8380-1773d30a7bcc,1,0,1,0,0.0,2,True,False,False,0.294,16.8,5.45,5.57,1.36
7791ff1d-7641-4da1-8380-1773d30a7bcc,1,1,2,0,0.0,2,True,False,False,0.857,37.86,10.76,54.22,1.02
7791ff1d-7641-4da1-8380-1773d30a7bcc,0,2,1,0,0.0,2,False,True,False,0.481,10.56,3.92,6.27,1.22
7791ff1d-7641-4da1-8380-1773d30a7bcc,0,3,1,0,0.0,2,False,True,False,0.38,11.63,3.35,2.6,1.61
7791ff1d-7641-4da1-8380-1773d30a7bcc,0,4,2,0,0.0,2,False,True,False,0.402,14.46,4.59,10.25,1.05
7791ff1d-7641-4da1-8380-1773d30a7bcc,0,5,1,0,0.0,2,False,True,False,0.487,12.37,4.31,9.31,1.08
7791ff1d-7641-4da1-8380-1773d30a7bcc,0,6,1,0,0.0,2,False,True,False,0.279,24.2,6.26,12.19,1.33
795ceae3-b6ef-42bc-bd48-9b69f06e9de6,0,0,2,0,0.0,1,True,False,True,0.478,8.94,3.22,4.79,1.06
795ceae3-b6ef-42bc-bd48-9b69f06e9de6,0,1,2,0,0.0,1,True,False,True,0.0,10.07,3.66,5.9,1.08
795ceae3-b6ef-42bc-bd48-9b69f06e9de6,0,2,1,0,0.0,1,True,False,True,0.048,75.76,12.41,17.15,1.16
795ceae3-b6ef-42bc-bd48-9b69f06e9de6,0,3,1,0,0.0,1,True,False,True,0.0,12.39,4.73,5.68,1.2
795ceae3-b6ef-42bc-bd48-9b69f06e9de6,0,4,1,0,0.0,1,True,False,True,0.205,14.21,4.89,11.1,1.07
795ceae3-b6ef-42bc-bd48-9b69f06e9de6,0,5,1,0,0.0,1,True,False,True,0.181,12.92,4.67,9.86,1.07
795ceae3-b6ef-42bc-bd48-9b69f06e9de6,0,6,1,0,0.0,1,True,False,True,0.199,9.49,3.47,5.04,1.1
795ceae3-b6ef-42bc-bd48-9b69f06e9de6,0,7,1,0,0.0,1,True,False,True,0.373,27.77,8.79,36.33,1.1
795ceae3-b6ef-42bc-bd48-9b69f06e9de6,0,8,1,0,0.0,1,True,False,True,0.439,12.81,3.33,4.19,1.17
795ceae3-b6ef-42bc-bd48-9b69f06e9de6,0,9,1,0,0.0,1,True,False,True,0.831,31.38,9.24,43.47,1.0
7cabc39b-6328-4a6e-9491-822fa6b3c3fb,0,0,2,0,0.0,1,True,False,True,0.203,10.73,3.94,6.64,1.17
7cabc39b-6328-4a6e-9491-822fa6b3c3fb,0,1,1,0,0.0,1,True,False,True,0.484,12.67,4.33,10.03,1.01
7cabc39b-6328-4a6e-9491-822fa6b3c3fb,0,2,1,0,0.0,1,True,False,True,0.16,10.67,3.8,6.39,1.12
7cabc39b-6328-4a6e-9491-822fa6b3c3fb,0,3,1,0,0.0,1,True,False,True,0.294,25.93,8.39,15.31,1.66
7cabc39b-6328-4a6e-9491-822fa6b3c3fb,0,4,1,0,0.0,1,True,False,True,0.25,13.56,4.7,11.32,1.05
7cabc39b-6328-4a6e-9491-822fa6b3c3fb,0,5,1,0,0.0,1,True,False,True,0.479,22.03,7.89,29.32,1.11
7cabc39b-6328-4a6e-9491-822fa6b3c3fb,0,6,2,0,0.0,1,True,False,True,0.213,11.76,4.1,8.58,1.05
7cabc39b-6328-4a6e-9491-822fa6b3c3fb,0,7,1,0,0.0,1,True,False,True,0.265,14.39,5.06,12.78,1.07
7cabc39b-6328-4a6e-9491-822fa6b3c3fb,0,8,2,0,0.0,1,True,False,True,0.68,11.63,4.19,8.07,1.12
7cabc39b-6328-4a6e-9491-822fa6b3c3fb,0,9,1,0,0.0,1,True,False,True,0.491,22.06,7.6,30.37,1.02
7cabc39b-6328-4a6e-9491-822fa6b3c3fb,0,10,1,0,0.0,1,True,False,True,0.066,68.48,12.57,20.94,1.0
7cabc39b-6328-4a6e-9491-822fa6b3c3fb,0,11,1,0,0.0,1,True,False,True,0.164,23.81,8.66,33.38,1.14
7dbc53a6-17e8-4806-83de-42286b95726c,1,0,8,4,0.5,4,False,False,False,0.778,36.38,12.93,81.5,1.06
7dbc53a6-17e8-4806-83de-42286b95726c,1,3,1,0,0.0,4,False,False,False,0.4,11.37,3.94,7.85,1.02
7dbc53a6-17e8-4806-83de-42286b95726c,1,5,16,11,0.688,4,False,False,False,0.579,17.9,6.42,19.06,1.08
7dbc53a6-17e8-4806-83de-42286b95726c,0,6,3,2,0.667,4,False,True,False,1.0,21.5,7.6,18.76,1.35
7dbc53a6-17e8-4806-83de-42286b95726c,2,7,7,1,0.143,4,False,False,False,0.752,23.81,8.06,33.54,1.03
7dbc53a6-17e8-4806-83de-42286b95726c,2,10,2,0,0.0,4,False,False,False,0.293,16.74,5.89,17.39,1.04
7dbc53a6-17e8-4806-83de-42286b95726c,3,11,9,5,0.556,4,True,False,False,1.0,28.01,10.96,33.11,1.32
7e42a701-1f0a-451a-8229-05f581454979,0,0,1,0,0.0,1,True,False,True,0.552,24.32,7.84,33.48,1.19
7e42a701-1f0a-451a-8229-05f581454979,0,1,1,0,0.0,1,True,False,True,0.0,11.48,3.99,7.77,1.33
7e42a701-1f0a-451a-8229-05f581454979,0,2,1,0,0.0,1,True,False,True,0.445,14.06,4.31,12.35,1.02
7e42a701-1f0a-451a-8229-05f581454979,0,3,1,0,0.0,1,True,False,True,0.001,75.68,13.61,18.13,1.55
7e42a701-1f0a-451a-8229-05f581454979,0,4,1,0,0.0,1,True,False,True,0.0,6.32,2.21,2.34,1.35
7e42a701-1f0a-451a-8229-05f581454979,0,5,1,0,0.0,1,True,False,True,0.0,7.58,2.52,3.5,1.21
7e42a701-1f0a-451a-8229-05f581454979,0,6,1,0,0.0,1,True,False,True,0.482,11.3,3.9,7.56,1.31
7e42a701-1f0a-451a-8229-05f581454979,0,7,1,0,0.0,1,True,False,True,0.215,12.96,4.11,10.44,1.09
7e42a701-1f0a-451a-8229-05f581454979,0,8,1,0,0.0,1,True,False,True,0.331,11.8,4.42,6.16,1.95
7e42a701-1f0a-451a-8229-05f581454979,0,9,1,0,0.0,1,True,False,True,0.504,18.21,5.35,14.36,1.25
7e42a701-1f0a-451a-8229-05f581454979,0,10,1,0,0.0,1,True,False,True,0.408,21.61,6.29,12.9,1.14
7e42a701-1f0a-451a-8229-05f581454979,0,11,1,0,0.0,1,True,False,True,0.759,13.66,3.37,6.33,1.15
7e42a701-1f0a-451a-8229-05f581454979,0,12,1,0,0.0,1,True,False,True,0.488,12.23,4.03,9.12,1.19
85b7d943-95c9-4937-af42-121f705ed3e0,0,0,1,0,0.0,1,True,False,True,0.138,7.5,2.47,3.21,1.77
85b7d943-95c9-4937-af42-121f705ed3e0,0,1,1,0,0.0,1,True,False,True,0.276,11.61,3.48,8.18,1.39
85b7d943-95c9-4937-af42-121f705ed3e0,0,2,1,0,0.0,1,True,False,True,0.446,10.78,2.67,6.05,1.06
85b7d943-95c9-4937-af42-121f705ed3e0,0,3,1,0,0.0,1,True,False,True,0.184,6.58,1.92,2.65,1.31
85b7d943-95c9-4937-af42-121f705ed3e0,0,4,1,0,0.0,1,True,False,True,0.485,12.91,3.44,10.41,1.06
85b7d943-95c9-4937-af42-121f705ed3e0,0,5,1,0,0.0,1,True,False,True,0.184,11.24,3.44,7.58,1.45
85b7d943-95c9-4937-af42-121f705ed3e0,0,6,1,0,0.0,1,True,False,True,0.0,60.69,7.7,10.2,1.05
85b7d943-95c9-4937-af42-121f705ed3e0,0,7,1,0,0.0,1,True,False,True,0.519,27.04,7.45,32.07,1.32
85b7d943-95c9-4937-af42-121f705ed3e0,0,8,1,0,0.0,1,True,False,True,0.696,12.04,3.56,8.73,1.34
873952bc-1159-43dd-b4bd-6535a55c57cf,1,0,5,0,0.0,2,True,False,False,0.66,18.54,5.68,16.42,1.03
873952bc-1159-43dd-b4bd-6535a55c57cf,1,1,5,0,0.0,2,True,False,False,0.591,15.96,5.65,11.23,1.32
873952bc-1159-43dd-b4bd-6535a55c57cf,1,2,3,1,0.333,2,True,False,False,0.418,11.91,3.82,6.76,1.11
873952bc-1159-43dd-b4bd-6535a55c57cf,0,4,1,0,0.0,2,False,True,False,0.256,17.96,6.35,17.08,1.03
873952bc-1159-43dd-b4bd-6535a55c57cf,0,6,6,3,0.5,2,False,True,False,0.845,10.99,3.87,5.87,1.06
893d4535-3169-4907-a93a-b3ab8f66ec1c,0,1,1,0,0.0,1,True,False,True,0.299,10.1,3.15,5.6,1.16
893d4535-3169-4907-a93a-b3ab8f66ec1c,0,2,1,0,0.0,1,True,False,True,0.507,12.41,4.01,10.03,1.12
893d4535-3169-4907-a93a-b3ab8f66ec1c,0,3,1,0,0.0,1,True,False,True,0.253,11.85,3.73,8.71,1.1
893d4535-3169-4907-a93a-b3ab8f66ec1c,0,4,25,2,0.08,1,True,False,True,0.466,32.0,10.14,47.06,1.23
893d4535-3169-4907-a93a-b3ab8f66ec1c,0,5,1,0,0.0,1,True,False,True,0.504,12.76,3.95,10.58,1.04
893d4535-3169-4907-a93a-b3ab8f66ec1c,0,6,1,0,0.0,1,True,False,True,0.48,9.98,3.39,5.95,1.3
893d4535-3169-4907-a93a-b3ab8f66ec1c,0,7,1,0,0.0,1,True,False,True,0.511,13.28,4.5,11.33,1.25
893d4535-3169-4907-a93a-b3ab8f66ec1c,0,8,1,0,0.0,1,True,False,True,0.037,46.09,9.28,15.35,1.25
893d4535-3169-4907-a93a-b3ab8f66ec1c,0,9,1,0,0.0,1,True,False,True,0.171,10.01,3.36,5.95,1.24
893d4535-3169-4907-a93a-b3ab8f66ec1c,0,10,1,0,0.0,1,True,False,True,0.013,28.05,7.04,3.98,1.31
893d4535-3169-4907-a93a-b3ab8f66ec1c,0,11,2,0,0.0,1,True,False,True,0.191,9.21,3.07,5.36,1.21
8ab161a4-c958-49c9-8ca8-7a997292d52f,0,1,1,0,0.0,1,True,False,True,0.167,6.8,2.44,2.76,1.03
8ab161a4-c958-49c9-8ca8-7a997292d52f,0,2,2,0,0.0,1,True,False,True,0.252,55.11,9.41,25.14,1.26
8ab161a4-c958-49c9-8ca8-7a997292d52f,0,3,2,0,0.0,1,True,False,True,0.487,14.25,5.04,12.67,1.01
8ab161a4-c958-49c9-8ca8-7a997292d52f,0,4,1,0,0.0,1,True,False,True,0.481,10.59,3.79,6.67,1.03
8ab161a4-c958-49c9-8ca8-7a997292d52f,0,5,1,0,0.0,1,True,False,True,0.177,10.54,3.78,6.62,1.03
8b723372-749f-4992-a044-d62bb99b84cc,0,0,1,0,0.0,2,False,True,False,0.329,17.38,6.0,8.67,2.22
8b723372-749f-4992-a044-d62bb99b84cc,0,3,1,0,0.0,2,False,True,False,0.483,11.7,3.18,8.48,1.18
8b723372-749f-4992-a044-d62bb99b84cc,0,4,2,1,0.5,2,False,True,False,0.018,9.9,2.8,6.03,1.29
8b723372-749f-4992-a044-d62bb99b84cc,0,5,1,0,0.0,2,False,True,False,0.584,9.72,2.37,4.67,1.05
8b723372-749f-4992-a044-d62bb99b84cc,1,6,2,1,0.5,2,True,False,False,0.283,23.12,4.57,10.51,1.19
8b723372-749f-4992-a044-d62bb99b84cc,1,7,4,1,0.25,2,True,False,False,0.479,9.69,3.16,5.34,1.85
8b723372-749f-4992-a044-d62bb99b84cc,1,8,12,2,0.167,2,True,False,False,0.733,19.88,5.37,21.01,1.17
8e7e69b2-e1db-4482-8f21-93be6904a5f1,0,1,6,4,0.667,2,False,True,False,1.0,22.48,6.7,31.28,1.17
8e7e69b2-e1db-4482-8f21-93be6904a5f1,1,2,1,0,0.0,2,True,False,False,0.468,50.5,13.04,48.32,1.53
8e7e69b2-e1db-4482-8f21-93be6904a5f1,1,3,1,0,0.0,2,True,False,False,0.546,9.12,2.52,5.2,1.06
8e7e69b2-e1db-4482-8f21-93be6904a5f1,1,4,1,0,0.0,2,True,False,False,0.173,5.76,1.77,2.02,1.34
8e7e69b2-e1db-4482-8f21-93be6904a5f1,1,5,1,0,0.0,2,True,False,False,0.526,16.04,5.56,14.23,1.82
8e7e69b2-e1db-4482-8f21-93be6904a5f1,1,6,1,0,0.0,2,True,False,False,0.088,17.16,4.51,11.81,1.03
8e7e69b2-e1db-4482-8f21-93be6904a5f1,1,7,2,0,0.0,2,True,False,False,0.523,14.11,3.8,12.45,1.0
8e7e69b2-e1db-4482-8f21-93be6904a5f1,1,8,1,0,0.0,2,True,False,False,0.482,11.03,3.39,7.39,1.33
8e7e69b2-e1db-4482-8f21-93be6904a5f1,1,9,1,0,0.0,2,True,False,False,0.173,30.27,5.21,5.7,1.46
8fc0de5f-99be-4295-b529-d389a4670a8f,0,0,1,0,0.0,1,True,False,True,0.727,12.37,3.47,9.45,1.22
8fc0de5f-99be-4295-b529-d389a4670a8f,0,1,1,0,0.0,1,True,False,True,0.547,22.52,7.01,28.37,1.58
8fc0de5f-99be-4295-b529-d389a4670a8f,0,2,1,0,0.0,1,True,False,True,0.448,11.5,3.47,7.96,1.45
8fc0de5f-99be-4295-b529-d389a4670a8f,0,3,1,0,0.0,1,True,False,True,0.494,11.42,3.5,7.79,1.5
8fc0de5f-99be-4295-b529-d389a4670a8f,0,4,1,0,0.0,1,True,False,True,0.027,45.23,8.57,10.78,1.68
8fc0de5f-99be-4295-b529-d389a4670a8f,0,5,1,0,0.0,1,True,False,True,0.208,11.92,3.33,8.8,1.21
8fc0de5f-99be-4295-b529-d389a4670a8f,0,6,1,0,0.0,1,True,False,True,0.196,8.13,2.31,4.07,1.26
8fc0de5f-99be-4295-b529-d389a4670a8f,0,7,1,0,0.0,1,True,False,True,0.474,11.12,3.4,7.5,1.44
90683bb0-28ca-42a8-82b8-09d82cd434d5,0,1,1,0,0.0,3,False,True,False,0.482,11.09,4.11,6.75,1.45
90683bb0-28ca-42a8-82b8-09d82cd434d5,0,2,1,0,0.0,3,False,True,False,0.766,24.69,7.93,29.47,1.14
90683bb0-28ca-42a8-82b8-09d82cd434d5,2,3,17,8,0.471,3,True,False,False,0.818,21.95,6.51,25.47,1.04
90683bb0-28ca-42a8-82b8-09d82cd434d5,2,4,1,0,0.0,3,True,False,False,0.473,7.45,2.58,3.34,1.22
91f66e67-37e3-4cc9-9815-a4ce71c56a0a,0,0,1,0,0.0,1,True,False,True,0.261,11.69,3.64,2.43,1.22
91f66e67-37e3-4cc9-9815-a4ce71c56a0a,0,1,1,0,0.0,1,True,False,True,0.127,19.65,6.51,5.81,1.55
91f66e67-37e3-4cc9-9815-a4ce71c56a0a,0,2,1,0,0.0,1,True,False,True,0.233,14.44,4.45,13.02,1.02
91f66e67-37e3-4cc9-9815-a4ce71c56a0a,0,4,1,0,0.0,1,True,False,True,0.185,27.91,9.34,38.53,1.28
91f66e67-37e3-4cc9-9815-a4ce71c56a0a,0,5,1,0,0.0,1,True,False,True,0.0,11.87,4.19,8.2,1.36
91f66e67-37e3-4cc9-9815-a4ce71c56a0a,0,6,1,0,0.0,1,True,False,True,0.147,48.96,14.97,28.7,1.77
91f66e67-37e3-4cc9-9815-a4ce71c56a0a,0,7,1,0,0.0,1,True,False,True,0.484,12.13,4.18,8.75,1.3
91f66e67-37e3-4cc9-9815-a4ce71c56a0a,0,8,2,0,0.0,1,True,False,True,0.0,9.65,2.97,5.82,1.02
938d6ed6-d916-462b-ba37-f421feb2af21,0,0,2,0,0.0,3,False,True,False,0.608,23.6,7.94,25.31,1.23
938d6ed6-d916-462b-ba37-f421feb2af21,0,1,1,0,0.0,3,False,True,False,0.256,10.33,3.79,6.89,1.15
938d6ed6-d916-462b-ba37-f421feb2af21,0,2,1,0,0.0,3,False,True,False,0.543,23.38,6.07,11.02,1.33
938d6ed6-d916-462b-ba37-f421feb2af21,0,3,1,0,0.0,3,False,True,False,0.352,11.85,3.84,7.37,1.07
938d6ed6-d916-462b-ba37-f421feb2af21,0,4,5,3,0.6,3,False,True,False,0.414,12.35,4.37,7.55,1.25
938d6ed6-d916-462b-ba37-f421feb2af21,0,5,1,0,0.0,3,False,True,False,0.479,9.43,3.34,4.84,1.01
938d6ed6-d916-462b-ba37-f421feb2af21,0,6,1,0,0.0,3,False,True,False,0.0,4.08,1.44,1.0,1.0
938d6ed6-d916-462b-ba37-f421feb2af21,0,7,1,0,0.0,3,False,True,False,0.509,25.24,8.51,29.75,1.23
938d6ed6-d916-462b-ba37-f421feb2af21,0,8,1,0,0.0,3,False,True,False,0.009,31.55,9.02,9.94,1.63
938d6ed6-d916-462b-ba37-f421feb2af21,0,9,1,0,0.0,3,False,True,False,0.013,7.05,2.5,2.8,1.0
938d6ed6-d916-462b-ba37-f421feb2af21,0,10,1,0,0.0,3,False,True,False,0.672,17.7,5.23,13.12,1.05
938d6ed6-d916-462b-ba37-f421feb2af21,0,11,1,0,0.0,3,False,True,False,0.532,15.32,5.04,11.35,1.02
938d6ed6-d916-462b-ba37-f421feb2af21,0,12,1,0,0.0,3,False,True,False,0.143,12.57,4.45,8.35,1.02
938d6ed6-d916-462b-ba37-f421feb2af21,2,13,1,0,0.0,3,True,False,False,0.264,13.21,4.67,9.87,1.13
938d6ed6-d916-462b-ba37-f421feb2af21,2,14,1,0,0.0,3,True,False,False,0.225,24.4,6.5,9.12,1.02
938d6ed6-d916-462b-ba37-f421feb2af21,2,15,1,0,0.0,3,True,False,False,0.512,42.2,11.85,50.1,1.08
938d6ed6-d916-462b-ba37-f421feb2af21,2,16,1,0,0.0,3,True,False,False,0.483,15.14,5.35,13.95,1.01
938d6ed6-d916-462b-ba37-f421feb2af21,2,17,1,0,0.0,3,True,False,False,0.439,12.17,4.3,8.38,1.12
938d6ed6-d916-462b-ba37-f421feb2af21,2,18,1,0,0.0,3,True,False,False,0.474,6.65,2.35,2.77,1.0
938d6ed6-d916-462b-ba37-f421feb2af21,1,19,1,0,0.0,3,False,False,False,1.0,31.23,11.04,59.73,1.0
938d6ed6-d916-462b-ba37-f421feb2af21,2,20,1,0,0.0,3,True,False,False,0.576,33.68,10.33,42.18,1.11
938d6ed6-d916-462b-ba37-f421feb2af21,2,21,1,0,0.0,3,True,False,False,0.365,11.81,4.18,7.15,1.0
940c5969-1037-4f02-810b-6d4c89b0582b,0,0,1,0,0.0,1,True,False,True,0.644,19.03,7.0,20.77,1.2
940c5969-1037-4f02-810b-6d4c89b0582b,0,1,1,0,0.0,1,True,False,True,0.305,54.35,9.3,23.46,1.01
940c5969-1037-4f02-810b-6d4c89b0582b,0,2,1,0,0.0,1,True,False,True,0.424,30.24,9.56,37.06,1.14
940c5969-1037-4f02-810b-6d4c89b0582b,0,3,1,0,0.0,1,True,False,True,0.23,25.14,7.83,20.77,1.07
940c5969-1037-4f02-810b-6d4c89b0582b,0,4,1,0,0.0,1,True,False,True,0.307,39.7,7.36,9.98,1.11
940c5969-1037-4f02-810b-6d4c89b0582b,0,5,1,0,0.0,1,True,False,True,0.701,13.69,4.61,11.72,1.0
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,0,0,1,0,0.0,1,True,False,True,0.783,13.8,4.97,11.47,1.06
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,0,1,4,0,0.0,1,True,False,True,0.028,44.49,7.73,6.24,1.02
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,0,2,1,0,0.0,1,True,False,True,0.0,11.44,3.4,3.46,1.15
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,0,3,1,0,0.0,1,True,False,True,0.336,19.21,7.03,21.01,1.1
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,0,4,3,0,0.0,1,True,False,True,0.464,12.98,4.54,10.18,1.06
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,0,5,3,0,0.0,1,True,False,True,0.258,14.41,5.1,11.95,1.13
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,0,7,1,0,0.0,1,True,False,True,0.34,17.38,4.28,9.06,1.03
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,0,8,1,0,0.0,1,True,False,True,0.559,10.73,3.85,6.62,1.08
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,0,9,4,1,0.25,1,True,False,True,0.479,6.9,2.15,1.64,1.11
945b16b9-0ebf-409e-af08-aab7672801d2,0,0,1,0,0.0,1,True,False,True,0.593,10.92,3.82,7.37,1.06
945b16b9-0ebf-409e-af08-aab7672801d2,0,1,1,0,0.0,1,True,False,True,0.067,42.0,9.02,16.0,1.01
945b16b9-0ebf-409e-af08-aab7672801d2,0,2,1,0,0.0,1,True,False,True,0.517,25.13,8.41,32.23,1.12
945b16b9-0ebf-409e-af08-aab7672801d2,0,3,1,0,0.0,1,True,False,True,0.113,14.31,5.02,9.27,1.31
945b16b9-0ebf-409e-af08-aab7672801d2,0,4,1,0,0.0,1,True,False,True,0.0,8.28,2.95,4.17,1.1
945b16b9-0ebf-409e-af08-aab7672801d2,0,5,1,0,0.0,1,True,False,True,0.654,14.43,4.88,11.52,1.06
945b16b9-0ebf-409e-af08-aab7672801d2,0,6,1,0,0.0,1,True,False,True,0.289,12.09,4.36,7.98,1.23
945b16b9-0ebf-409e-af08-aab7672801d2,0,7,5,0,0.0,1,True,False,True,0.692,12.14,4.37,8.13,1.29
964a40ac-d9df-44e1-b64b-84e02b909004,0,0,2,1,0.5,1,True,False,True,0.748,9.31,3.05,4.97,1.75
964a40ac-d9df-44e1-b64b-84e02b909004,0,1,1,0,0.0,1,True,False,True,0.293,13.31,3.83,9.13,1.3
964a40ac-d9df-44e1-b64b-84e02b909004,0,2,1,0,0.0,1,True,False,True,0.034,41.34,7.47,10.51,1.25
964a40ac-d9df-44e1-b64b-84e02b909004,0,3,1,0,0.0,1,True,False,True,0.483,11.49,3.13,7.3,1.13
964a40ac-d9df-44e1-b64b-84e02b909004,0,4,1,0,0.0,1,True,False,True,0.438,10.75,3.36,6.85,1.54
964a40ac-d9df-44e1-b64b-84e02b909004,0,5,1,0,0.0,1,True,False,True,0.183,7.17,2.13,3.12,1.37
964a40ac-d9df-44e1-b64b-84e02b909004,0,6,1,0,0.0,1,True,False,True,0.72,12.25,3.43,9.3,1.19
964a40ac-d9df-44e1-b64b-84e02b909004,0,7,3,1,0.333,1,True,False,True,0.239,22.74,5.89,24.53,1.03
964a40ac-d9df-44e1-b64b-84e02b909004,0,8,1,0,0.0,1,True,False,True,0.489,21.11,5.82,12.11,1.63
97571caa-1065-4ac5-a385-2ec9758026dd,0,0,1,0,0.0,1,True,False,True,0.428,12.04,4.22,6.61,1.44
97571caa-1065-4ac5-a385-2ec9758026dd,0,1,2,0,0.0,1,True,False,True,0.205,27.58,7.46,8.54,1.47
97571caa-1065-4ac5-a385-2ec9758026dd,0,2,10,1,0.1,1,True,False,True,0.3,34.72,10.18,35.19,1.2
97571caa-1065-4ac5-a385-2ec9758026dd,0,3,1,0,0.0,1,True,False,True,0.194,8.32,2.89,4.29,1.06
