uuid,element_id,story,room_index,plane_index,n_corners,inclination_deg,azimuth_deg,centroid_x,centroid_y,centroid_z,y_min,y_max,y_range,area_xz_m2,area_3d_m2
52f91e67-3891-4729-8bf3-be2c0a6a0d04,52f91e67-3891-4729-8bf3-be2c0a6a0d04::ceiling-raw::0:6:5,0,6,5,6,0.0,,-1.4835,0.5734,1.8473,0.5734,0.5734,0.0,5.0093,5.278
53ba9e35-1aeb-43e2-87d2-27be83b949f5,53ba9e35-1aeb-43e2-87d2-27be83b949f5::ceiling-raw::0:0:0,0,0,0,6,0.0,,-7.7088,1.1389,-2.3814,1.1389,1.1389,0.0,6.2757,7.4976
53ba9e35-1aeb-43e2-87d2-27be83b949f5,53ba9e35-1aeb-43e2-87d2-27be83b949f5::ceiling-raw::0:1:0,0,1,0,4,0.0,,-5.5915,1.1332,-2.1713,1.1332,1.1332,0.0,6.993,6.993
53ba9e35-1aeb-43e2-87d2-27be83b949f5,53ba9e35-1aeb-43e2-87d2-27be83b949f5::ceiling-raw::0:2:0,0,2,0,6,0.0,,-8.7461,1.1396,-3.4131,1.1396,1.1396,0.0,5.5495,5.8794
53ba9e35-1aeb-43e2-87d2-27be83b949f5,53ba9e35-1aeb-43e2-87d2-27be83b949f5::ceiling-raw::0:3:0,0,3,0,6,0.0,,-9.6042,1.1162,0.6365,1.1162,1.1162,0.0,10.3757,11.0151
53ba9e35-1aeb-43e2-87d2-27be83b949f5,53ba9e35-1aeb-43e2-87d2-27be83b949f5::ceiling-raw::0:4:0,0,4,0,4,0.0,,-9.8897,1.1238,-1.5282,1.1238,1.1238,0.0,4.8104,4.8104
53ba9e35-1aeb-43e2-87d2-27be83b949f5,53ba9e35-1aeb-43e2-87d2-27be83b949f5::ceiling-raw::0:5:0,0,5,0,6,0.0,,-4.6973,1.0814,0.1037,1.0814,1.0814,0.0,33.9114,41.6658
53ba9e35-1aeb-43e2-87d2-27be83b949f5,53ba9e35-1aeb-43e2-87d2-27be83b949f5::ceiling-raw::0:6:0,0,6,0,4,0.0,,-0.5819,1.152,3.1321,1.152,1.152,0.0,14.2952,14.2952
53ba9e35-1aeb-43e2-87d2-27be83b949f5,53ba9e35-1aeb-43e2-87d2-27be83b949f5::ceiling-raw::0:7:0,0,7,0,4,0.0,,0.5083,1.1758,-0.4079,1.1758,1.1758,0.0,10.5636,10.5636
53c380e7-407e-48f7-8c72-b449e2334798,53c380e7-407e-48f7-8c72-b449e2334798::ceiling-raw::0:0:0,0,0,0,11,0.0,,1.3477,1.3247,-2.0363,1.3247,1.3247,0.0,40.0611,44.4285
53c380e7-407e-48f7-8c72-b449e2334798,53c380e7-407e-48f7-8c72-b449e2334798::ceiling-raw::0:0:1,0,0,1,4,17.093,189.188,2.6496,1.1706,0.4879,1.0137,1.3276,0.3139,3.1431,3.2884
53c380e7-407e-48f7-8c72-b449e2334798,53c380e7-407e-48f7-8c72-b449e2334798::ceiling-raw::0:0:2,0,0,2,5,17.123,9.532,0.691,1.1886,-4.9816,0.9693,1.329,0.3597,12.246,12.8139
53c380e7-407e-48f7-8c72-b449e2334798,53c380e7-407e-48f7-8c72-b449e2334798::ceiling-raw::0:1:0,0,1,0,4,0.0,,-8.0699,1.3795,0.5502,1.3795,1.3795,0.0,4.8528,4.8528
53c380e7-407e-48f7-8c72-b449e2334798,53c380e7-407e-48f7-8c72-b449e2334798::ceiling-raw::0:1:1,0,1,1,4,19.933,189.484,-7.8154,1.1968,2.1889,1.0103,1.3835,0.3732,2.1171,2.252
53c380e7-407e-48f7-8c72-b449e2334798,53c380e7-407e-48f7-8c72-b449e2334798::ceiling-raw::0:2:0,0,2,0,4,0.0,,-6.9406,1.4488,-1.9111,1.4488,1.4488,0.0,10.7936,10.7936
53c380e7-407e-48f7-8c72-b449e2334798,53c380e7-407e-48f7-8c72-b449e2334798::ceiling-raw::0:2:1,0,2,1,4,17.269,9.239,-7.1996,1.2512,-3.5788,1.0484,1.4544,0.406,6.5222,6.83
53c380e7-407e-48f7-8c72-b449e2334798,53c380e7-407e-48f7-8c72-b449e2334798::ceiling-raw::0:3:0,0,3,0,4,0.0,,-4.6355,1.4062,0.8931,1.4062,1.4062,0.0,0.6249,0.6249
53c380e7-407e-48f7-8c72-b449e2334798,53c380e7-407e-48f7-8c72-b449e2334798::ceiling-raw::0:3:1,0,3,1,4,20.133,190.31,-4.518,1.2275,1.6492,1.0441,1.4111,0.367,1.0974,1.1688
53c380e7-407e-48f7-8c72-b449e2334798,53c380e7-407e-48f7-8c72-b449e2334798::ceiling-raw::0:4:0,0,4,0,4,0.0,,-2.4562,1.3851,0.2342,1.3851,1.3851,0.0,3.7709,3.7709
53c380e7-407e-48f7-8c72-b449e2334798,53c380e7-407e-48f7-8c72-b449e2334798::ceiling-raw::0:4:1,0,4,1,4,18.125,188.303,-2.2847,1.2168,1.339,1.0443,1.3895,0.3452,3.2099,3.3775
53c380e7-407e-48f7-8c72-b449e2334798,53c380e7-407e-48f7-8c72-b449e2334798::ceiling-raw::0:5:0,0,5,0,6,0.0,,5.3233,1.3726,-1.1439,1.3726,1.3726,0.0,4.1058,4.2457
53c380e7-407e-48f7-8c72-b449e2334798,53c380e7-407e-48f7-8c72-b449e2334798::ceiling-raw::0:5:1,0,5,1,4,18.808,188.657,5.9422,1.2082,-0.0399,1.0429,1.3736,0.3307,3.2996,3.4857
53c380e7-407e-48f7-8c72-b449e2334798,53c380e7-407e-48f7-8c72-b449e2334798::ceiling-raw::0:6:0,0,6,0,10,0.0,,-3.6768,1.3614,-0.3145,1.3614,1.3614,0.0,10.8041,13.7987
53c380e7-407e-48f7-8c72-b449e2334798,53c380e7-407e-48f7-8c72-b449e2334798::ceiling-raw::0:6:1,0,6,1,4,16.937,190.834,-5.974,1.2596,1.6923,1.1501,1.3706,0.2205,1.0571,1.105
53c380e7-407e-48f7-8c72-b449e2334798,53c380e7-407e-48f7-8c72-b449e2334798::ceiling-raw::0:7:0,0,7,0,5,0.0,,0.1308,1.3294,-0.0878,1.3294,1.3294,0.0,2.0246,2.0246
53c380e7-407e-48f7-8c72-b449e2334798,53c380e7-407e-48f7-8c72-b449e2334798::ceiling-raw::0:7:1,0,7,1,5,18.513,186.639,0.2671,1.186,0.7896,0.965,1.3452,0.3802,1.8077,1.9864
56108837-05d5-4fe4-bfd5-aec6b649d825,56108837-05d5-4fe4-bfd5-aec6b649d825::ceiling-raw::0:0:0,0,0,0,6,0.0,,-4.6838,1.1215,-5.4216,1.1215,1.1215,0.0,6.9155,7.6708
56108837-05d5-4fe4-bfd5-aec6b649d825,56108837-05d5-4fe4-bfd5-aec6b649d825::ceiling-raw::0:1:0,0,1,0,8,0.0,,-3.208,1.1495,-5.3454,1.1495,1.1495,0.0,5.9358,6.7831
56108837-05d5-4fe4-bfd5-aec6b649d825,56108837-05d5-4fe4-bfd5-aec6b649d825::ceiling-raw::0:2:0,0,2,0,4,0.0,,-1.3698,1.1486,-5.1822,1.1486,1.1486,0.0,5.3121,5.3121
56108837-05d5-4fe4-bfd5-aec6b649d825,56108837-05d5-4fe4-bfd5-aec6b649d825::ceiling-raw::0:3:0,0,3,0,4,0.0,,-5.4397,1.1855,-3.1616,1.1855,1.1855,0.0,2.9846,2.9846
56108837-05d5-4fe4-bfd5-aec6b649d825,56108837-05d5-4fe4-bfd5-aec6b649d825::ceiling-raw::0:4:0,0,4,0,8,0.0,,-4.9156,1.202,-1.1723,1.202,1.202,0.0,9.0962,10.4951
56108837-05d5-4fe4-bfd5-aec6b649d825,56108837-05d5-4fe4-bfd5-aec6b649d825::ceiling-raw::0:5:0,0,5,0,4,0.0,,-6.1066,1.2124,0.0717,1.2124,1.2124,0.0,1.204,1.204
56108837-05d5-4fe4-bfd5-aec6b649d825,56108837-05d5-4fe4-bfd5-aec6b649d825::ceiling-raw::0:5:1,0,5,1,4,25.243,171.749,-6.3058,0.7139,1.5273,0.2131,1.2147,1.0016,3.0915,3.4179
56108837-05d5-4fe4-bfd5-aec6b649d825,56108837-05d5-4fe4-bfd5-aec6b649d825::ceiling-raw::0:6:0,0,6,0,6,0.0,,-0.5892,1.2088,-2.9728,1.2088,1.2088,0.0,24.7702,30.2807
56108837-05d5-4fe4-bfd5-aec6b649d825,56108837-05d5-4fe4-bfd5-aec6b649d825::ceiling-raw::0:7:0,0,7,0,4,25.998,172.204,-1.2407,1.6289,2.1124,1.1228,2.1351,1.0123,9.047,10.0656
573ee2ba-67b9-4bb0-b4ba-47015d09377c,573ee2ba-67b9-4bb0-b4ba-47015d09377c::ceiling-raw::0:0:0,0,0,0,4,0.0,,1.6581,1.0365,-6.719,1.0365,1.0365,0.0,5.7775,5.7775
573ee2ba-67b9-4bb0-b4ba-47015d09377c,573ee2ba-67b9-4bb0-b4ba-47015d09377c::ceiling-raw::0:1:0,0,1,0,4,0.0,,4.8732,1.0865,-4.7005,1.0865,1.0865,0.0,8.6855,8.6855
573ee2ba-67b9-4bb0-b4ba-47015d09377c,573ee2ba-67b9-4bb0-b4ba-47015d09377c::ceiling-raw::0:2:0,0,2,0,8,0.0,,1.3776,1.0936,-3.0878,1.0936,1.0936,0.0,32.94,34.9546
573ee2ba-67b9-4bb0-b4ba-47015d09377c,573ee2ba-67b9-4bb0-b4ba-47015d09377c::ceiling-raw::0:3:0,0,3,0,4,0.0,,-1.2502,1.0788,-1.4961,1.0788,1.0788,0.0,6.5951,6.5951
573ee2ba-67b9-4bb0-b4ba-47015d09377c,573ee2ba-67b9-4bb0-b4ba-47015d09377c::ceiling-raw::0:4:0,0,4,0,4,0.0,,-2.2701,1.0842,0.4998,1.0842,1.0842,0.0,5.4581,5.4581
573ee2ba-67b9-4bb0-b4ba-47015d09377c,573ee2ba-67b9-4bb0-b4ba-47015d09377c::ceiling-raw::0:5:0,0,5,0,4,0.0,,1.1623,1.0953,1.7222,1.0953,1.0953,0.0,13.0458,13.0458
5831141f-829c-4adb-9bae-289c2140c72d,5831141f-829c-4adb-9bae-289c2140c72d::ceiling-raw::0:0:0,0,0,0,4,0.0,,-1.6663,-4.2455,-4.4067,-4.2455,-4.2455,0.0,4.1584,4.1584
5831141f-829c-4adb-9bae-289c2140c72d,5831141f-829c-4adb-9bae-289c2140c72d::ceiling-raw::0:1:0,0,1,0,4,0.0,,0.3476,-4.1303,0.0666,-4.1303,-4.1303,0.0,11.9769,11.9769
5831141f-829c-4adb-9bae-289c2140c72d,5831141f-829c-4adb-9bae-289c2140c72d::ceiling-raw::0:2:0,0,2,0,6,0.0,,-2.7757,-4.1638,-1.8609,-4.1638,-4.1638,0.0,11.6698,11.803
5831141f-829c-4adb-9bae-289c2140c72d,5831141f-829c-4adb-9bae-289c2140c72d::ceiling-raw::0:3:0,0,3,0,4,0.0,,-0.3916,-4.2128,-2.5706,-4.2128,-4.2128,0.0,3.4337,3.7162
5831141f-829c-4adb-9bae-289c2140c72d,5831141f-829c-4adb-9bae-289c2140c72d::ceiling-raw::0:3:1,0,3,1,3,6.346,121.11,0.6645,-4.0478,-3.9562,-4.2128,-3.9653,0.2475,0.9325,0.9382
5831141f-829c-4adb-9bae-289c2140c72d,5831141f-829c-4adb-9bae-289c2140c72d::ceiling-raw::0:3:2,0,3,2,3,13.692,183.945,1.0055,-4.1303,-3.3912,-4.2128,-3.9653,0.2475,1.2705,1.3076
5831141f-829c-4adb-9bae-289c2140c72d,5831141f-829c-4adb-9bae-289c2140c72d::ceiling-raw::0:3:3,0,3,3,3,16.455,211.108,-0.1149,-4.0478,-3.8122,-4.2128,-3.9653,0.2475,0.9324,0.9722
5831141f-829c-4adb-9bae-289c2140c72d,5831141f-829c-4adb-9bae-289c2140c72d::ceiling-raw::0:3:4,0,3,4,3,19.042,179.947,-1.1455,-4.1303,-3.1903,-4.2128,-3.9653,0.2475,0.5807,0.6143
5831141f-829c-4adb-9bae-289c2140c72d,5831141f-829c-4adb-9bae-289c2140c72d::ceiling-raw::0:3:5,0,3,5,3,90.0,121.107,1.6406,-4.1303,-3.7744,-4.2128,-3.9653,0.2475,0.0,0.1413
5831141f-829c-4adb-9bae-289c2140c72d,5831141f-829c-4adb-9bae-289c2140c72d::ceiling-raw::0:3:6,0,3,6,3,90.0,31.107,-1.2898,-4.1303,-3.4294,-4.2128,-3.9653,0.2475,0.0,0.1715
5831141f-829c-4adb-9bae-289c2140c72d,5831141f-829c-4adb-9bae-289c2140c72d::ceiling-raw::1:4:0,1,4,0,8,0.0,,-1.3967,-1.3061,-1.2793,-1.3061,-1.3061,0.0,31.4873,41.9842
5831141f-829c-4adb-9bae-289c2140c72d,5831141f-829c-4adb-9bae-289c2140c72d::ceiling-raw::1:5:0,1,5,0,5,0.0,,-1.5847,-1.2861,-4.6559,-1.2861,-1.2861,0.0,4.0848,4.0848
5831141f-829c-4adb-9bae-289c2140c72d,5831141f-829c-4adb-9bae-289c2140c72d::ceiling-raw::1:5:1,1,5,1,4,10.24,30.569,-2.7645,-1.4511,-5.8841,-1.6175,-1.2847,0.3328,2.8593,2.9056
5831141f-829c-4adb-9bae-289c2140c72d,5831141f-829c-4adb-9bae-289c2140c72d::ceiling-raw::1:5:2,1,5,2,3,90.0,299.996,-3.2849,-1.5061,-5.2202,-1.6161,-1.2861,0.33,0.0,0.304
5831141f-829c-4adb-9bae-289c2140c72d,5831141f-829c-4adb-9bae-289c2140c72d::ceiling-raw::1:5:3,1,5,3,3,90.0,299.998,-1.9398,-1.5061,-6.0207,-1.6161,-1.2861,0.33,0.0,0.2989
5831141f-829c-4adb-9bae-289c2140c72d,5831141f-829c-4adb-9bae-289c2140c72d::ceiling-raw::1:6:0,1,6,0,4,0.0,,-0.1293,-1.3859,-2.4724,-1.3859,-1.3859,0.0,3.1428,3.1428
5831141f-829c-4adb-9bae-289c2140c72d,5831141f-829c-4adb-9bae-289c2140c72d::ceiling-raw::1:6:1,1,6,1,4,24.071,299.362,1.2136,-1.5609,-3.7283,-1.7401,-1.3815,0.3586,1.5409,1.6876
5831141f-829c-4adb-9bae-289c2140c72d,5831141f-829c-4adb-9bae-289c2140c72d::ceiling-raw::1:6:2,1,6,2,3,28.945,332.483,-1.5929,-1.7122,-2.9214,-2.1174,-1.3859,0.7315,0.432,0.4937
5831141f-829c-4adb-9bae-289c2140c72d,5831141f-829c-4adb-9bae-289c2140c72d::ceiling-raw::1:6:3,1,6,3,4,41.305,29.996,-0.3859,-1.7516,-3.458,-2.1174,-1.3859,0.7315,1.8992,2.5281
5831141f-829c-4adb-9bae-289c2140c72d,5831141f-829c-4adb-9bae-289c2140c72d::ceiling-raw::1:6:4,1,6,4,3,90.0,118.716,0.5353,-1.6297,-4.15,-2.1174,-1.3859,0.7315,0.0,0.3046
5831141f-829c-4adb-9bae-289c2140c72d,5831141f-829c-4adb-9bae-289c2140c72d::ceiling-raw::1:7:0,1,7,0,4,0.0,,-0.6249,-1.2781,-5.6458,-1.2781,-1.2781,0.0,1.003,1.003
5831141f-829c-4adb-9bae-289c2140c72d,5831141f-829c-4adb-9bae-289c2140c72d::ceiling-raw::1:7:1,1,7,1,4,11.671,29.997,-1.5876,-1.4304,-7.2169,-1.5828,-1.2781,0.3047,1.6602,1.6953
5831141f-829c-4adb-9bae-289c2140c72d,5831141f-829c-4adb-9bae-289c2140c72d::ceiling-raw::1:7:2,1,7,2,3,21.644,119.998,-2.0629,-1.4812,-6.6587,-1.5828,-1.2781,0.3047,0.5663,0.6093
5831141f-829c-4adb-9bae-289c2140c72d,5831141f-829c-4adb-9bae-289c2140c72d::ceiling-raw::1:7:3,1,7,3,4,27.917,299.997,-0.3637,-1.4304,-6.2224,-1.5828,-1.2781,0.3047,1.6944,1.9175
5831141f-829c-4adb-9bae-289c2140c72d,5831141f-829c-4adb-9bae-289c2140c72d::ceiling-raw::1:7:4,1,7,4,3,90.0,209.998,-1.5954,-1.4812,-6.3608,-1.5828,-1.2781,0.3047,0.0,0.117
5831141f-829c-4adb-9bae-289c2140c72d,5831141f-829c-4adb-9bae-289c2140c72d::ceiling-raw::2:8:0,2,8,0,6,0.0,,-2.4176,1.3013,-2.955,1.3013,1.3013,0.0,6.7958,7.989
5831141f-829c-4adb-9bae-289c2140c72d,5831141f-829c-4adb-9bae-289c2140c72d::ceiling-raw::2:8:1,2,8,1,4,53.276,298.349,-1.4754,0.4321,-4.5241,-0.7584,1.3159,2.0743,2.5737,4.3042
5831141f-829c-4adb-9bae-289c2140c72d,5831141f-829c-4adb-9bae-289c2140c72d::ceiling-raw::2:8:2,2,8,2,3,57.547,151.11,-2.7272,0.7479,-0.4644,-0.1009,1.3013,1.4022,0.1334,0.2485
5831141f-829c-4adb-9bae-289c2140c72d,5831141f-829c-4adb-9bae-289c2140c72d::ceiling-raw::2:8:3,2,8,3,3,57.933,299.358,-1.0068,-0.5434,-5.167,-0.7647,-0.1009,0.6638,0.4126,0.7772
5831141f-829c-4adb-9bae-289c2140c72d,5831141f-829c-4adb-9bae-289c2140c72d::ceiling-raw::2:8:4,2,8,4,4,58.607,119.358,-3.8244,0.6002,-2.124,-0.1009,1.3013,1.4022,3.3069,6.3485
5831141f-829c-4adb-9bae-289c2140c72d,5831141f-829c-4adb-9bae-289c2140c72d::ceiling-raw::2:8:5,2,8,5,4,90.0,209.36,-4.7717,0.4823,-3.8083,-0.222,1.3013,1.5233,0.0,0.2018
5831141f-829c-4adb-9bae-289c2140c72d,5831141f-829c-4adb-9bae-289c2140c72d::ceiling-raw::2:8:6,2,8,6,4,90.0,119.358,-0.7238,-0.9217,-4.9467,-1.0787,-0.7647,0.314,0.0,0.6231
