uuid,element_id,story,room_index,plane_index,n_corners,p50_dist_to_wall_top_m,p95_dist_to_wall_top_m,trusted_corner_fraction
0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d,0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d::ceiling-raw::0:6:0,0,6,0,3,0.0,0.0,1.0
0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d,0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d::ceiling-raw::0:6:1,0,6,1,3,0.0,0.0,1.0
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:0:0,1,0,0,8,0.0,0.399,0.875
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:0:1,1,0,1,3,0.06,0.559,0.667
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:0:2,1,0,2,3,0.614,1.232,0.333
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:0:3,1,0,3,3,0.614,0.792,0.333
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:0:4,1,0,4,3,0.614,0.792,0.333
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:0:5,1,0,5,3,1.005,1.271,0.0
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:0:6,1,0,6,4,1.447,2.128,0.25
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:0:7,1,0,7,3,0.614,0.966,0.333
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:1:0,1,1,0,19,0.0,0.827,0.895
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:1:1,1,1,1,3,0.0,0.211,1.0
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:1:2,1,1,2,3,0.494,0.766,0.333
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:1:3,1,1,3,3,0.494,0.766,0.333
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:1:4,1,1,4,5,0.034,0.902,0.8
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:1:5,1,1,5,5,0.028,0.331,0.8
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:1:6,1,1,6,4,0.005,0.006,1.0
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:1:7,1,1,7,3,0.986,1.177,0.333
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:1:8,1,1,8,3,0.191,1.014,0.667
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:1:9,1,1,9,3,0.0,0.211,1.0
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:1:10,1,1,10,3,0.234,0.351,0.667
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:1:11,1,1,11,3,0.0,0.114,1.0
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:1:12,1,1,12,4,0.0,0.108,1.0
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:1:13,1,1,13,3,0.494,0.937,0.333
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:2:0,1,2,0,4,0.0,0.0,1.0
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:2:1,1,2,1,4,0.001,0.002,1.0
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:2:2,1,2,2,4,0.069,0.138,1.0
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:3:0,1,3,0,4,0.0,0.0,1.0
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:3:1,1,3,1,5,0.009,0.307,0.8
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:3:2,1,3,2,4,0.007,0.326,0.75
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:4:0,1,4,0,4,0.383,0.858,0.5
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:4:1,1,4,1,5,0.0,0.791,0.8
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:4:2,1,4,2,3,0.0,0.883,0.667
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:4:3,1,4,3,5,0.014,0.838,0.8
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:4:4,1,4,4,3,0.234,0.906,0.667
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:4:5,1,4,5,3,0.308,1.358,0.333
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:4:6,1,4,6,3,0.916,0.975,0.333
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:4:7,1,4,7,4,0.458,0.971,0.5
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:4:8,1,4,8,3,0.0,0.277,0.667
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:4:9,1,4,9,4,0.71,1.012,0.25
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:4:10,1,4,10,4,0.632,0.881,0.0
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:4:11,1,4,11,4,0.632,0.857,0.0
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:4:12,1,4,12,3,0.0,0.824,0.667
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:5:0,1,5,0,8,0.0,1.227,0.75
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:5:1,1,5,1,3,1.036,1.3,0.0
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:5:2,1,5,2,3,0.436,0.976,0.333
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:5:3,1,5,3,3,0.436,1.24,0.333
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:5:4,1,5,4,4,0.267,1.21,0.5
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:5:5,1,5,5,4,0.808,1.341,0.25
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:5:6,1,5,6,4,0.53,0.949,0.5
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:5:7,1,5,7,4,0.738,1.062,0.25
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:5:8,1,5,8,4,0.53,0.949,0.5
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:6:0,1,6,0,3,0.0,0.407,0.667
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:6:1,1,6,1,3,0.0,0.299,0.667
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:6:2,1,6,2,4,0.0,0.175,1.0
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:6:3,1,6,3,4,0.004,0.385,0.75
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:6:4,1,6,4,3,0.0,0.407,0.667
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:6:5,1,6,5,4,0.016,0.286,0.75
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:6:6,1,6,6,3,0.205,0.32,0.667
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::1:6:7,1,6,7,3,0.205,0.32,0.667
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::0:7:0,0,7,0,6,0.0,2.21,0.833
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::0:8:0,0,8,0,4,0.0,0.0,1.0
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::0:9:0,0,9,0,4,0.077,0.077,1.0
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::0:10:0,0,10,0,4,0.145,0.145,1.0
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::0:11:0,0,11,0,10,0.0,0.0,1.0
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::0:12:0,0,12,0,4,0.0,0.0,1.0
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::0:13:0,0,13,0,5,0.06,0.06,1.0
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::0:13:1,0,13,1,6,0.06,0.06,1.0
0d3f2993-8386-4130-8f1c-b2938c410828,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-raw::0:13:2,0,13,2,4,0.06,1.522,0.75
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0f911051-6084-4f0d-8f9a-24fc5b20f6ff::ceiling-raw::0:0:0,0,0,0,6,0.0,0.0,1.0
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0f911051-6084-4f0d-8f9a-24fc5b20f6ff::ceiling-raw::0:1:0,0,1,0,6,0.0,0.0,1.0
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0f911051-6084-4f0d-8f9a-24fc5b20f6ff::ceiling-raw::0:2:0,0,2,0,4,0.0,0.0,1.0
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0f911051-6084-4f0d-8f9a-24fc5b20f6ff::ceiling-raw::0:3:0,0,3,0,6,0.0,0.0,1.0
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0f911051-6084-4f0d-8f9a-24fc5b20f6ff::ceiling-raw::0:4:0,0,4,0,4,0.0,0.0,1.0
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0f911051-6084-4f0d-8f9a-24fc5b20f6ff::ceiling-raw::0:5:0,0,5,0,4,0.0,0.0,1.0
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0f911051-6084-4f0d-8f9a-24fc5b20f6ff::ceiling-raw::0:6:0,0,6,0,7,0.0,0.0,1.0
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0f911051-6084-4f0d-8f9a-24fc5b20f6ff::ceiling-raw::0:6:1,0,6,1,4,0.0,0.0,1.0
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0f911051-6084-4f0d-8f9a-24fc5b20f6ff::ceiling-raw::0:7:0,0,7,0,5,0.0,0.0,1.0
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0f911051-6084-4f0d-8f9a-24fc5b20f6ff::ceiling-raw::0:7:1,0,7,1,9,0.0,0.0,1.0
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0f911051-6084-4f0d-8f9a-24fc5b20f6ff::ceiling-raw::0:8:0,0,8,0,4,0.0,0.0,1.0
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0f911051-6084-4f0d-8f9a-24fc5b20f6ff::ceiling-raw::0:9:0,0,9,0,6,0.0,0.0,1.0
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0f911051-6084-4f0d-8f9a-24fc5b20f6ff::ceiling-raw::0:10:0,0,10,0,4,0.0,0.0,1.0
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0f911051-6084-4f0d-8f9a-24fc5b20f6ff::ceiling-raw::0:11:0,0,11,0,6,0.056,3.755,0.667
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0f911051-6084-4f0d-8f9a-24fc5b20f6ff::ceiling-raw::0:11:1,0,11,1,3,0.129,1.776,0.667
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::1:0:0,1,0,0,4,0.0,0.0,1.0
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::1:0:1,1,0,1,4,0.0,0.0,1.0
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::1:0:2,1,0,2,4,0.01,0.011,1.0
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::1:0:3,1,0,3,3,0.0,0.562,0.667
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::1:0:4,1,0,4,3,0.0,0.558,0.667
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::1:1:0,1,1,0,4,0.0,0.0,1.0
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::1:1:1,1,1,1,4,0.004,0.004,1.0
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::1:2:0,1,2,0,3,0.0,0.0,1.0
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::1:2:1,1,2,1,4,0.0,0.0,1.0
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::1:2:2,1,2,2,3,0.0,0.0,1.0
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::1:3:0,1,3,0,4,0.0,0.368,0.75
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::1:3:1,1,3,1,10,0.54,1.449,0.5
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::1:3:2,1,3,2,3,0.0,1.266,0.667
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::1:3:3,1,3,3,4,0.082,0.657,0.75
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::1:3:4,1,3,4,3,0.524,1.318,0.333
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::1:3:5,1,3,5,3,0.0,0.471,0.667
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::1:3:6,1,3,6,3,1.406,1.476,0.0
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::1:3:7,1,3,7,3,0.551,1.321,0.333
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::1:3:8,1,3,8,4,0.739,1.161,0.0
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::1:3:9,1,3,9,3,0.432,0.934,0.333
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::1:3:10,1,3,10,3,0.916,1.427,0.0
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::1:3:11,1,3,11,3,0.524,1.318,0.333
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::1:3:12,1,3,12,3,0.0,0.891,0.667
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::1:3:13,1,3,13,3,0.573,0.727,0.0
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::1:3:14,1,3,14,3,0.744,0.899,0.0
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::1:3:15,1,3,15,3,0.0,0.891,0.667
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::1:3:16,1,3,16,3,0.0,0.67,0.667
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::1:3:17,1,3,17,3,0.486,1.121,0.333
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::1:3:18,1,3,18,3,0.194,0.491,0.667
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::1:3:19,1,3,19,3,0.0,0.67,0.667
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::1:3:20,1,3,20,4,0.0,0.139,1.0
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::1:3:21,1,3,21,3,0.0,0.0,1.0
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::1:3:22,1,3,22,3,0.0,0.147,1.0
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::1:3:23,1,3,23,3,0.194,0.491,0.667
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::0:4:0,0,4,0,6,0.0,0.0,1.0
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::0:5:0,0,5,0,8,0.0,0.0,1.0
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::0:6:0,0,6,0,4,0.0,0.0,1.0
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::0:7:0,0,7,0,4,0.0,0.0,1.0
0fe789ce-e653-4828-863c-0f6ce7fee21d,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-raw::0:8:0,0,8,0,6,0.0,0.0,1.0
107e8496-9bff-42bb-b776-720f44b70e55,107e8496-9bff-42bb-b776-720f44b70e55::ceiling-raw::0:0:0,0,0,0,4,0.0,2.737,0.75
107e8496-9bff-42bb-b776-720f44b70e55,107e8496-9bff-42bb-b776-720f44b70e55::ceiling-raw::0:1:0,0,1,0,4,0.0,0.0,1.0
107e8496-9bff-42bb-b776-720f44b70e55,107e8496-9bff-42bb-b776-720f44b70e55::ceiling-raw::0:2:0,0,2,0,4,0.0,0.0,1.0
107e8496-9bff-42bb-b776-720f44b70e55,107e8496-9bff-42bb-b776-720f44b70e55::ceiling-raw::0:3:0,0,3,0,4,0.0,0.0,1.0
107e8496-9bff-42bb-b776-720f44b70e55,107e8496-9bff-42bb-b776-720f44b70e55::ceiling-raw::0:4:0,0,4,0,4,0.0,0.0,1.0
107e8496-9bff-42bb-b776-720f44b70e55,107e8496-9bff-42bb-b776-720f44b70e55::ceiling-raw::0:5:0,0,5,0,4,0.0,0.0,1.0
107e8496-9bff-42bb-b776-720f44b70e55,107e8496-9bff-42bb-b776-720f44b70e55::ceiling-raw::0:6:0,0,6,0,4,0.0,0.0,1.0
107e8496-9bff-42bb-b776-720f44b70e55,107e8496-9bff-42bb-b776-720f44b70e55::ceiling-raw::0:7:0,0,7,0,6,0.075,2.783,0.667
107e8496-9bff-42bb-b776-720f44b70e55,107e8496-9bff-42bb-b776-720f44b70e55::ceiling-raw::0:8:0,0,8,0,4,0.0,0.0,1.0
10d27382-8fce-456b-897d-3d5194ff5de5,10d27382-8fce-456b-897d-3d5194ff5de5::ceiling-raw::1:0:0,1,0,0,7,0.0,0.0,1.0
10d27382-8fce-456b-897d-3d5194ff5de5,10d27382-8fce-456b-897d-3d5194ff5de5::ceiling-raw::1:1:0,1,1,0,4,0.0,0.0,1.0
10d27382-8fce-456b-897d-3d5194ff5de5,10d27382-8fce-456b-897d-3d5194ff5de5::ceiling-raw::1:2:0,1,2,0,8,0.0,0.0,1.0
10d27382-8fce-456b-897d-3d5194ff5de5,10d27382-8fce-456b-897d-3d5194ff5de5::ceiling-raw::1:3:0,1,3,0,4,0.0,0.0,1.0
10d27382-8fce-456b-897d-3d5194ff5de5,10d27382-8fce-456b-897d-3d5194ff5de5::ceiling-raw::1:4:0,1,4,0,4,0.0,0.0,1.0
10d27382-8fce-456b-897d-3d5194ff5de5,10d27382-8fce-456b-897d-3d5194ff5de5::ceiling-raw::1:5:0,1,5,0,6,0.0,0.0,1.0
10d27382-8fce-456b-897d-3d5194ff5de5,10d27382-8fce-456b-897d-3d5194ff5de5::ceiling-raw::1:6:0,1,6,0,4,0.0,0.0,1.0
10d27382-8fce-456b-897d-3d5194ff5de5,10d27382-8fce-456b-897d-3d5194ff5de5::ceiling-raw::1:7:0,1,7,0,6,0.0,0.155,1.0
10d27382-8fce-456b-897d-3d5194ff5de5,10d27382-8fce-456b-897d-3d5194ff5de5::ceiling-raw::0:8:0,0,8,0,6,0.0,0.476,0.833
117d172e-00d6-436e-8df2-050f25977602,117d172e-00d6-436e-8df2-050f25977602::ceiling-raw::0:0:0,0,0,0,8,0.0,0.0,1.0
117d172e-00d6-436e-8df2-050f25977602,117d172e-00d6-436e-8df2-050f25977602::ceiling-raw::0:1:0,0,1,0,4,0.0,0.0,1.0
117d172e-00d6-436e-8df2-050f25977602,117d172e-00d6-436e-8df2-050f25977602::ceiling-raw::0:2:0,0,2,0,4,0.0,1.271,0.75
117d172e-00d6-436e-8df2-050f25977602,117d172e-00d6-436e-8df2-050f25977602::ceiling-raw::0:3:0,0,3,0,4,0.0,0.0,1.0
117d172e-00d6-436e-8df2-050f25977602,117d172e-00d6-436e-8df2-050f25977602::ceiling-raw::0:4:0,0,4,0,8,0.799,1.244,0.0
117d172e-00d6-436e-8df2-050f25977602,117d172e-00d6-436e-8df2-050f25977602::ceiling-raw::0:4:1,0,4,1,4,0.0,0.376,0.75
117d172e-00d6-436e-8df2-050f25977602,117d172e-00d6-436e-8df2-050f25977602::ceiling-raw::0:4:2,0,4,2,3,0.078,0.078,1.0
117d172e-00d6-436e-8df2-050f25977602,117d172e-00d6-436e-8df2-050f25977602::ceiling-raw::0:4:3,0,4,3,3,0.49,0.628,0.0
117d172e-00d6-436e-8df2-050f25977602,117d172e-00d6-436e-8df2-050f25977602::ceiling-raw::0:4:4,0,4,4,4,0.648,1.236,0.0
117d172e-00d6-436e-8df2-050f25977602,117d172e-00d6-436e-8df2-050f25977602::ceiling-raw::0:4:5,0,4,5,3,0.648,0.752,0.333
117d172e-00d6-436e-8df2-050f25977602,117d172e-00d6-436e-8df2-050f25977602::ceiling-raw::0:4:6,0,4,6,3,0.0,0.752,0.667
117d172e-00d6-436e-8df2-050f25977602,117d172e-00d6-436e-8df2-050f25977602::ceiling-raw::0:4:7,0,4,7,3,0.522,0.755,0.333
117d172e-00d6-436e-8df2-050f25977602,117d172e-00d6-436e-8df2-050f25977602::ceiling-raw::0:4:8,0,4,8,3,0.078,0.406,0.667
117d172e-00d6-436e-8df2-050f25977602,117d172e-00d6-436e-8df2-050f25977602::ceiling-raw::0:4:9,0,4,9,3,0.078,0.695,0.667
117d172e-00d6-436e-8df2-050f25977602,117d172e-00d6-436e-8df2-050f25977602::ceiling-raw::0:4:10,0,4,10,3,0.55,0.639,0.333
117d172e-00d6-436e-8df2-050f25977602,117d172e-00d6-436e-8df2-050f25977602::ceiling-raw::0:4:11,0,4,11,4,0.418,0.911,0.5
117d172e-00d6-436e-8df2-050f25977602,117d172e-00d6-436e-8df2-050f25977602::ceiling-raw::0:4:12,0,4,12,3,0.0,0.441,0.667
117d172e-00d6-436e-8df2-050f25977602,117d172e-00d6-436e-8df2-050f25977602::ceiling-raw::0:4:13,0,4,13,3,0.522,0.885,0.333
117d172e-00d6-436e-8df2-050f25977602,117d172e-00d6-436e-8df2-050f25977602::ceiling-raw::0:4:14,0,4,14,3,0.49,0.752,0.333
117d172e-00d6-436e-8df2-050f25977602,117d172e-00d6-436e-8df2-050f25977602::ceiling-raw::0:4:15,0,4,15,3,0.835,1.043,0.333
117d172e-00d6-436e-8df2-050f25977602,117d172e-00d6-436e-8df2-050f25977602::ceiling-raw::0:4:16,0,4,16,4,0.778,1.298,0.0
117d172e-00d6-436e-8df2-050f25977602,117d172e-00d6-436e-8df2-050f25977602::ceiling-raw::0:4:17,0,4,17,3,0.644,1.27,0.0
117d172e-00d6-436e-8df2-050f25977602,117d172e-00d6-436e-8df2-050f25977602::ceiling-raw::0:4:18,0,4,18,3,0.49,1.009,0.333
