uuid,story,room_index,has_dormer,exposed,n_planes_scored,n_disagree,disagreement_rate,ceiling_type,raw_ceiling_source,n_walls_computed,n_doors,n_windows,n_openings,n_storages,n_floor_corners,floor_area_m2,raw_area_xz_m2,raw_area_vs_floor,n_raw_planes_room,n_raw_oblique,n_raw_near_vertical,incl_p50_deg,incl_range_deg,incl_std_deg,azimuth_range_deg
c7f2456f-91fe-4aaa-a9ba-d886ec8e0648,0,2,False,True,1,0,0.0,none,noMesh,4,1,1,0,2,4,6.82,6.82,1.0,1,0,0,0.0,0.0,0.0,0.0
c7f2456f-91fe-4aaa-a9ba-d886ec8e0648,0,3,False,True,1,0,0.0,none,noMesh,4,1,1,0,3,4,6.91,6.91,1.0,1,0,0,0.0,0.0,0.0,0.0
c7f2456f-91fe-4aaa-a9ba-d886ec8e0648,0,4,False,True,1,0,0.0,none,noMesh,4,1,1,0,1,4,9.99,9.99,1.0,1,0,0,0.0,0.0,0.0,0.0
c7f2456f-91fe-4aaa-a9ba-d886ec8e0648,0,5,False,True,1,0,0.0,flat,noMesh,4,1,1,0,2,4,8.43,8.43,1.0,2,1,1,45.0,90.0,45.0,0.0
c7f2456f-91fe-4aaa-a9ba-d886ec8e0648,0,6,False,True,1,0,0.0,none,noMesh,3,0,1,0,2,9,3.37,4.52,1.34,1,0,0,0.0,0.0,0.0,0.0
c7f2456f-91fe-4aaa-a9ba-d886ec8e0648,0,8,False,True,2,0,0.0,sloped,noMesh,4,3,1,0,0,4,17.89,17.89,1.0,4,2,2,46.04,90.0,44.49,180.0
c7f2456f-91fe-4aaa-a9ba-d886ec8e0648,0,9,False,True,1,0,0.0,none,noMesh,3,1,0,0,5,8,6.35,6.41,1.01,1,0,0,0.0,0.0,0.0,0.0
c814dd8d-190b-4da2-ae80-d41c71e2b797,0,0,False,True,1,0,0.0,none,noMesh,6,2,0,0,3,12,6.86,6.74,0.983,1,0,0,0.0,0.0,0.0,0.0
c814dd8d-190b-4da2-ae80-d41c71e2b797,0,1,False,True,1,0,0.0,none,noMesh,6,1,1,3,9,11,43.67,43.51,0.996,1,0,0,0.0,0.0,0.0,0.0
c814dd8d-190b-4da2-ae80-d41c71e2b797,0,2,False,True,1,0,0.0,none,noMesh,8,8,0,1,0,11,13.41,12.56,0.936,1,0,0,0.0,0.0,0.0,0.0
c814dd8d-190b-4da2-ae80-d41c71e2b797,0,3,False,True,1,0,0.0,none,noMesh,4,0,1,1,0,4,1.85,1.85,1.0,2,1,1,45.0,90.0,45.0,0.0
c814dd8d-190b-4da2-ae80-d41c71e2b797,0,4,False,True,1,0,0.0,none,noMesh,4,0,1,1,1,21,5.57,4.57,0.821,1,0,0,0.0,0.0,0.0,0.0
c814dd8d-190b-4da2-ae80-d41c71e2b797,0,5,False,True,1,0,0.0,none,noMesh,4,1,1,0,2,4,6.6,6.6,1.0,1,0,0,0.0,0.0,0.0,0.0
c814dd8d-190b-4da2-ae80-d41c71e2b797,0,6,False,True,1,0,0.0,none,noMesh,4,1,1,0,3,4,6.82,6.82,1.0,2,1,1,45.0,90.0,45.0,0.0
c814dd8d-190b-4da2-ae80-d41c71e2b797,0,7,False,True,1,0,0.0,none,noMesh,4,1,1,1,1,14,12.07,10.84,0.898,1,0,0,0.0,0.0,0.0,0.0
c87c1e25-ff00-44ec-b823-b0966c81af70,0,1,False,True,11,8,0.727,sloped,noMesh,8,4,1,0,0,7,4.91,4.91,1.0,15,12,4,47.55,90.0,32.86,231.38
c87c1e25-ff00-44ec-b823-b0966c81af70,0,3,False,True,1,0,0.0,none,noMesh,4,1,1,1,7,4,7.46,7.46,1.0,1,0,0,0.0,0.0,0.0,0.0
c87c1e25-ff00-44ec-b823-b0966c81af70,0,4,False,True,2,0,0.0,none,noMesh,8,3,1,0,0,26,4.3,3.15,0.733,2,0,0,0.0,0.0,0.0,0.0
c87c1e25-ff00-44ec-b823-b0966c81af70,0,5,False,True,1,0,0.0,none,noMesh,11,1,1,0,1,9,3.72,3.76,1.011,2,1,1,45.0,90.0,45.0,0.0
c87c1e25-ff00-44ec-b823-b0966c81af70,1,7,False,True,1,0,0.0,none,noMesh,4,0,0,1,1,10,4.93,4.37,0.888,3,2,2,90.0,90.0,42.43,178.21
c87c1e25-ff00-44ec-b823-b0966c81af70,1,9,False,True,5,0,0.0,none,noMesh,12,0,2,2,2,8,16.67,16.67,1.0,7,6,2,47.51,90.0,28.56,269.76
c87c1e25-ff00-44ec-b823-b0966c81af70,1,10,False,True,3,0,0.0,none,noMesh,3,3,1,0,2,11,13.27,15.66,1.18,3,0,0,0.0,0.0,0.0,0.0
c9a43a7c-7171-484c-ac98-54f9ba59b6e6,1,1,False,True,2,0,0.0,none,noMesh,9,2,2,0,5,30,14.87,11.73,0.789,2,0,0,0.0,0.0,0.0,0.0
c9a43a7c-7171-484c-ac98-54f9ba59b6e6,1,8,False,True,1,0,0.0,none,noMesh,8,1,1,0,2,6,4.52,4.52,1.0,1,0,0,0.0,0.0,0.0,0.0
c9a43a7c-7171-484c-ac98-54f9ba59b6e6,2,9,False,True,2,0,0.0,none,noMesh,7,1,1,0,1,8,11.0,10.97,0.997,2,1,0,22.28,44.55,22.28,0.0
c9a43a7c-7171-484c-ac98-54f9ba59b6e6,2,10,False,True,2,0,0.0,none,noMesh,7,1,1,0,3,15,11.49,10.76,0.937,2,1,0,22.13,44.25,22.13,0.0
c9a43a7c-7171-484c-ac98-54f9ba59b6e6,2,11,False,True,2,0,0.0,none,noMesh,10,2,0,2,2,10,14.21,14.21,1.0,2,1,0,22.12,44.24,22.12,0.0
c9a43a7c-7171-484c-ac98-54f9ba59b6e6,2,12,False,True,4,0,0.0,none,noMesh,5,1,0,0,1,4,2.7,2.7,1.0,4,3,0,43.92,45.87,19.32,17.08
c9a43a7c-7171-484c-ac98-54f9ba59b6e6,2,13,False,True,2,0,0.0,sloped,noMesh,4,3,2,0,1,4,14.85,14.85,1.0,2,1,0,22.22,44.44,22.22,0.0
c9a43a7c-7171-484c-ac98-54f9ba59b6e6,2,14,False,True,7,1,0.143,sloped,noMesh,4,1,0,0,0,11,1.83,1.33,0.727,9,7,2,38.78,90.0,31.28,102.75
c9a43a7c-7171-484c-ac98-54f9ba59b6e6,0,15,False,True,1,0,0.0,none,noMesh,4,0,1,0,2,4,9.77,9.77,1.0,1,0,0,0.0,0.0,0.0,0.0
cf982769-994b-4193-a621-91d46d1a3344,0,0,False,True,1,0,0.0,none,noMesh,4,2,2,0,1,11,12.61,12.3,0.975,1,0,0,0.0,0.0,0.0,0.0
cf982769-994b-4193-a621-91d46d1a3344,0,2,False,True,2,2,1.0,none,noMesh,2,0,1,0,4,6,6.16,6.21,1.007,2,2,0,43.08,0.71,0.36,179.91
cf982769-994b-4193-a621-91d46d1a3344,0,4,False,True,4,2,0.5,none,noMesh,7,1,3,1,3,17,26.07,41.93,1.608,4,2,0,5.09,48.99,20.11,90.0
cf982769-994b-4193-a621-91d46d1a3344,1,5,False,True,19,6,0.316,sloped,noMesh,13,2,5,0,5,7,55.37,55.28,0.998,19,15,0,44.46,60.98,19.47,223.94
d28b528a-475b-4ac0-a38d-ee992cd877db,0,2,False,True,1,0,0.0,none,noMesh,4,4,2,0,5,6,10.78,10.8,1.002,1,0,0,0.0,0.0,0.0,0.0
d28b528a-475b-4ac0-a38d-ee992cd877db,0,3,False,True,2,0,0.0,none,noMesh,11,1,1,1,5,10,8.21,8.21,1.0,2,0,0,0.0,0.0,0.0,0.0
d28b528a-475b-4ac0-a38d-ee992cd877db,0,4,False,True,1,0,0.0,none,noMesh,5,1,0,0,0,19,3.36,2.19,0.653,1,0,0,0.0,0.0,0.0,0.0
d28b528a-475b-4ac0-a38d-ee992cd877db,0,5,False,True,1,0,0.0,none,noMesh,6,4,3,0,9,6,18.78,18.78,1.0,1,0,0,0.0,0.0,0.0,0.0
d28b528a-475b-4ac0-a38d-ee992cd877db,0,7,False,True,1,0,0.0,none,noMesh,7,1,3,0,6,13,26.66,24.55,0.921,1,0,0,0.0,0.0,0.0,0.0
d28b528a-475b-4ac0-a38d-ee992cd877db,0,8,False,True,1,0,0.0,sloped,noMesh,4,2,2,0,4,4,20.84,20.85,1.0,2,1,1,46.13,87.74,43.87,0.0
d28b528a-475b-4ac0-a38d-ee992cd877db,1,11,True,True,21,12,0.571,sloped,noMesh,7,1,3,0,0,8,29.9,29.9,1.0,24,16,4,47.42,90.0,32.79,273.91
d28b528a-475b-4ac0-a38d-ee992cd877db,1,12,False,True,1,0,0.0,none,noMesh,4,1,1,0,0,4,12.18,12.18,1.0,3,2,2,90.0,90.0,42.43,0.0
d28b528a-475b-4ac0-a38d-ee992cd877db,1,13,False,True,7,4,0.571,sloped,noMesh,6,3,1,1,3,6,23.54,23.54,1.0,10,8,4,41.89,90.0,33.31,270.01
d28b528a-475b-4ac0-a38d-ee992cd877db,1,14,False,True,2,1,0.5,none,noMesh,4,0,0,0,1,10,13.36,12.14,0.909,2,1,0,21.24,42.48,21.24,0.0
d28b528a-475b-4ac0-a38d-ee992cd877db,1,15,False,True,8,7,0.875,sloped,noMesh,8,1,1,0,0,8,15.12,15.13,1.0,12,11,4,45.15,90.0,27.3,194.49
d28b528a-475b-4ac0-a38d-ee992cd877db,1,16,False,True,18,15,0.833,sloped,noMesh,14,1,0,0,2,22,11.55,10.15,0.879,20,19,2,51.0,90.0,21.19,224.64
d32d5562-5763-4c71-a816-6732c638fa6a,0,0,False,True,6,3,0.5,none,noMesh,10,3,4,0,0,9,40.05,40.05,1.0,7,4,1,7.45,90.0,29.82,90.68
d32d5562-5763-4c71-a816-6732c638fa6a,0,1,False,True,1,0,0.0,none,noMesh,6,0,1,1,6,25,13.57,11.12,0.819,1,0,0,0.0,0.0,0.0,0.0
d32d5562-5763-4c71-a816-6732c638fa6a,1,5,False,True,2,0,0.0,none,noMesh,4,1,2,1,1,4,15.98,15.98,1.0,3,3,1,46.41,44.49,20.76,179.74
d32d5562-5763-4c71-a816-6732c638fa6a,1,6,False,True,3,2,0.667,sloped,noMesh,9,4,2,1,1,27,15.08,13.83,0.917,4,2,1,22.38,90.0,37.29,179.51
d32d5562-5763-4c71-a816-6732c638fa6a,1,7,True,True,2,2,1.0,sloped,noMesh,6,1,1,0,0,6,8.96,8.96,1.0,4,3,2,60.72,90.0,38.77,111.57
d32d5562-5763-4c71-a816-6732c638fa6a,1,8,True,True,4,1,0.25,sloped,noMesh,4,0,2,1,2,4,7.43,7.43,1.0,5,4,1,33.95,90.0,29.48,91.84
d32d5562-5763-4c71-a816-6732c638fa6a,1,9,False,True,2,1,0.5,none,noMesh,4,1,1,0,1,4,6.18,6.18,1.0,2,1,0,22.51,45.03,22.51,0.0
d4665def-0566-4ccc-aa62-8d562ec6e424,0,0,False,True,1,0,0.0,none,noMesh,4,1,1,0,3,4,8.35,8.35,1.0,1,0,0,0.0,0.0,0.0,0.0
d4665def-0566-4ccc-aa62-8d562ec6e424,0,1,False,True,1,0,0.0,none,noMesh,7,5,0,2,1,10,9.4,8.18,0.871,1,0,0,0.0,0.0,0.0,0.0
d4665def-0566-4ccc-aa62-8d562ec6e424,0,2,False,True,1,0,0.0,none,userScannedMesh,4,1,0,0,3,16,4.82,3.55,0.737,1,0,0,0.0,0.0,0.0,0.0
d4665def-0566-4ccc-aa62-8d562ec6e424,0,3,False,True,1,0,0.0,none,noMesh,5,1,1,0,2,4,11.43,11.43,1.0,1,0,0,0.0,0.0,0.0,0.0
d4665def-0566-4ccc-aa62-8d562ec6e424,0,4,False,True,1,0,0.0,none,noMesh,6,2,2,0,3,12,36.34,36.04,0.992,1,0,0,0.0,0.0,0.0,0.0
d4665def-0566-4ccc-aa62-8d562ec6e424,0,5,False,True,1,0,0.0,none,noMesh,5,1,2,0,12,9,15.72,15.58,0.991,1,0,0,0.0,0.0,0.0,0.0
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,0,False,True,4,0,0.0,sloped,noMesh,14,5,1,0,5,9,46.61,46.61,1.0,6,2,2,0.0,90.0,42.43,180.0
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,1,False,True,1,0,0.0,none,noMesh,9,2,2,1,2,8,12.87,12.87,1.0,1,0,0,0.0,0.0,0.0,0.0
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,2,False,True,1,0,0.0,none,noMesh,6,2,1,0,3,6,16.14,16.14,1.0,1,0,0,0.0,0.0,0.0,0.0
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,3,False,True,1,0,0.0,none,noMesh,9,1,1,0,1,6,4.46,4.46,1.0,1,0,0,0.0,0.0,0.0,0.0
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,4,False,True,5,0,0.0,sloped,noMesh,6,4,3,1,8,6,31.88,31.85,0.999,6,5,1,19.83,90.0,28.7,181.77
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,5,False,True,1,0,0.0,none,noMesh,6,1,1,0,1,6,8.48,8.48,1.0,1,0,0,0.0,0.0,0.0,0.0
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,6,False,True,1,0,0.0,none,noMesh,6,4,0,2,0,42,15.31,9.24,0.604,1,0,0,0.0,0.0,0.0,0.0
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,7,False,True,1,0,0.0,none,noMesh,4,1,1,0,1,4,12.55,12.55,1.0,1,0,0,0.0,0.0,0.0,0.0
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,8,False,True,1,0,0.0,none,noMesh,4,6,1,0,1,4,30.66,30.66,1.0,1,0,0,0.0,0.0,0.0,0.0
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,9,False,True,1,0,0.0,none,noMesh,5,2,4,0,1,4,34.46,34.46,1.0,1,0,0,0.0,0.0,0.0,0.0
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,10,False,True,2,0,0.0,none,noMesh,11,6,0,1,0,17,19.14,17.88,0.934,2,0,0,0.0,0.0,0.0,0.0
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,11,False,True,1,0,0.0,none,noMesh,5,2,2,0,3,11,17.89,17.2,0.961,1,0,0,0.0,0.0,0.0,0.0
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,12,False,True,2,0,0.0,none,noMesh,10,2,1,0,1,7,12.55,12.55,1.0,2,0,0,0.0,0.0,0.0,0.0
d683f65d-ad08-4f69-ab23-dbd7ec1bcaed,0,13,False,True,1,0,0.0,none,noMesh,4,1,1,0,1,4,8.12,8.12,1.0,1,0,0,0.0,0.0,0.0,0.0
d7f1aa19-5ca9-4e1b-ac1a-c86d63f9ede7,0,0,False,True,1,0,0.0,none,noMesh,3,2,0,0,0,6,5.43,5.44,1.003,1,0,0,0.0,0.0,0.0,0.0
d7f1aa19-5ca9-4e1b-ac1a-c86d63f9ede7,0,1,False,True,1,0,0.0,none,noMesh,6,2,1,0,1,6,3.56,3.56,1.0,1,0,0,0.0,0.0,0.0,0.0
d7f1aa19-5ca9-4e1b-ac1a-c86d63f9ede7,0,2,False,True,1,0,0.0,none,noMesh,5,4,1,0,0,4,16.27,16.27,1.0,1,0,0,0.0,0.0,0.0,0.0
d7f1aa19-5ca9-4e1b-ac1a-c86d63f9ede7,0,3,False,True,1,0,0.0,none,noMesh,6,1,1,0,1,20,6.01,4.18,0.695,1,0,0,0.0,0.0,0.0,0.0
d7f1aa19-5ca9-4e1b-ac1a-c86d63f9ede7,0,4,False,True,1,0,0.0,flat,noMesh,4,2,1,1,5,4,11.58,11.58,1.0,3,2,2,90.0,90.0,42.43,90.0
d7f1aa19-5ca9-4e1b-ac1a-c86d63f9ede7,0,5,False,True,1,0,0.0,none,noMesh,4,1,1,0,0,4,9.76,9.76,1.0,1,0,0,0.0,0.0,0.0,0.0
d8308bfc-c2c1-42bd-8503-282571708b8c,0,0,False,True,1,0,0.0,none,noMesh,4,2,0,0,2,4,5.07,5.07,1.0,1,0,0,0.0,0.0,0.0,0.0
d8308bfc-c2c1-42bd-8503-282571708b8c,0,1,False,True,1,1,1.0,sloped,noMesh,4,1,0,0,2,12,4.93,3.98,0.808,1,1,0,19.46,0.0,0.0,0.0
d8308bfc-c2c1-42bd-8503-282571708b8c,0,2,False,True,6,4,0.667,sloped,userScannedMesh,4,3,0,1,1,4,9.23,9.23,1.0,11,9,5,21.15,90.0,39.14,246.2
d8308bfc-c2c1-42bd-8503-282571708b8c,0,3,False,True,1,0,0.0,none,noMesh,4,1,1,0,1,4,12.39,12.39,1.0,1,0,0,0.0,0.0,0.0,0.0
d8308bfc-c2c1-42bd-8503-282571708b8c,0,4,False,True,1,0,0.0,none,noMesh,2,1,1,0,2,4,12.14,12.58,1.036,1,0,0,0.0,0.0,0.0,0.0
d8308bfc-c2c1-42bd-8503-282571708b8c,0,5,False,True,2,1,0.5,none,noMesh,4,6,0,1,1,8,11.1,11.16,1.006,2,1,0,3.73,6.8,3.4,0.0
d8308bfc-c2c1-42bd-8503-282571708b8c,0,6,False,True,1,0,0.0,none,noMesh,6,1,0,0,1,24,11.02,8.55,0.775,1,0,0,0.0,0.0,0.0,0.0
d8308bfc-c2c1-42bd-8503-282571708b8c,0,7,False,True,1,0,0.0,none,noMesh,4,1,1,0,1,4,7.41,7.41,1.0,1,0,0,0.0,0.0,0.0,0.0
d8308bfc-c2c1-42bd-8503-282571708b8c,0,8,False,True,1,0,0.0,none,noMesh,4,1,1,0,1,4,1.77,1.77,1.0,1,0,0,0.0,0.0,0.0,0.0
d8308bfc-c2c1-42bd-8503-282571708b8c,0,9,False,True,3,0,0.0,sloped,noMesh,4,1,2,1,1,8,26.83,26.08,0.972,3,2,0,44.94,45.0,21.2,179.61
d8308bfc-c2c1-42bd-8503-282571708b8c,0,10,False,True,1,0,0.0,none,noMesh,6,2,1,1,0,6,12.72,12.72,1.0,1,0,0,0.0,0.0,0.0,0.0
d8308bfc-c2c1-42bd-8503-282571708b8c,0,12,False,True,1,0,0.0,none,noMesh,6,0,0,0,2,5,4.7,4.67,0.994,1,0,0,0.0,0.0,0.0,0.0
d8308bfc-c2c1-42bd-8503-282571708b8c,0,13,False,True,8,4,0.5,none,noMesh,8,4,4,0,6,10,26.41,51.64,1.955,8,4,0,5.75,27.32,10.27,218.71
d904fdad-775d-4382-ba44-a4289889745e,0,0,False,True,2,0,0.0,none,noMesh,8,3,1,1,2,9,14.86,14.86,1.0,2,0,0,0.0,0.0,0.0,0.0
d904fdad-775d-4382-ba44-a4289889745e,0,1,False,True,1,0,0.0,none,noMesh,6,1,1,0,3,5,5.38,5.38,1.0,2,1,1,45.0,90.0,45.0,0.0
d904fdad-775d-4382-ba44-a4289889745e,0,2,False,True,1,0,0.0,none,noMesh,6,2,0,3,2,37,17.44,11.84,0.679,1,0,0,0.0,0.0,0.0,0.0
d904fdad-775d-4382-ba44-a4289889745e,0,3,False,True,1,0,0.0,none,noMesh,4,0,1,1,0,4,10.97,10.97,1.0,1,0,0,0.0,0.0,0.0,0.0
d904fdad-775d-4382-ba44-a4289889745e,0,4,False,True,1,0,0.0,none,noMesh,4,1,1,0,2,4,7.46,7.46,1.0,1,0,0,0.0,0.0,0.0,0.0
d904fdad-775d-4382-ba44-a4289889745e,0,5,False,True,1,0,0.0,none,noMesh,4,1,1,0,2,4,10.62,10.62,1.0,1,0,0,0.0,0.0,0.0,0.0
d904fdad-775d-4382-ba44-a4289889745e,0,6,False,True,1,0,0.0,none,noMesh,4,1,0,3,1,4,9.72,9.72,1.0,1,0,0,0.0,0.0,0.0,0.0
d904fdad-775d-4382-ba44-a4289889745e,0,7,False,True,1,0,0.0,none,noMesh,7,1,4,1,8,6,32.94,32.94,1.0,1,0,0,0.0,0.0,0.0,0.0
d904fdad-775d-4382-ba44-a4289889745e,0,8,False,True,1,0,0.0,none,noMesh,6,1,4,1,5,6,35.97,35.97,1.0,1,0,0,0.0,0.0,0.0,0.0
d928da15-65c0-490c-84df-613a196930f0,0,0,False,True,1,0,0.0,none,noMesh,2,1,1,0,1,4,11.22,11.52,1.027,1,0,0,0.0,0.0,0.0,0.0
d928da15-65c0-490c-84df-613a196930f0,0,2,False,True,2,0,0.0,none,noMesh,4,0,1,1,1,14,3.41,8.99,2.634,2,0,0,0.0,0.0,0.0,0.0
d928da15-65c0-490c-84df-613a196930f0,0,3,False,True,1,0,0.0,none,noMesh,8,1,2,0,3,19,13.16,12.16,0.924,2,1,1,45.0,90.0,45.0,0.0
d928da15-65c0-490c-84df-613a196930f0,0,4,False,True,1,0,0.0,none,noMesh,4,0,2,2,10,9,29.51,29.5,1.0,1,0,0,0.0,0.0,0.0,0.0
d928da15-65c0-490c-84df-613a196930f0,0,5,False,True,1,0,0.0,none,noMesh,3,2,1,0,1,8,12.48,13.95,1.118,1,0,0,0.0,0.0,0.0,0.0
d928da15-65c0-490c-84df-613a196930f0,0,6,False,True,1,0,0.0,none,noMesh,6,1,2,0,2,6,10.1,9.81,0.971,1,0,0,0.0,0.0,0.0,0.0
d928da15-65c0-490c-84df-613a196930f0,0,7,False,True,1,0,0.0,none,noMesh,4,2,0,0,1,4,5.11,5.11,1.0,1,0,0,0.0,0.0,0.0,0.0
d98923f0-3373-4d3c-ba03-c0df5d8b29d8,0,0,False,True,1,0,0.0,none,noMesh,7,2,4,1,4,18,39.23,37.64,0.959,1,0,0,0.0,0.0,0.0,0.0
d98923f0-3373-4d3c-ba03-c0df5d8b29d8,0,1,False,True,1,0,0.0,none,noMesh,6,2,1,0,9,6,10.58,10.58,1.0,1,0,0,0.0,0.0,0.0,0.0
d98923f0-3373-4d3c-ba03-c0df5d8b29d8,0,2,False,True,2,0,0.0,sloped,noMesh,9,8,0,1,1,10,12.82,12.78,0.997,2,0,0,0.0,0.0,0.0,0.0
d98923f0-3373-4d3c-ba03-c0df5d8b29d8,0,3,False,True,1,0,0.0,none,noMesh,4,1,1,0,2,12,6.8,5.68,0.835,1,0,0,0.0,0.0,0.0,0.0
d98923f0-3373-4d3c-ba03-c0df5d8b29d8,0,4,False,True,1,0,0.0,none,noMesh,4,3,1,0,7,4,9.79,9.79,1.0,1,0,0,0.0,0.0,0.0,0.0
d98923f0-3373-4d3c-ba03-c0df5d8b29d8,0,5,False,True,1,0,0.0,none,noMesh,4,1,0,0,3,9,3.43,2.28,0.666,1,0,0,0.0,0.0,0.0,0.0
d98923f0-3373-4d3c-ba03-c0df5d8b29d8,0,6,False,True,1,0,0.0,none,noMesh,5,1,1,0,1,4,9.68,9.68,1.0,1,0,0,0.0,0.0,0.0,0.0
d98923f0-3373-4d3c-ba03-c0df5d8b29d8,0,7,False,True,1,0,0.0,none,noMesh,4,3,2,0,1,4,13.28,13.28,1.0,1,0,0,0.0,0.0,0.0,0.0
dd4ba0e6-c9e0-444f-b815-9ad921cd3b87,0,0,False,True,1,0,0.0,none,userScannedMesh,4,2,1,0,0,4,13.72,13.72,1.0,1,0,0,0.0,0.0,0.0,0.0
dd4ba0e6-c9e0-444f-b815-9ad921cd3b87,0,1,False,True,1,0,0.0,none,noMesh,4,1,1,0,0,10,9.19,8.22,0.894,1,0,0,0.0,0.0,0.0,0.0
dd4ba0e6-c9e0-444f-b815-9ad921cd3b87,0,2,False,True,1,0,0.0,none,noMesh,4,1,1,0,0,4,8.26,8.26,1.0,1,0,0,0.0,0.0,0.0,0.0
dd4ba0e6-c9e0-444f-b815-9ad921cd3b87,0,3,False,True,10,6,0.6,none,noMesh,12,6,0,2,0,36,14.66,17.53,1.195,12,8,2,20.72,90.0,31.64,270.13
dd4ba0e6-c9e0-444f-b815-9ad921cd3b87,0,4,False,True,1,0,0.0,none,noMesh,2,2,1,0,1,6,4.91,5.59,1.137,1,0,0,0.0,0.0,0.0,0.0
dd4ba0e6-c9e0-444f-b815-9ad921cd3b87,0,6,False,True,2,0,0.0,none,noMesh,7,2,0,2,0,6,8.7,8.7,1.0,2,0,0,0.0,0.0,0.0,0.0
dd4ba0e6-c9e0-444f-b815-9ad921cd3b87,0,8,False,True,1,0,0.0,none,userScannedMesh,4,1,1,0,0,4,2.55,2.55,1.0,2,1,1,45.0,90.0,45.0,0.0
df1f5f4f-8801-4d5d-9c64-f0ea8e1ce027,0,0,False,True,2,0,0.0,none,noMesh,3,2,1,0,2,8,9.15,20.76,2.268,2,0,0,0.0,0.0,0.0,0.0
df1f5f4f-8801-4d5d-9c64-f0ea8e1ce027,0,1,False,True,1,0,0.0,none,noMesh,3,1,2,1,4,6,10.75,10.81,1.005,1,0,0,0.0,0.0,0.0,0.0
df1f5f4f-8801-4d5d-9c64-f0ea8e1ce027,0,2,False,True,1,0,0.0,none,noMesh,4,1,1,0,1,20,9.59,8.57,0.894,1,0,0,0.0,0.0,0.0,0.0
df1f5f4f-8801-4d5d-9c64-f0ea8e1ce027,0,3,False,True,1,0,0.0,none,noMesh,4,1,1,0,2,4,9.11,9.11,1.0,1,0,0,0.0,0.0,0.0,0.0
df1f5f4f-8801-4d5d-9c64-f0ea8e1ce027,0,4,False,True,1,0,0.0,none,noMesh,4,2,1,0,1,16,13.8,12.95,0.938,1,0,0,0.0,0.0,0.0,0.0
df1f5f4f-8801-4d5d-9c64-f0ea8e1ce027,0,5,False,True,1,0,0.0,none,noMesh,6,1,1,0,2,5,5.57,5.57,1.0,1,0,0,0.0,0.0,0.0,0.0
df1f5f4f-8801-4d5d-9c64-f0ea8e1ce027,0,6,False,True,1,0,0.0,none,noMesh,7,2,1,1,3,6,36.26,36.26,1.0,1,0,0,0.0,0.0,0.0,0.0
dfb88995-ff0a-4025-878b-b544364f8e92,0,0,False,True,1,0,0.0,none,noMesh,10,2,2,1,4,10,31.89,31.89,1.0,1,0,0,0.0,0.0,0.0,0.0
dfb88995-ff0a-4025-878b-b544364f8e92,0,1,False,True,1,0,0.0,none,noMesh,4,0,1,1,7,23,15.5,13.91,0.898,1,0,0,0.0,0.0,0.0,0.0
dfb88995-ff0a-4025-878b-b544364f8e92,1,4,False,True,2,1,0.5,none,noMesh,7,2,1,1,1,14,7.16,7.29,1.018,3,2,1,70.79,90.0,38.7,65.54
dfb88995-ff0a-4025-878b-b544364f8e92,1,5,False,True,2,0,0.0,none,noMesh,6,2,1,0,2,6,13.27,13.27,1.0,2,1,0,25.16,50.32,25.16,0.0
dfb88995-ff0a-4025-878b-b544364f8e92,1,6,False,True,9,1,0.111,sloped,noMesh,7,2,1,0,2,9,13.09,13.09,1.0,13,11,4,60.99,90.0,30.76,270.0
dfb88995-ff0a-4025-878b-b544364f8e92,1,7,False,True,2,0,0.0,sloped,noMesh,6,1,1,0,3,20,5.85,4.63,0.791,2,1,0,23.22,46.44,23.22,0.0
e0155eef-34a5-4642-bca6-39b83ee42af1,3,0,True,True,21,6,0.286,sloped,noMesh,13,4,3,0,0,12,28.94,28.94,1.0,25,21,4,49.11,90.0,27.37,250.75
e0155eef-34a5-4642-bca6-39b83ee42af1,3,1,False,True,5,1,0.2,sloped,noMesh,8,1,0,0,1,9,5.74,4.66,0.812,7,6,2,45.92,90.0,30.48,180.0
e0155eef-34a5-4642-bca6-39b83ee42af1,3,2,True,True,4,1,0.25,none,noMesh,8,0,0,0,0,13,4.86,4.68,0.964,4,3,0,13.74,32.2,12.54,180.0
e0155eef-34a5-4642-bca6-39b83ee42af1,2,3,True,True,9,5,0.556,sloped,noMesh,12,2,2,0,2,12,15.5,15.5,1.0,12,11,3,50.68,90.0,29.72,270.0
e0155eef-34a5-4642-bca6-39b83ee42af1,0,6,False,True,18,10,0.556,none,noMesh,14,2,4,0,4,15,25.87,27.04,1.045,18,10,0,8.7,49.41,15.51,257.07
